,city,region_name,province,Electricity_count,Kerosene (Gaas)_count,Liquified Petroleum Gas (LPG)_count,Oil (vegetable animal and others)_count,Solar panel_count,Solar lamp_count,Others_count,None_count,Not Reported_count,year
9027,MONDRAGON,REGION VIII (Eastern Visayas),NORTHERN SAMAR,5721.0,1760.0,62.0,2.0,6.0,36.0,5.0,1.0,,2015
9036,PALAPAG,REGION VIII (Eastern Visayas),NORTHERN SAMAR,6002.0,742.0,167.0,,6.0,33.0,1.0,6.0,,2015
9045,PAMBUJAN,REGION VIII (Eastern Visayas),NORTHERN SAMAR,5154.0,938.0,,1.0,3.0,8.0,10.0,1.0,,2015
9054,ROSARIO,REGION VIII (Eastern Visayas),NORTHERN SAMAR,1630.0,362.0,74.0,,3.0,10.0,,1.0,,2015
9063,SAN ANTONIO,REGION VIII (Eastern Visayas),NORTHERN SAMAR,1514.0,356.0,2.0,,1.0,4.0,3.0,,,2015
9072,SAN ISIDRO,REGION VIII (Eastern Visayas),NORTHERN SAMAR,4847.0,742.0,47.0,,3.0,27.0,,,,2015
9081,SAN JOSE,REGION VIII (Eastern Visayas),NORTHERN SAMAR,3226.0,652.0,,,1.0,25.0,3.0,,,2015
9090,SAN ROQUE,REGION VIII (Eastern Visayas),NORTHERN SAMAR,4320.0,700.0,75.0,1.0,2.0,7.0,1.0,,,2015
9099,SAN VICENTE,REGION VIII (Eastern Visayas),NORTHERN SAMAR,580.0,417.0,,1.0,615.0,26.0,5.0,,,2015
9108,SILVINO LOBOS,REGION VIII (Eastern Visayas),NORTHERN SAMAR,187.0,2003.0,4.0,35.0,162.0,100.0,244.0,,,2015
9117,VICTORIA,REGION VIII (Eastern Visayas),NORTHERN SAMAR,2691.0,516.0,2.0,1.0,1.0,4.0,,,,2015
9126,LOPE DE VEGA,REGION VIII (Eastern Visayas),NORTHERN SAMAR,1994.0,759.0,56.0,,2.0,16.0,19.0,1.0,,2015
9135,ALMAGRO,REGION VIII (Eastern Visayas),SAMAR (WESTERN SAMAR),1912.0,156.0,31.0,,1.0,1.0,,,,2015
9144,BASEY,REGION VIII (Eastern Visayas),SAMAR (WESTERN SAMAR),11061.0,1318.0,130.0,5.0,32.0,92.0,4.0,6.0,,2015
9153,CALBAYOG CITY,REGION VIII (Eastern Visayas),SAMAR (WESTERN SAMAR),33293.0,4317.0,263.0,,259.0,201.0,60.0,18.0,,2015
9162,CALBIGA,REGION VIII (Eastern Visayas),SAMAR (WESTERN SAMAR),4544.0,571.0,33.0,,,8.0,,4.0,,2015
9171,CITY OF CATBALOGAN (Capital),REGION VIII (Eastern Visayas),SAMAR (WESTERN SAMAR),19249.0,1500.0,21.0,5.0,13.0,16.0,341.0,17.0,,2015
9180,DARAM,REGION VIII (Eastern Visayas),SAMAR (WESTERN SAMAR),8153.0,458.0,101.0,1.0,,2.0,1.0,,,2015
9189,GANDARA,REGION VIII (Eastern Visayas),SAMAR (WESTERN SAMAR),5612.0,1384.0,55.0,2.0,7.0,51.0,2.0,8.0,,2015
9198,HINABANGAN,REGION VIII (Eastern Visayas),SAMAR (WESTERN SAMAR),2566.0,218.0,2.0,,1.0,3.0,1.0,,,2015
9207,JIABONG,REGION VIII (Eastern Visayas),SAMAR (WESTERN SAMAR),3454.0,436.0,3.0,,1.0,1.0,1.0,,,2015
9216,MARABUT,REGION VIII (Eastern Visayas),SAMAR (WESTERN SAMAR),3466.0,411.0,3.0,,44.0,43.0,1.0,12.0,,2015
9225,MATUGUINAO,REGION VIII (Eastern Visayas),SAMAR (WESTERN SAMAR),634.0,781.0,83.0,1.0,9.0,14.0,1.0,,,2015
9234,MOTIONG,REGION VIII (Eastern Visayas),SAMAR (WESTERN SAMAR),2687.0,327.0,1.0,,5.0,23.0,,,,2015
9243,PINABACDAO,REGION VIII (Eastern Visayas),SAMAR (WESTERN SAMAR),3465.0,298.0,1.0,,,2.0,2.0,1.0,,2015
9252,SAN JOSE DE BUAN,REGION VIII (Eastern Visayas),SAMAR (WESTERN SAMAR),1032.0,574.0,12.0,,3.0,24.0,4.0,,,2015
9261,SAN SEBASTIAN,REGION VIII (Eastern Visayas),SAMAR (WESTERN SAMAR),1556.0,137.0,1.0,,,2.0,,,,2015
9270,SANTA MARGARITA,REGION VIII (Eastern Visayas),SAMAR (WESTERN SAMAR),4704.0,1027.0,70.0,1.0,8.0,20.0,1.0,2.0,,2015
9279,SANTA RITA,REGION VIII (Eastern Visayas),SAMAR (WESTERN SAMAR),7470.0,1313.0,16.0,1.0,4.0,33.0,3.0,25.0,,2015
9288,SANTO NI-O,REGION VIII (Eastern Visayas),SAMAR (WESTERN SAMAR),1922.0,646.0,11.0,,,2.0,161.0,,,2015
9297,TALALORA,REGION VIII (Eastern Visayas),SAMAR (WESTERN SAMAR),1573.0,88.0,7.0,,3.0,4.0,,1.0,,2015
9306,TARANGNAN,REGION VIII (Eastern Visayas),SAMAR (WESTERN SAMAR),4844.0,634.0,87.0,,,3.0,,12.0,,2015
9315,VILLAREAL,REGION VIII (Eastern Visayas),SAMAR (WESTERN SAMAR),5289.0,648.0,31.0,1.0,6.0,9.0,1.0,1.0,,2015
9324,PARANAS (WRIGHT),REGION VIII (Eastern Visayas),SAMAR (WESTERN SAMAR),5875.0,413.0,56.0,2.0,,2.0,1.0,,,2015
9333,ZUMARRAGA,REGION VIII (Eastern Visayas),SAMAR (WESTERN SAMAR),2982.0,309.0,4.0,,1.0,5.0,,1.0,,2015
9342,TAGAPUL-AN,REGION VIII (Eastern Visayas),SAMAR (WESTERN SAMAR),881.0,915.0,39.0,,27.0,62.0,30.0,1.0,,2015
9351,SAN JORGE,REGION VIII (Eastern Visayas),SAMAR (WESTERN SAMAR),2614.0,863.0,1.0,,,5.0,2.0,1.0,,2015
9360,PAGSANGHAN,REGION VIII (Eastern Visayas),SAMAR (WESTERN SAMAR),1529.0,223.0,69.0,,,2.0,,1.0,,2015
9369,ANAHAWAN,REGION VIII (Eastern Visayas),SOUTHERN LEYTE,1690.0,96.0,,1.0,1.0,,,,,2015
9378,BONTOC,REGION VIII (Eastern Visayas),SOUTHERN LEYTE,5936.0,647.0,1.0,1.0,1.0,5.0,8.0,,,2015
9387,HINUNANGAN,REGION VIII (Eastern Visayas),SOUTHERN LEYTE,6239.0,535.0,,,152.0,9.0,5.0,,,2015
9396,HINUNDAYAN,REGION VIII (Eastern Visayas),SOUTHERN LEYTE,2674.0,373.0,6.0,,1.0,,,,,2015
9405,LIBAGON,REGION VIII (Eastern Visayas),SOUTHERN LEYTE,2832.0,333.0,,1.0,1.0,9.0,2.0,,,2015
9414,LILOAN,REGION VIII (Eastern Visayas),SOUTHERN LEYTE,4752.0,312.0,20.0,1.0,,3.0,2.0,,,2015
9423,CITY OF MAASIN (Capital),REGION VIII (Eastern Visayas),SOUTHERN LEYTE,17675.0,891.0,26.0,2.0,,16.0,9.0,,,2015
9432,MACROHON,REGION VIII (Eastern Visayas),SOUTHERN LEYTE,5547.0,466.0,28.0,,,15.0,2.0,,,2015
9441,MALITBOG,REGION VIII (Eastern Visayas),SOUTHERN LEYTE,3857.0,465.0,1.0,,2.0,4.0,,,,2015
9450,PADRE BURGOS,REGION VIII (Eastern Visayas),SOUTHERN LEYTE,2202.0,181.0,1.0,,,2.0,1.0,,,2015
9459,PINTUYAN,REGION VIII (Eastern Visayas),SOUTHERN LEYTE,1990.0,224.0,,3.0,,1.0,,,,2015
9468,SAINT BERNARD,REGION VIII (Eastern Visayas),SOUTHERN LEYTE,5668.0,240.0,4.0,1.0,1.0,4.0,1.0,,,2015
9477,SAN FRANCISCO,REGION VIII (Eastern Visayas),SOUTHERN LEYTE,2707.0,253.0,1.0,,8.0,1.0,2.0,,,2015
9486,SAN JUAN (CABALIAN),REGION VIII (Eastern Visayas),SOUTHERN LEYTE,3185.0,169.0,,,,2.0,,,,2015
9495,SAN RICARDO,REGION VIII (Eastern Visayas),SOUTHERN LEYTE,2100.0,111.0,,,,2.0,,,,2015
9504,SILAGO,REGION VIII (Eastern Visayas),SOUTHERN LEYTE,2874.0,225.0,,,4.0,2.0,,,,2015
9513,SOGOD,REGION VIII (Eastern Visayas),SOUTHERN LEYTE,9246.0,698.0,1.0,,2.0,7.0,,,,2015
9522,TOMAS OPPUS,REGION VIII (Eastern Visayas),SOUTHERN LEYTE,3249.0,430.0,1.0,,1.0,6.0,4.0,,,2015
9531,LIMASAWA,REGION VIII (Eastern Visayas),SOUTHERN LEYTE,1185.0,174.0,,,1.0,1.0,5.0,,,2015
9540,DAPITAN CITY,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL NORTE,15961.0,1942.0,9.0,4.0,105.0,29.0,44.0,14.0,,2015
9549,DIPOLOG CITY (Capital),REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL NORTE,27651.0,2185.0,11.0,5.0,9.0,49.0,53.0,20.0,,2015
9558,KATIPUNAN,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL NORTE,6314.0,3336.0,9.0,,6.0,62.0,65.0,11.0,,2015
9567,LA LIBERTAD,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL NORTE,1577.0,291.0,3.0,,,,,,,2015
9576,LABASON,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL NORTE,7666.0,1423.0,35.0,4.0,3.0,37.0,10.0,8.0,,2015
9585,LILOY,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL NORTE,8381.0,861.0,30.0,,2.0,24.0,17.0,54.0,,2015
9594,MANUKAN,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL NORTE,5360.0,2389.0,4.0,2.0,36.0,27.0,4.0,1.0,,2015
9603,MUTIA,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL NORTE,2153.0,515.0,12.0,1.0,,2.0,3.0,,,2015
9612,PI-AN (NEW PIÑAN),REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL NORTE,3647.0,971.0,3.0,1.0,,4.0,4.0,2.0,,2015
9621,POLANCO,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL NORTE,7432.0,1681.0,48.0,,4.0,25.0,3.0,5.0,,2015
9630,PRES. MANUEL A. ROXAS,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL NORTE,5010.0,2911.0,225.0,3.0,54.0,98.0,111.0,11.0,,2015
9639,RIZAL,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL NORTE,2958.0,554.0,,,2.0,3.0,4.0,,,2015
9648,SALUG,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL NORTE,5653.0,1486.0,3.0,,15.0,32.0,20.0,24.0,,2015
9657,SERGIO OSMEÑA SR.,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL NORTE,3427.0,2857.0,1.0,,50.0,175.0,15.0,4.0,,2015
9666,SIAYAN,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL NORTE,2406.0,4172.0,212.0,2.0,35.0,380.0,75.0,37.0,,2015
9675,SIBUCO,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL NORTE,2688.0,3216.0,5.0,1.0,215.0,1068.0,29.0,7.0,,2015
9684,SIBUTAD,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL NORTE,3670.0,616.0,,,5.0,5.0,23.0,3.0,,2015
9693,SINDANGAN,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL NORTE,16341.0,5650.0,29.0,8.0,102.0,196.0,50.0,33.0,,2015
9702,SIOCON,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL NORTE,7871.0,2496.0,8.0,1.0,43.0,182.0,11.0,1.0,,2015
9711,SIRAWAI,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL NORTE,2561.0,1606.0,90.0,1.0,195.0,1382.0,14.0,5.0,,2015
9720,TAMPILISAN,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL NORTE,4395.0,1152.0,1.0,,4.0,14.0,4.0,87.0,,2015
9729,JOSE DALMAN (PONOT),REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL NORTE,4205.0,1846.0,3.0,1.0,6.0,40.0,2.0,1.0,,2015
9738,GUTALAC,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL NORTE,5061.0,2304.0,99.0,9.0,38.0,67.0,3.0,3.0,,2015
9747,BALIGUIAN,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL NORTE,3638.0,1470.0,5.0,1.0,29.0,32.0,1.0,,,2015
9756,GODOD,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL NORTE,1965.0,1762.0,1.0,,25.0,43.0,6.0,,,2015
9765,BACUNGAN (Leon T. Postigo),REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL NORTE,3224.0,2239.0,4.0,,22.0,40.0,33.0,2.0,,2015
9774,KALAWIT,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL NORTE,3197.0,1537.0,35.0,,8.0,48.0,1.0,4.0,,2015
9783,AURORA,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL SUR (excluding Zamboanga City),8134.0,2313.0,25.0,,44.0,492.0,19.0,10.0,,2015
9792,BAYOG,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL SUR (excluding Zamboanga City),4141.0,2416.0,29.0,2.0,65.0,227.0,38.0,2.0,,2015
9801,DIMATALING,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL SUR (excluding Zamboanga City),4349.0,2063.0,3.0,,42.0,102.0,11.0,2.0,,2015
9810,DINAS,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL SUR (excluding Zamboanga City),4718.0,2250.0,10.0,,308.0,405.0,11.0,,,2015
9819,DUMALINAO,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL SUR (excluding Zamboanga City),5021.0,1679.0,2.0,,119.0,261.0,14.0,1.0,,2015
9828,DUMINGAG,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL SUR (excluding Zamboanga City),4905.0,4322.0,101.0,1.0,69.0,421.0,66.0,3.0,,2015
9837,KUMALARANG,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL SUR (excluding Zamboanga City),3467.0,2241.0,37.0,,59.0,194.0,6.0,1.0,,2015
9846,LABANGAN,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL SUR (excluding Zamboanga City),7124.0,1410.0,14.0,7.0,67.0,124.0,20.0,1.0,,2015
9855,LAPUYAN,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL SUR (excluding Zamboanga City),2645.0,2595.0,1.0,,36.0,512.0,4.0,,,2015
9864,MAHAYAG,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL SUR (excluding Zamboanga City),6296.0,3022.0,27.0,,125.0,272.0,24.0,3.0,,2015
9873,MARGOSATUBIG,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL SUR (excluding Zamboanga City),5724.0,2256.0,303.0,5.0,118.0,397.0,16.0,4.0,,2015
9882,MIDSALIP,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL SUR (excluding Zamboanga City),2361.0,3811.0,4.0,2.0,59.0,420.0,9.0,116.0,,2015
9891,MOLAVE,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL SUR (excluding Zamboanga City),8759.0,2452.0,5.0,9.0,38.0,152.0,8.0,92.0,,2015
9900,PAGADIAN CITY (Capital),REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL SUR (excluding Zamboanga City),35446.0,4446.0,152.0,5.0,203.0,522.0,81.0,17.0,,2015
9909,RAMON MAGSAYSAY (LIARGO),REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL SUR (excluding Zamboanga City),3788.0,1917.0,58.0,,101.0,274.0,15.0,5.0,,2015
9918,SAN MIGUEL,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL SUR (excluding Zamboanga City),2761.0,1322.0,2.0,,21.0,126.0,1.0,1.0,,2015
9927,SAN PABLO,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL SUR (excluding Zamboanga City),3016.0,2047.0,5.0,,150.0,565.0,24.0,5.0,,2015
9936,TABINA,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL SUR (excluding Zamboanga City),3547.0,1476.0,3.0,3.0,68.0,490.0,40.0,,,2015
9945,TAMBULIG,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL SUR (excluding Zamboanga City),4828.0,2506.0,12.0,7.0,43.0,290.0,28.0,3.0,,2015
9954,TUKURAN,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL SUR (excluding Zamboanga City),6245.0,1678.0,16.0,,101.0,425.0,31.0,2.0,,2015
9963,LAKEWOOD,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL SUR (excluding Zamboanga City),2648.0,1295.0,8.0,1.0,11.0,120.0,16.0,,,2015
9972,JOSEFINA,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL SUR (excluding Zamboanga City),1245.0,1178.0,1.0,,29.0,101.0,1.0,1.0,,2015
9981,PITOGO,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL SUR (excluding Zamboanga City),3956.0,1629.0,12.0,3.0,73.0,163.0,40.0,5.0,,2015
9990,SOMINOT (DON MARIANO MARCOS),REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL SUR (excluding Zamboanga City),2091.0,1861.0,2.0,1.0,51.0,139.0,2.0,2.0,,2015
9999,VINCENZO A. SAGUN,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL SUR (excluding Zamboanga City),2157.0,2492.0,2.0,,71.0,314.0,24.0,1.0,,2015
10008,GUIPOS,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL SUR (excluding Zamboanga City),2866.0,1172.0,2.0,,103.0,151.0,13.0,,,2015
10017,TIGBAO,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL SUR (excluding Zamboanga City),2628.0,1643.0,4.0,,124.0,176.0,26.0,,,2015
10026,ZAMBOANGA CITY,REGION IX (Zamboanga Peninsula),ZAMBOANGA DEL SUR (excluding Zamboanga City),168368.0,17544.0,867.0,33.0,1115.0,1765.0,382.0,489.0,5.0,2015
10035,ALICIA,REGION IX (Zamboanga Peninsula),ZAMBOANGA SIBUGAY,5343.0,2224.0,10.0,3.0,37.0,58.0,79.0,11.0,1.0,2015
10044,BUUG,REGION IX (Zamboanga Peninsula),ZAMBOANGA SIBUGAY,6698.0,1539.0,5.0,,9.0,80.0,11.0,2.0,,2015
10053,DIPLAHAN,REGION IX (Zamboanga Peninsula),ZAMBOANGA SIBUGAY,5671.0,1839.0,3.0,2.0,16.0,114.0,14.0,4.0,,2015
10062,IMELDA,REGION IX (Zamboanga Peninsula),ZAMBOANGA SIBUGAY,4624.0,1704.0,121.0,3.0,40.0,38.0,2.0,7.0,1.0,2015
10071,IPIL (CAPITAL),REGION IX (Zamboanga Peninsula),ZAMBOANGA SIBUGAY,15629.0,2166.0,77.0,3.0,59.0,84.0,37.0,35.0,4.0,2015
10080,KABASALAN,REGION IX (Zamboanga Peninsula),ZAMBOANGA SIBUGAY,7335.0,2049.0,7.0,1.0,57.0,39.0,13.0,16.0,,2015
10089,MABUHAY,REGION IX (Zamboanga Peninsula),ZAMBOANGA SIBUGAY,4396.0,2290.0,6.0,,125.0,152.0,16.0,1.0,,2015
10098,MALANGAS,REGION IX (Zamboanga Peninsula),ZAMBOANGA SIBUGAY,6434.0,1546.0,8.0,1.0,21.0,52.0,2.0,2.0,1.0,2015
10107,NAGA,REGION IX (Zamboanga Peninsula),ZAMBOANGA SIBUGAY,6873.0,1485.0,27.0,1.0,112.0,50.0,9.0,4.0,1.0,2015
10116,OLUTANGA,REGION IX (Zamboanga Peninsula),ZAMBOANGA SIBUGAY,5594.0,1043.0,59.0,,6.0,47.0,,15.0,1.0,2015
10125,PAYAO,REGION IX (Zamboanga Peninsula),ZAMBOANGA SIBUGAY,4846.0,1948.0,3.0,,13.0,121.0,7.0,5.0,,2015
10134,ROSELLER LIM,REGION IX (Zamboanga Peninsula),ZAMBOANGA SIBUGAY,7153.0,3019.0,4.0,,44.0,246.0,28.0,19.0,,2015
10143,SIAY,REGION IX (Zamboanga Peninsula),ZAMBOANGA SIBUGAY,6454.0,2583.0,17.0,3.0,11.0,105.0,22.0,20.0,,2015
10152,TALUSAN,REGION IX (Zamboanga Peninsula),ZAMBOANGA SIBUGAY,3942.0,1032.0,126.0,3.0,33.0,41.0,10.0,4.0,,2015
10161,TITAY,REGION IX (Zamboanga Peninsula),ZAMBOANGA SIBUGAY,7724.0,3059.0,185.0,,38.0,86.0,21.0,23.0,2.0,2015
10170,TUNGAWAN,REGION IX (Zamboanga Peninsula),ZAMBOANGA SIBUGAY,6648.0,2338.0,59.0,1.0,183.0,239.0,4.0,15.0,,2015
10179,CITY OF ISABELA,REGION IX (Zamboanga Peninsula),ZAMBOANGA SIBUGAY,19961.0,2561.0,24.0,4.0,47.0,176.0,94.0,49.0,,2015
10188,BAUNGON,REGION X (Northern Mindanao),BUKIDNON,4810.0,2551.0,98.0,,24.0,97.0,11.0,7.0,,2015
10197,DAMULOG,REGION X (Northern Mindanao),BUKIDNON,2927.0,2660.0,10.0,,163.0,1002.0,16.0,5.0,,2015
10206,DANGCAGAN,REGION X (Northern Mindanao),BUKIDNON,3776.0,1242.0,,,30.0,100.0,19.0,1.0,,2015
10215,DON CARLOS,REGION X (Northern Mindanao),BUKIDNON,11605.0,2520.0,31.0,2.0,15.0,208.0,13.0,5.0,,2015
10224,IMPASUG-ONG,REGION X (Northern Mindanao),BUKIDNON,5829.0,3457.0,2.0,2.0,43.0,335.0,88.0,102.0,,2015
10233,KADINGILAN,REGION X (Northern Mindanao),BUKIDNON,4665.0,2190.0,1.0,2.0,332.0,240.0,17.0,7.0,,2015
10242,KALILANGAN,REGION X (Northern Mindanao),BUKIDNON,7159.0,1509.0,2.0,1.0,30.0,144.0,9.0,15.0,,2015
10251,KIBAWE,REGION X (Northern Mindanao),BUKIDNON,5717.0,2437.0,100.0,,77.0,503.0,25.0,13.0,,2015
10260,KITAOTAO,REGION X (Northern Mindanao),BUKIDNON,5972.0,4000.0,2.0,4.0,134.0,670.0,104.0,11.0,,2015
10269,LANTAPAN,REGION X (Northern Mindanao),BUKIDNON,8490.0,4114.0,3.0,1.0,60.0,280.0,11.0,8.0,,2015
10278,LIBONA,REGION X (Northern Mindanao),BUKIDNON,6710.0,3048.0,1.0,1.0,22.0,121.0,52.0,2.0,,2015
10287,CITY OF MALAYBALAY (Capital),REGION X (Northern Mindanao),BUKIDNON,30431.0,7288.0,161.0,5.0,167.0,670.0,158.0,91.0,,2015
10296,MALITBOG,REGION X (Northern Mindanao),BUKIDNON,2501.0,2186.0,1.0,,7.0,243.0,44.0,17.0,,2015
10305,MANOLO FORTICH,REGION X (Northern Mindanao),BUKIDNON,16057.0,4785.0,7.0,2.0,32.0,269.0,75.0,21.0,,2015
10314,MARAMAG,REGION X (Northern Mindanao),BUKIDNON,18826.0,3758.0,10.0,1.0,100.0,185.0,112.0,12.0,,2015
10323,PANGANTUCAN,REGION X (Northern Mindanao),BUKIDNON,8488.0,2665.0,1.0,,28.0,196.0,17.0,1.0,,2015
10332,QUEZON,REGION X (Northern Mindanao),BUKIDNON,16898.0,5194.0,59.0,1.0,148.0,611.0,61.0,24.0,,2015
10341,SAN FERNANDO,REGION X (Northern Mindanao),BUKIDNON,6147.0,5138.0,15.0,3.0,268.0,585.0,112.0,126.0,,2015
10350,SUMILAO,REGION X (Northern Mindanao),BUKIDNON,3756.0,1736.0,7.0,1.0,10.0,118.0,9.0,1.0,,2015
10359,TALAKAG,REGION X (Northern Mindanao),BUKIDNON,7529.0,6313.0,5.0,1.0,9.0,171.0,19.0,127.0,,2015
10368,CITY OF VALENCIA,REGION X (Northern Mindanao),BUKIDNON,35933.0,6988.0,90.0,4.0,276.0,669.0,125.0,52.0,,2015
10377,CABANGLASAN,REGION X (Northern Mindanao),BUKIDNON,4487.0,1719.0,36.0,,64.0,492.0,78.0,72.0,,2015
10386,CATARMAN,REGION X (Northern Mindanao),CAMIGUIN,3897.0,161.0,,,,2.0,,,,2015
10395,GUINSILIBAN,REGION X (Northern Mindanao),CAMIGUIN,1318.0,140.0,,,,1.0,,,,2015
10404,MAHINOG,REGION X (Northern Mindanao),CAMIGUIN,2995.0,137.0,,,,3.0,,,,2015
10413,MAMBAJAO (Capital),REGION X (Northern Mindanao),CAMIGUIN,8164.0,374.0,,,,9.0,,,,2015
10422,SAGAY,REGION X (Northern Mindanao),CAMIGUIN,2500.0,370.0,,,,9.0,,,,2015
10431,BACOLOD,REGION X (Northern Mindanao),LANAO DEL NORTE (excluding Iligan City),4643.0,496.0,,,1.0,31.0,5.0,23.0,,2015
10440,BALOI,REGION X (Northern Mindanao),LANAO DEL NORTE (excluding Iligan City),9543.0,450.0,,,45.0,43.0,,3.0,,2015
10449,BAROY,REGION X (Northern Mindanao),LANAO DEL NORTE (excluding Iligan City),5093.0,475.0,,,7.0,15.0,11.0,,,2015
10458,KAPATAGAN,REGION X (Northern Mindanao),LANAO DEL NORTE (excluding Iligan City),12511.0,2339.0,,3.0,13.0,76.0,38.0,18.0,,2015
10467,SULTAN NAGA DIMAPORO (KAROMATAN),REGION X (Northern Mindanao),LANAO DEL NORTE (excluding Iligan City),9399.0,1529.0,,10.0,44.0,596.0,32.0,6.0,,2015
10476,KAUSWAGAN,REGION X (Northern Mindanao),LANAO DEL NORTE (excluding Iligan City),5186.0,686.0,,2.0,12.0,28.0,2.0,,,2015
10485,KOLAMBUGAN,REGION X (Northern Mindanao),LANAO DEL NORTE (excluding Iligan City),5422.0,887.0,,10.0,15.0,92.0,20.0,,,2015
10494,LALA,REGION X (Northern Mindanao),LANAO DEL NORTE (excluding Iligan City),13670.0,1676.0,,2.0,1.0,62.0,32.0,,,2015
10503,LINAMON,REGION X (Northern Mindanao),LANAO DEL NORTE (excluding Iligan City),4061.0,402.0,,,,6.0,3.0,1.0,,2015
10512,MAGSAYSAY,REGION X (Northern Mindanao),LANAO DEL NORTE (excluding Iligan City),2114.0,1143.0,,2.0,358.0,220.0,,2.0,,2015
10521,MAIGO,REGION X (Northern Mindanao),LANAO DEL NORTE (excluding Iligan City),4011.0,923.0,,5.0,2.0,54.0,13.0,,,2015
10530,MATUNGAO,REGION X (Northern Mindanao),LANAO DEL NORTE (excluding Iligan City),2065.0,101.0,,,,38.0,,2.0,,2015
10539,MUNAI,REGION X (Northern Mindanao),LANAO DEL NORTE (excluding Iligan City),2407.0,1908.0,4.0,,1057.0,643.0,1.0,,,2015
10548,NUNUNGAN,REGION X (Northern Mindanao),LANAO DEL NORTE (excluding Iligan City),,2056.0,,,926.0,525.0,,1.0,,2015
10557,PANTAO RAGAT,REGION X (Northern Mindanao),LANAO DEL NORTE (excluding Iligan City),3220.0,535.0,,,24.0,364.0,,,,2015
10566,POONA PIAGAPO,REGION X (Northern Mindanao),LANAO DEL NORTE (excluding Iligan City),3012.0,829.0,,,131.0,441.0,1.0,,,2015
10575,SALVADOR,REGION X (Northern Mindanao),LANAO DEL NORTE (excluding Iligan City),6231.0,746.0,,2.0,6.0,36.0,3.0,4.0,,2015
10584,SAPAD,REGION X (Northern Mindanao),LANAO DEL NORTE (excluding Iligan City),3764.0,591.0,,,12.0,349.0,,,,2015
10593,TAGOLOAN,REGION X (Northern Mindanao),LANAO DEL NORTE (excluding Iligan City),373.0,547.0,,,475.0,1371.0,2.0,,,2015
10602,TANGCAL,REGION X (Northern Mindanao),LANAO DEL NORTE (excluding Iligan City),1320.0,509.0,,,401.0,175.0,,,,2015
10611,TUBOD (Capital),REGION X (Northern Mindanao),LANAO DEL NORTE (excluding Iligan City),9505.0,1497.0,,,15.0,53.0,19.0,3.0,,2015
