city_municipality,Sanitary System,Social Protection,Hospital,Poverty Incidents,Health,Cluster_Id,Vulnerability
Magalang,0.7585579208171108,0.26229677931479245,0.2222222222222222,0.03524062434327416,0.2594154597704345,0,medium
Magallanes (AN),0.6320978914901147,0.06068489082831273,0.0,0.23915200377000423,0.20043843299152606,2,high
Magallanes (CE),0.7584567932446782,0.1308607835397265,0.0,0.4291805972145272,0.15411921148827956,2,high
Magallanes (SO),0.6320978914901147,0.0023727504707752606,0.0,0.14783129230906394,0.05730786564365631,2,high
Magarao,0.6320473277038985,0.006686842235821188,0.0,0.1799272745798547,0.011684127946764877,2,high
Magdalena,0.9483743742731455,0.497486682039213,0.0,0.07153965191143036,0.07580773489270069,0,medium
Magdiwang,0.6343226980836325,0.0,0.0,0.3038534283476301,0.06022889763034752,2,high
Magpet,0.948273246700713,0.25460331566712724,0.0,0.5031796674499615,0.17108901636334287,0,medium
Magsaysay (DS),0.948121555342064,0.8871210699522778,0.0,0.1236319405969598,0.40936176842058375,0,medium
Magsaysay (LN),0.758760175961976,0.09368769283091408,0.0,0.3005419381133421,0.10919095759774321,0,medium
Magsaysay (MO),0.9482226829144966,0.4100544222676155,0.0,0.37797986359207536,0.1918144337927234,0,medium
Magsaysay (OM),0.7584567932446782,0.5509814199257825,0.0,0.23966146380604858,0.06022889763034752,0,medium
Magsaysay (PN),0.5056378621631188,0.0,0.0,0.2718848110858504,0.0,2,high
Magsingal,0.9441270162309754,0.4449985655644875,0.1111111111111111,0.028362913856676147,0.1664988232413995,0,medium
Maguing,0.6320473277038985,0.008771986588926722,0.0,0.940805838412013,0.005702967212111429,2,high
Mahaplag,0.7584567932446782,0.18823820401483732,0.0,0.37785249858306424,0.04631922150324649,0,medium
Mahatao,0.6343226980836325,0.030701953061243525,0.0,0.1991593909405269,0.00945857976642871,2,high
Mahayag,0.6320978914901147,0.12582767648050625,0.1111111111111111,0.4225576167459513,0.11920592440925595,2,high
Mahinog,0.9514587652323406,0.1306450789514742,0.0,0.3075470136089512,0.47793647172719195,0,medium
Maigo,0.7584567932446782,0.030054839296486634,0.0,0.21100433677855684,0.005702967212111429,0,medium
Maimbung,0.5056378621631188,0.049683956827445606,0.0,0.8790338090416419,0.026011094357678954,2,high
Mainit,0.7584567932446782,0.29501197519972405,0.0,0.46815428997191605,0.21629546377642125,0,medium
Maitum,0.9483238104869293,0.15171222707078183,0.0,0.4636965146565284,0.22255481803361674,0,medium
Majayjay,0.6320978914901147,0.5785916072220765,0.1111111111111111,0.011805462685236485,0.09861960374114642,0,medium
Makati,0.8784952217222026,0.683855446289197,0.5555555555555556,0.0,0.45832382838797947,1,low
Makato,0.5056378621631188,0.1107283553028455,0.0,0.15076068751631863,0.09027379806488578,2,high
Makilala,0.9482226829144966,0.4785046782730109,0.2222222222222222,0.23061854816626232,0.3151932610401097,0,medium
Malabang,0.6320473277038985,0.0,0.1111111111111111,0.8764865088614204,0.0013909676127101046,2,high
Malabon,1.0,0.23590891801859487,0.3333333333333333,0.3159531042036821,0.16761159733156758,0,medium
Malabuyoc,0.7594680689690043,0.09807368612537744,0.0,0.19342796553502856,0.3683282238456356,0,medium
Malalag,0.9481721191282804,0.13093268506914393,0.1111111111111111,0.3643518076278904,0.18263404754883672,0,medium
Malangas,0.505991808666633,0.07959499306509739,0.0,0.5541256710543911,0.014326966410914077,2,high
Malapatan,0.9483238104869293,0.22497988554714518,0.0,0.14133567684949913,0.09347302357411902,0,medium
Malasiqui,0.5061940638114982,0.38079049979472057,0.0,0.006328767297760284,0.24147197756647415,0,medium
Malay,0.9487283207766598,0.019988625178046133,0.1111111111111111,0.1426093269396099,0.46861698872203417,0,medium
Malaybalay,0.9486271932042272,0.4554961888594326,0.5555555555555556,0.24692126931967978,0.4222977672187877,1,low
Malibcong,0.5065985741012288,0.07017589271141378,0.0,0.20667392647218033,0.040198964007322015,2,high
Malilipot,0.7563331142235931,0.5742775154570305,0.0,0.30436288838367437,0.011684127946764877,0,medium
Malimono,0.6325024017798453,0.12352682753914843,0.0,0.4200103165657299,0.17776566090435136,2,high
Malinao (AK),0.948121555342064,0.03731689376764728,0.0,0.1578931280209388,0.00973677328897073,0,medium
Malinao (AY),0.5094807099155585,0.0,0.0,0.4007782002050576,0.15898759813276495,2,high
Malita,0.9482226829144966,0.3672730122642434,0.2222222222222222,0.42828904215144975,0.38029054531494255,0,medium
Malitbog (BK),0.7584567932446782,0.004601697882715658,0.0,0.4257417419712282,0.09402941061920306,2,high
Malitbog (SL),0.5057895535217677,0.25956452119693,0.0,0.35199740175381616,0.020169030384296516,2,high
Mallig,0.948121555342064,0.38115000744180777,0.0,0.1801820045978768,0.09166476567759589,0,medium
Malolos,0.911311118976589,0.3746069682648215,1.0,0.009385527514026073,0.6372022633824989,1,low
Malungon,0.9483238104869293,0.3558406690868717,0.0,0.4076559106916557,0.3017008751968217,0,medium
Maluso,0.9481721191282804,0.03796400753240417,0.0,0.8986480204293473,0.18179946698121066,2,high
Malvar,0.6803357435404763,0.35512165379269733,0.0,0.0917906883441912,0.12101418230577908,0,medium
Mamasapano,0.9480709915558477,0.5495433893374339,0.0,0.8972470053302255,0.08164979886608313,0,medium
Mambajao,0.948121555342064,0.5586748835734477,0.1111111111111111,0.24513815919352477,0.5871274293249351,1,low
Mamburao,0.6321484552763311,0.0007190152941743214,0.1111111111111111,0.13980729674136624,0.18013030584595854,0,medium
Mambusao,0.9481721191282804,0.0,0.1111111111111111,0.033202784199096974,0.8765877895299078,1,low
Manabo,0.5056378621631188,0.05881545106345949,0.0,0.18502187494029765,0.049657543773750736,2,high
Manaoag,0.63230014663498,0.19787300895677326,0.1111111111111111,0.09140859331715796,0.19682191719847977,0,medium
Manapla,0.7314557314051677,0.1389137548344789,0.1111111111111111,0.2771067764553044,0.14994630865014927,0,medium
Manay,0.9481721191282804,0.018982003766202085,0.0,0.44420966827783404,0.17637469329164124,0,medium
Mandaluyong,0.9510542549426101,0.30888897037728846,0.5555555555555556,8.788185621763991e-05,0.43634654010715973,1,low
Mandaon,0.948121555342064,0.2794093433161413,0.0,0.38447547905164015,0.21059249656430984,0,medium
Mandaue,1.0,0.1621379488363095,0.8888888888888888,0.1389157416782887,0.3747266748641021,1,low
Mangaldan,0.9486271932042272,0.2993979684941874,0.0,0.08644135796572607,0.2603891370993316,0,medium
Mangatarem,0.67411639783587,0.21994677848792493,0.2222222222222222,0.15852995306599418,0.27638526464549773,0,medium
Mangudadatu,0.948273246700713,0.002085144353105532,0.0,0.634365626731368,0.026428384641491984,2,high
Manila,0.9735551398088689,1.0,1.0,0.06759133663208705,1.0,1,low
Manito,0.7584567932446782,0.055651783769092474,0.0,0.4459927784039891,0.06885289682915018,2,high
Manjuyod,0.7585579208171108,0.09864889836071689,0.0,0.291753752491578,0.05146580167027388,0,medium
Mankayan,0.7585073570308944,0.11561765930323088,0.1111111111111111,0.10389036420024327,0.1185104406029009,0,medium
Manolo Fortich,0.9487283207766598,0.47728235227291455,0.2222222222222222,0.2658986556623299,0.30851661649910117,0,medium
Mansalay,0.5077615411842039,0.0,0.0,0.2688280508695846,0.0,2,high
Manticao,0.9481721191282804,0.3873335389717069,0.1111111111111111,0.19712155079634974,0.1503635989339623,0,medium
Manukan,0.7573949537341357,0.013157979883390082,0.0,0.5989581542262893,0.08053702477591505,2,high
Mapanas,0.5133235576679982,0.1929837049563879,0.0,0.5137509631978806,0.09402941061920306,2,high
Mapandan,0.6320978914901147,0.16292886565990122,0.1111111111111111,0.12694343083124773,0.25496436340976214,0,medium
Mapun,0.0,0.0,0.0,0.21164116182361217,0.07775508955049484,2,high
Marabut,0.6331597310006574,0.09591664024285447,0.0,0.3214297995911583,0.03894709315588292,2,high
Maragondon,0.6841280275066999,0.5155339659229885,0.1111111111111111,0.05026969540658094,0.3702755785034298,0,medium
Maragusan,0.9482226829144966,0.2658918557856641,0.1111111111111111,0.2616956103649644,0.33160667887008893,0,medium
Maramag,0.9482226829144966,0.23806596390111784,0.4444444444444444,0.27048379598672856,0.5829545264868048,1,low
Marantao,0.9482226829144966,0.0,0.0,0.8288519954912785,0.005702967212111429,2,high
Marawi,0.0,0.0,0.4444444444444444,0.7767597068057491,0.0,2,high
Marcos,0.6320978914901147,0.10713327883197389,0.1111111111111111,0.03575008437931847,0.16316050097089527,0,medium
Margosatubig,0.714314607877838,0.057233617416275986,0.1111111111111111,0.3834565589795515,0.18764153095459307,2,high
Maria,0.7604793446933307,0.11425153024429968,0.0,0.2892064523113565,0.292242295430393,0,medium
Maria Aurora,0.9482226829144966,0.08779176741868465,0.0,0.12465086066904839,0.10084515192148256,0,medium
Maribojoc,0.948121555342064,0.5780882965161545,0.0,0.1096217896057416,0.1249088916213674,0,medium
Marihatag,0.5075592860393386,0.04580127423890428,0.0,0.4537620439536646,0.14869443779871017,2,high
Marikina,0.9682965060423725,0.4404687692111893,1.0,0.033202784199096974,0.29446784361072914,1,low
Marilao,0.9483238104869293,0.5250249678060894,0.1111111111111111,0.017918983117768055,0.4548464093562042,0,medium
Maripipi,0.5056378621631188,0.12201689542138233,0.0,0.2321469282743952,0.08220618591116717,2,high
Mariveles,0.811599332558022,0.4558556965065198,0.3333333333333333,0.03447643428920773,0.9007906259910636,1,low
Marogong,0.9480709915558477,0.0,0.0,1.0,0.005146580167027387,2,high
Masantol,0.9483238104869293,0.11806231130342358,0.0,0.10248934910112144,0.03574786764664969,0,medium
Masbate,0.9486271932042272,0.27739610049245317,0.2222222222222222,0.2210661724904317,0.15008540541142026,0,medium
Masinloc,0.948121555342064,0.10476052836119863,0.0,0.09433798852441268,0.10626992561105197,0,medium
Masiu,0.6320473277038985,0.0,0.0,0.9261588623757394,0.012657805275661951,2,high
Maslog,0.5151944177580017,0.025668846002023276,0.0,0.9073088410421005,0.04673651178705951,2,high
Mataasnakahoy,0.5058906810942003,0.7891911868857351,0.0,0.08886129313693648,0.10863457055265917,0,medium
Matag-Ob,0.948121555342064,0.2525900728434391,0.0,0.3437186761680963,0.03546967412410766,0,medium
Matalam,0.9483238104869293,0.4107015360323724,0.1111111111111111,0.4293079622235383,0.27596797436168474,0,medium
Matalom,0.6320978914901147,0.4815964440379604,0.0,0.3097122187621395,0.07580773489270069,0,medium
Matanao,0.9481721191282804,0.006902546824073485,0.1111111111111111,0.23978882881505964,0.044232770084181326,0,medium
Matanog,0.9480709915558477,0.0,0.0,0.7956097281393881,0.08763095960073658,2,high
Mati,0.9603579916064116,0.3553373583809496,0.2222222222222222,0.2460297142566023,0.27221236180736746,0,medium
Matnog,0.6321484552763311,0.0,0.0,0.44484649332288934,0.06440180046847784,2,high
Matuguinao,0.2528694948677757,0.03652597694405553,0.0,0.4785982207108242,0.03713883525935979,2,high
Matungao,0.505991808666633,0.066221308593455,0.0,0.49375465678314195,0.14813805075362613,2,high
Mauban,0.9483238104869293,0.3167262370837886,0.1111111111111111,0.0733227620375854,0.18277314431010772,0,medium
Mawab,0.948273246700713,0.9469431424275813,0.1111111111111111,0.20196142113877055,0.506451307787749,1,low
Mayantoc,0.7584567932446782,0.40523701979664756,0.0,0.05969470607340044,0.13575843900050621,0,medium
Maydolong,0.6320473277038985,0.0,0.0,0.5631685866941774,0.02448102998369784,2,high
Mayorga,0.6354351013803914,0.09541332953693246,0.0,0.34855854651051715,0.0,2,high
Mayoyao,0.7147696819537847,0.15106511330602493,0.0,0.1938100605620618,0.1690025649442777,0,medium
Medellin,0.7584567932446782,0.155738712718158,0.1111111111111111,0.22934489807615155,0.029071223105641184,0,medium
Medina,0.9483238104869293,0.6428715745212608,0.0,0.20336243623789235,0.31644513189154877,0,medium
Mendez,0.5171158416342215,0.7779745482966158,0.0,0.08962548319100293,0.15870940461022293,0,medium
Mercedes,0.9483238104869293,0.0,0.0,0.45490832903476425,0.013770579365830036,0,medium
Mercedes (ES),0.5056378621631188,0.0,0.0,0.4417897331066236,0.0,2,high
Merida,0.5343580927339839,0.4265917740336249,0.0,0.26487973559024125,0.023646449416071778,2,high
Mexico,0.7585579208171108,0.3802871890887986,0.1111111111111111,0.030655484018875485,0.22408488240759783,0,medium
Meycauayan,0.9487283207766598,0.5227241188647317,0.7777777777777777,0.037915289532506724,0.47793647172719195,1,low
Miag-ao,0.9481721191282804,0.17860339907290146,0.0,0.19406479058008394,0.18638966010315403,0,medium
Midsalip,0.7585073570308944,0.4136494987384871,0.0,0.5492858007119703,0.0,0,medium
Midsayap,0.9487283207766598,0.5704667343979066,0.5555555555555556,0.286659152131135,1.0,1,low
Milagros,0.5251049198563988,0.027250679649206785,0.0,0.4352941176470588,0.03296593242122948,2,high
Milaor,0.5133235576679982,0.07822886400616616,0.0,0.19712155079634974,0.07316489642855149,2,high
Mina,0.7584567932446782,0.18356460460270427,0.0,0.17674314935457783,0.09458579766428711,0,medium
Minalabac,0.0,0.09512572341926273,0.0,0.3823102738984519,0.00306012874796223,2,high
Minalin,0.948121555342064,0.635753323108935,0.0,0.05052442542460309,0.04701470530960153,0,medium
Minglanilla,0.00015169135864893563,0.3352768316734861,0.0,0.07013863681230854,0.20405494878457234,2,high
Mlang,0.9484755018455782,0.4759881247434008,0.6666666666666666,0.2344394984365945,0.9366775903989843,1,low
Moalboal,0.7584567932446782,0.417460279797611,0.0,0.18731444510249698,0.12616076247280647,0,medium
Mobo,0.007685695504879406,0.5447978883958834,0.0,0.2862770571041018,0.03254864213741645,2,high
Mogpog,0.6320978914901147,0.19140187130920436,0.0,0.12592451075915914,0.13395018110398305,0,medium
Moises Padilla,0.7570410072306215,0.02085144353105532,0.0,0.3834565589795515,0.026984771686576026,2,high
Molave,0.5113010062193458,0.058671648004624634,0.2222222222222222,0.20883913162536855,0.11892773088671395,2,high
Moncada,0.9040299337614401,0.15760815248301127,0.1111111111111111,0.0644072114068102,0.14062682564499157,0,medium
Mondragon,0.6320473277038985,0.24345857860742523,0.0,0.4755414604945583,0.07622502517651372,2,high
Monkayo,0.9484249380593619,0.34081324943862834,0.0,0.32919906514083386,0.17442733863384713,0,medium
Monreal,0.2528189310815594,0.017831579295523172,0.0,0.4787255857198352,0.0013909676127101046,2,high
Montevista,0.7585073570308944,0.2337518721360719,0.1111111111111111,0.32677912996962344,0.5171617584056168,0,medium
Morong (BN),0.7584567932446782,0.45542428733001517,0.2222222222222222,0.020593648307000615,0.17442733863384713,0,medium
Morong (RL),0.948121555342064,0.2256989008413195,0.2222222222222222,0.09930522387584458,0.43606834658461774,0,medium
Motiong,0.7584567932446782,0.0944067081250884,0.0,0.3651159976819568,0.05675147859857227,2,high
Mulanay,0.948121555342064,0.1521436362472864,0.0,0.24131720892319253,0.0638454134233938,0,medium
Mulondo,0.6320473277038985,0.011791850824458872,0.0,0.9679345853313718,0.05814244621128237,2,high
Munai,0.5056378621631188,0.05744932200452828,0.0,0.43491202262002565,0.023646449416071778,2,high
Muntinlupa,0.9345704606360925,0.4035832846200466,0.8888888888888888,0.24284558903132542,1.0,1,low
Murcia,0.06360924306012034,0.0001438030588348643,0.0,0.5677537270185762,0.03352231946631352,2,high
Mutia,0.6334125499317389,0.06212292141666138,0.0,0.042373064847894326,0.008623999198802648,0,medium
Naawan,0.948121555342064,0.5007222508629975,0.0,0.1842576848862312,0.08957831425853073,0,medium
Nabas,0.5057389897355514,0.03494414329687202,0.0,0.18731444510249698,0.042563608948929195,2,high
Nabua,0.5077615411842039,0.07930738694742764,0.1111111111111111,0.16973807385896872,0.06551457455864593,2,high
Nabunturan,0.7587096121757597,0.36331842814628457,0.0,0.19495634564316144,0.24425391279189435,0,medium
Naga (CS),1.0,0.5008660539218323,0.7777777777777777,0.38969744442109416,1.0,1,low
Naga (CU),0.7460181018354655,0.19355891719172733,0.1111111111111111,0.1669360436607251,0.2907122310564118,0,medium
Naga (ZS),0.5056378621631188,0.038107810591239036,0.0,0.0882244680918811,0.07831147659557888,2,high
Nagbukel,0.7584567932446782,0.12021935718594653,0.0,0.05510956574900176,0.05689057535984327,0,medium
Nagcarlan,0.5069525206047428,0.2740167286098339,0.1111111111111111,0.002253087009405904,0.19584823986958272,0,medium
Nagtipunan,0.9481721191282804,0.05270382106297776,0.0,0.25660101000452146,0.06843560654533715,0,medium
Naguilian (IA),0.7871770238155433,0.07276434777044133,0.2222222222222222,0.1524164326334626,0.25663352454501426,0,medium
Naguilian (LU),0.9486271932042272,0.16616443448368567,0.2222222222222222,0.007857147405893179,0.2816709415737962,0,medium
Naic,0.948121555342064,0.0024446520001926925,0.2222222222222222,0.048868680307459125,0.24926139619765073,0,medium
Nampicuan,0.9514587652323406,0.07377096918228537,0.0,0.056383215839112516,0.039086189917153936,0,medium
Narra,0.9484249380593619,0.00100662141184405,0.1111111111111111,0.10376299919123218,0.27054320067211535,0,medium
Narvacan,0.9483238104869293,0.13050127589263932,0.1111111111111111,0.051161250469658456,0.19946475566262897,0,medium
Nasipit,0.7584567932446782,0.3769797187355967,0.0,0.22272191760757565,0.2902949407725988,0,medium
Nasugbu,0.5113010062193458,0.0,0.4444444444444444,0.14031675677741057,0.453038151459681,1,low
Natividad,0.7584567932446782,0.4299711459162442,0.0,0.11777315018245037,0.08721366931692356,0,medium
Natonin,0.5056378621631188,0.13841044412855688,0.0,0.2658986556623299,0.12991637502712375,2,high
Naujan,0.9482226829144966,0.000503310705922025,0.0,0.1301275560565246,0.12184876287340515,0,medium
Naval,0.25292005865399203,0.033290408120271085,0.1111111111111111,0.2632239904730973,0.22491946297522392,2,high
Navotas,1.0,0.07190152941743215,0.1111111111111111,0.14783129230906394,0.05869883325636641,0,medium
New Bataan,0.9482226829144966,0.0648551795345238,0.0,0.2981220029421317,0.05661238183730125,0,medium
New Corella,0.9481721191282804,0.19557216001541544,0.0,0.2214482675174649,0.05146580167027388,0,medium
New Lucena,0.5171158416342215,0.42788600156313866,0.0,0.1251603207050927,0.11141650577807938,0,medium
New Washington,0.5058906810942003,0.22886256813568653,0.0,0.11662686510135069,0.05522141422459115,2,high
Norala,0.948121555342064,1.0,0.1111111111111111,0.2853855020410243,0.40991815546566784,1,low
Northern Kabuntalan,0.31602366385194924,0.0,0.0,0.8063083888963184,0.18569417629679896,2,high
Norzagaray,0.9482226829144966,0.236268425665682,0.1111111111111111,0.07701634729890657,0.20308127145567526,0,medium
Noveleta,0.5918491176619306,0.5012255615689195,0.1111111111111111,0.02390513854128855,0.3840461578692599,0,medium
Nueva Era,0.948121555342064,0.11547385624439602,0.0,0.04976023537053664,0.028514836060557144,0,medium
Nueva Valencia,0.7447540071800577,0.003882682588541336,0.0,0.1659171235886365,0.3503847416416753,0,medium
Numancia,0.7584567932446782,0.18464312754396572,0.0,0.05625585083010144,0.07942425068574696,0,medium
Nunungan,0.505688425949335,0.04393183447405104,0.0,0.5352756497207521,0.0,2,high
Oas,0.726652171714618,0.055507980710257615,0.1111111111111111,0.40778327570066675,0.13269831025254397,2,high
Obando,0.7585579208171108,0.14078319459933214,0.0,0.03141967407294194,0.10946915112028523,0,medium
Ocampo,0.7584567932446782,0.0,0.0,0.3667717427991008,0.06774012273898208,2,high
Odiongan,0.9487283207766598,0.13869805024622658,0.2222222222222222,0.09433798852441268,0.4086662846142287,0,medium
Old Panamao,0.0,0.0,0.0,1.0,0.044789157129265365,2,high
Olongapo,1.0,0.02624405823736273,0.7777777777777777,0.1287265409574028,0.1315855361623759,1,low
Olutanga,0.6320473277038985,0.07729414412373956,0.0,0.43847824287233567,0.08790915312327861,2,high
Omar,0.6322495828487638,0.0,0.0,0.9829636563946786,0.026428384641491984,2,high
Opol,0.9482226829144966,0.20664499554569996,0.0,0.13331168128180146,0.0706611547256733,0,medium
Orani,0.7585579208171108,0.16077181977737826,0.1111111111111111,0.05689267587515681,0.4356510563008047,0,medium
Oras,0.5058906810942003,0.504820638039791,0.1111111111111111,0.675377159632934,0.2089233354290577,2,high
Orion,0.7585579208171108,0.14531299095263037,0.1111111111111111,0.0803278375331945,0.2142090123573561,0,medium
Ormoc,0.9592455883096527,0.6287788747554441,0.4444444444444444,0.25379897980627786,0.45526369964001717,1,low
Oroquieta,0.5079637963290691,0.20326562366308068,0.2222222222222222,0.17012016888600195,0.2950242306558132,0,medium
Oslob,0.7588107397481924,0.09677945859586366,0.0,0.2599125002388094,0.08443173409150334,0,medium
Oton,0.9482226829144966,0.2046317527220119,0.0,0.12044781537168293,0.19501365930195663,0,medium
Ozamiz,0.9486271932042272,0.3935170705016061,0.5555555555555556,0.2410624789051704,0.6526420038835811,1,low
Padada,0.7584567932446782,0.16141893354213516,0.2222222222222222,0.09293697342529086,0.38613260928832505,0,medium
Padre Burgos (QN),0.6320473277038985,0.2905540803758433,0.0,0.07408695209165185,0.04270270571020021,0,medium
Padre Burgos (SL),0.6329574758557921,0.06377665659326232,0.0,0.27748887148233764,0.00639845101846648,2,high
Padre Garcia,0.9483238104869293,0.24130153272490226,0.1111111111111111,0.2383878137159378,0.106409022372323,0,medium
Paete,0.948121555342064,0.12057886483303369,0.1111111111111111,0.040717319730750365,0.06857470330660814,0,medium
Pagadian,0.9748192344642767,0.4963362575685341,0.8888888888888888,0.15127014755236295,0.5516577552008275,1,low
Pagagawan,0.6322495828487638,0.16249745648339664,0.0,0.8322908507345776,0.09750682965097832,2,high
Pagalungan,0.0,0.0,0.0,0.7509046099765011,0.010988644140409827,2,high
Pagayawan,0.9484249380593619,0.0,0.0,1.0,0.09305573329030599,2,high
Pagbilao,0.948121555342064,0.3324007704967888,0.0,0.052434900559769196,0.16079585602928806,0,medium
Paglat,0.9480709915558477,0.05414185165132641,0.0,0.8989027504473694,0.20433314230711436,2,high
Pagsanghan,0.2528694948677757,0.043859932944633605,0.0,0.3437186761680963,0.023368255893529755,2,high
Pagsanjan,0.948121555342064,0.5852784494578976,0.2222222222222222,0.0018709919823726787,0.7963289582765348,1,low
Pagudpud,0.505991808666633,0.3223345563783483,0.0,0.04441090499207151,0.18124307993612662,0,medium
Pakil,0.507458158466906,0.23058820484170486,0.1111111111111111,0.014607492883480119,0.7312316740017019,0,medium
Palanan,0.948121555342064,0.000503310705922025,0.0,0.3707200580784441,0.09194295920013791,0,medium
Palanas,0.5057895535217677,0.021426655766394777,0.0,0.36053085735755813,0.03546967412410766,2,high
Palapag,0.5056378621631188,0.2227509381352048,0.0,0.48140025090906774,0.053274059566797004,2,high
Palauig,0.7584567932446782,0.49856520498047446,0.0,0.10350826917321003,0.05341315632806801,0,medium
Palayan,0.5056378621631188,0.0440756375328859,0.0,0.04632138012723763,0.001530064373981115,2,high
Palimbang,0.6321484552763311,0.15113701483544237,0.0,0.7426258843907813,0.07817237983430787,2,high
Palo,0.31607422763816556,0.0009347198824266178,0.2222222222222222,0.20832967158932428,0.05104851138646084,2,high
Palompon,0.7581534105273804,0.0,0.1111111111111111,0.23724152863483816,0.17275817749859498,0,medium
Paluan,0.948121555342064,0.0,0.0,0.2604219602748537,0.05911612354017944,0,medium
Pambujan,0.5056378621631188,0.33642725614416497,0.1111111111111111,0.5411344401352616,0.12017960173815304,2,high
Pamplona (CG),0.2528189310815594,0.0,0.0,0.36473390265492356,0.04367638303909728,2,high
Pamplona (CS),0.5171158416342215,0.4997875309805708,0.0,0.18094619465194325,0.02475922350623986,0,medium
Pamplona (NR),1.0,0.1282004269512815,0.0,0.2981220029421317,0.06634915512627199,0,medium
Panabo,0.963846892855337,0.5442945776899614,0.6666666666666666,0.08223831266836061,0.6676644541008502,1,low
Panaon,0.7585579208171108,0.06514278565219352,0.0,0.20234351616580373,0.0624544458106837,0,medium
Panay,0.948121555342064,0.7900540052387444,0.0,0.05052442542460309,0.15231095359175645,0,medium
Pandag,0.6325024017798453,0.0,0.0,0.8659152131135013,0.04715380207087254,2,high
Pandami,0.0,0.0,0.0,0.8645141980143793,0.004451096360672335,2,high
Pandan (AE),0.6320978914901147,0.15171222707078183,0.1111111111111111,0.26182297537397553,0.27610707112295574,0,medium
Pandan (CT),0.011477979471102797,0.0,0.1111111111111111,0.21049487674251252,0.0,2,high
Pandi,0.9484249380593619,0.20793922307521376,0.0,0.062369371262633005,0.2168518508215053,0,medium
Panganiban,0.5057389897355514,0.0007909168235917536,0.0,0.2513790446350674,0.10501805475961289,2,high
Pangantucan,0.948273246700713,0.14258073283476794,0.1111111111111111,0.37581465843888706,0.14577340581201895,0,medium
Pangil,0.7584567932446782,0.4613921142716621,0.0,0.04593928510020441,0.06412360694593582,0,medium
Panglao,0.7584567932446782,0.1093622262439143,0.0,0.13254749122773501,0.13923585803228145,0,medium
Panglima Estino,0.0,0.0,0.0,1.0,0.011545031185493868,2,high
Panglima Sugala,0.6320473277038985,0.025021732237266385,0.0,0.32257608467225796,0.07622502517651372,2,high
Pangutaran,0.0,0.0,0.1111111111111111,0.9495940240337771,0.0612025749592446,2,high
Paniqui,0.7585579208171108,0.20477555578084675,0.3333333333333333,0.030400754000853344,0.2731860391362645,0,medium
Panitan,0.6320978914901147,0.0032355688237844463,0.0,0.033202784199096974,0.1453561155282059,0,medium
Pantabangan,0.758760175961976,0.05701791282802369,0.0,0.17597895930051138,0.0518830919540869,0,medium
Pantao Ragat,0.7584567932446782,0.2082268291928835,0.0,0.5134962331798584,0.010154063572783763,2,high
Pantar,0.5056378621631188,0.04127147788560605,0.0,0.4400066229804686,0.0,2,high
Pantukan,0.9482226829144966,0.001509932117766075,0.1111111111111111,0.32576020989753485,0.5701576244498718,0,medium
Panukulan,0.5151944177580017,0.02811349800221597,0.0,0.25609154996847716,0.029349416628183207,2,high
Paoay,0.9483238104869293,0.3779144386180233,0.0,0.02950919893777582,0.4217413801737037,0,medium
Paombong,0.7584567932446782,0.7326765847636336,0.1111111111111111,0.0380426545415178,0.34815919346133917,0,medium
Paracale,0.7585073570308944,0.6317268374615588,0.0,0.45108737876443206,0.03046219071835129,0,medium
Paracelis,0.9145977650806493,0.07211723400568444,0.1111111111111111,0.3621866024747021,0.17331456454367902,0,medium
Paranaque,0.879051423370582,0.5999463614590538,1.0,0.30882066369906197,0.4079708008078737,1,low
Paranas,0.6321484552763311,0.003882682588541336,0.0,0.9549433544122422,0.03533057736283665,2,high
Parang (MA),0.9481721191282804,0.0,0.1111111111111111,0.5969203140821122,0.27874990958710494,0,medium
Parang (SU),0.2528189310815594,0.0,0.1111111111111111,0.054854835730979615,0.12463069809882536,2,high
Pasacao,0.505688425949335,0.0001438030588348643,0.0,0.38918798438504987,0.017108901636334287,2,high
Pasay,0.9593467158820853,0.8249981485356164,0.4444444444444444,0.07395958708264078,1.0,1,low
Pasig,0.9098953329625323,0.7591363475892486,1.0,0.037023734469429206,0.6056272985739795,1,low
Pasil,0.5056378621631188,0.06356095200501002,0.0,0.20323507122888126,0.1225442466797602,2,high
Passi,0.9513070738736916,0.17903480824940604,0.1111111111111111,0.2409351138961593,0.33146758210881794,0,medium
Pastrana,0.28153916165242454,0.21426655766394778,0.0,0.3348031255373211,0.06495818751356187,2,high
Pasuquin,0.7584567932446782,0.12079456942128601,0.0,0.04160887479382788,0.2065586904874505,0,medium
Pata,0.9483238104869293,0.22807165131209475,0.0,1.0,0.266787588117798,2,high
Pateros,0.9361379380087981,0.030054839296486634,0.1111111111111111,0.0484865852804259,0.20405494878457234,0,medium
Patikul,0.0,0.0,0.0,0.7242853230931866,0.00306012874796223,2,high
Patnanungan,0.7585073570308944,0.11755900059750156,0.0,0.2795267116265148,0.06815741302279513,0,medium
Patnongon,0.6320978914901147,0.31485679731893534,0.0,0.2515064096440785,0.09528128147064216,0,medium
Pavia,0.9481721191282804,0.016753056354261688,0.1111111111111111,0.07153965191143036,0.25218242818434194,0,medium
Payao,0.0,0.0,0.0,0.46624381483674987,0.00904128948261568,2,high
Penablanca,0.948121555342064,0.11130356753818495,0.0,0.24564761922956907,0.005702967212111429,0,medium
