city_municipality,Cost of Living,Poverty Incidents,Population,Financial Deepening,Employed Population,Cluster_Id,Vulnerability
Kayapa,0.5724525384537349,0.3433365811410631,0.034315910827249864,0.03693703106926743,0.03569390747218047,1,medium
Kiamba,0.5446769956237778,0.3974667099707697,0.10750943258453723,0.1497645378838287,0.34529697586887126,0,low
Kiangan,0.4428799809699051,0.16158671328225999,0.022715625139326005,0.024563583936882558,0.14725336021677318,0,low
Kibawe,0.6048456778246922,0.33467576052831005,0.06198187870402957,0.08157309590979656,0.004221860023591238,1,medium
Kiblawan,0.6280036241136489,0.3528889568168937,0.07813979238725384,0.06745820066248344,0.005885017002581727,1,medium
Kibungan,1.0,0.3295811601678671,0.023140238056795766,0.019247584428154243,0.10848900909107183,1,medium
Kidapawan,0.13888820868737817,0.15037859248928542,0.237018112629689,0.5032785052142617,0.024435614075937168,0,low
Kinoguitan,0.5397095811630047,0.19011647530074063,0.017569803840317477,0.01704786049350804,0.031216177144129158,1,medium
Kitaotao,0.6048456778246922,0.42586910698023933,0.08051170798770993,0.06067571853065765,0.01087448793955319,2,high
Kitcharao,0.9994402913283635,0.276342586401238,0.02551911452475135,0.14701488296552095,0.0,1,medium
Kolambugan,0.5846262020618269,0.20858440160734643,0.040042964562467004,0.18880963772379877,0.08635622775527534,1,medium
Koronadal,0.6107925824608291,0.1261792407771813,0.29748542838100767,0.49237154070497424,0.8172497524454798,0,low
Kumalarang,0.9993003641604545,0.4526157588725649,0.04434826111091039,0.07818185484388367,0.22324684064141548,1,medium
La Carlota,0.3276499581967587,0.28933381732036756,0.10523844956282395,0.2003581883806913,0.0056291466981216514,0,low
La Castellana,0.3659900022038529,0.3846028440606512,0.12331234202528678,0.13674950460383872,0.00729230367711214,0,low
La Libertad (NR),0.8032624019198009,0.5475026905858152,0.06022425966040474,0.11695198919202292,0.031216177144129158,2,high
La Libertad (ZN),0.6501820802272418,0.2912442924555337,0.007177228663557608,0.0800149581227555,0.025714965598237542,1,medium
La Paz (AA),0.7376365601704313,0.105164014290354,0.019912135753900665,0.023830342625333827,0.16426873546336818,1,medium
La Paz (AS),0.806970471869392,0.1294907310114692,0.04215210741481679,0.047294064594893284,0.0024307678923707133,1,medium
La Paz (LE),0.3187645830345305,0.31569837418566,0.027849264920210406,0.05187682279207286,0.06447931672393892,0,low
La Paz (TC),0.2948370373220739,0.45172420380948736,0.11303984181289337,0.08258130271317606,0.0,0,low
La Trinidad,0.8150162840241655,0.21902833234625452,0.21776783355980994,0.5887927731736327,0.4912709845633441,1,medium
Laak,0.48912590996386385,0.12758025587630312,0.12160518927103335,0.1327166773903207,0.006396757611501876,0,low
Labangan,0.9993003641604545,0.39097109451120493,0.07007388717220328,0.08743902640218641,0.0,1,medium
Labason,0.8760944928164891,0.21291481191372294,0.06950309603724393,0.291096800684847,0.03351900988426983,1,medium
Labo,0.08326715944350965,0.355181526979093,0.18644741024579048,0.2537931489598052,0.00729230367711214,0,low
Labrador,0.5627276002840521,0.16515293353457006,0.03970536248874104,0.05948420139939097,0.06588660339846933,1,medium
Lacub,0.889527500935763,0.5999770742983779,0.0,0.0,0.0947999478024578,2,high
Lagangilang,0.889527500935763,0.4705742251431264,0.017855199407797152,0.028871376642231366,0.026610511663847806,1,medium
Lagawe,0.4428799809699051,0.2082023065803132,0.02669202069841782,0.23509549551531256,0.048231552390724144,0,low
Lagayan,0.889527500935763,0.6476115876685198,0.0008776435765062455,0.025571790740262067,0.11335054487581325,2,high
Lagonglong,0.5397095811630047,0.3719937081685548,0.040801699119912965,0.038495168856308486,0.04375382206267284,1,medium
Lagonoy,0.0,0.14413770704774279,0.08956953682143985,0.07515723443374513,0.00933926611279274,0,low
Laguindingan,0.6501820802272418,0.41275051105209865,0.038925745328796564,0.19128432715027574,0.46785885170524727,1,medium
Lake Sebu,0.24852114474416065,0.2520158696801228,0.14521645182935183,0.09614626697682761,0.11667685883379424,0,low
Lakewood,0.9993003641604545,0.6434085423711543,0.03056574346189194,0.05407654672671907,0.11155945274459272,2,high
Lala,0.8639907927923516,0.12082991039871614,0.12082383189421401,0.19009281001900905,0.010106877026172965,1,medium
Lallo,0.50766625971182,0.27799833151838194,0.07049850008967304,0.12015991993004863,0.07253923131443128,0,low
Lambayong,0.8688182800852156,0.18884282521062987,0.12706773004126934,0.15856343362241354,0.03351900988426983,1,medium
Lambunao,0.8032624019198009,0.40383496042132344,0.13441666590387097,0.15003950337565952,0.005885017002581727,1,medium
Lamitan,0.7668113746794794,0.7958644581574105,0.1673311278752769,0.11970164411033067,0.006652627915961952,2,high
Lamut,0.4428799809699051,0.3476669914474396,0.03703935023643091,0.26277535502627725,0.6989097366326951,0,low
Langiden,0.889527500935763,0.1142069299301403,0.0,0.025571790740262067,0.0,1,medium
Languyan,0.7376365601704313,0.0021257220003948266,0.05760349304684139,0.0,0.0,1,medium
Lantapan,0.6048456778246922,0.47910768074686844,0.1005520455187827,0.06214220115375513,0.00933926611279274,2,high
Lantawan,1.0,0.6100389100102529,0.04706473965259193,0.0,0.02788986318614818,2,high
Lanuza,0.9995802184962728,0.10414509421826539,0.016788446463498124,0.08074819943430422,0.1652922166812085,1,medium
Laoac,0.5627276002840521,0.37492310337580953,0.052438529362209226,0.04362785803714962,0.06358377065832865,1,medium
Laoag,0.5515334268513239,0.22463239274274177,0.18643000807704174,0.4272047191410806,0.12870276314341775,0,low
Laoang,0.49717172211863736,0.4521062988365206,0.09982637508195939,0.06260047697347308,0.013689061288614015,2,high
Lapinig,0.6501820802272418,0.11599004005629533,0.01570603156732521,0.01448151590308748,0.037484999603400994,1,medium
Lapu Lapu,0.9671870791253152,0.4941367518101752,0.858987285662269,0.1415155731289055,0.00985100672171289,1,medium
Lapuyan,0.9993003641604545,0.09306433843430194,0.041316803314876284,0.014573171067031071,0.0,1,medium
Larena,0.030864435061550455,0.15407217775060655,0.017145190922847716,0.8292042681976735,0.0825181731883742,0,low
Las Navas,0.6501820802272418,0.6100389100102529,0.05908441760736092,0.04426944418475476,0.03351900988426983,2,high
Las Nieves,0.7668113746794794,0.44637487343102233,0.04567256615269108,0.018880963772379876,0.012153839461853565,2,high
Las Pinas,0.4206315612723577,0.04976023537053664,1.0,0.25910914846853356,0.04400969236713291,0,low
Lasam,0.6210072657181935,0.0013615319463283794,0.06115179525471368,0.16140474370466487,0.02788986318614818,1,medium
Laua-An,0.9854475745374534,0.25112431461704526,0.038419342218207635,0.09128854328781726,0.0029425085012908633,1,medium
Laur,0.9996501820802273,0.0445382700010826,0.05963432613982176,0.3590132771670484,0.005501211545891614,1,medium
Laurel,0.6283534420334216,0.13929783670532195,0.06824317901983365,0.12666743657004362,0.05577972637229636,1,medium
Lavezares,0.6501820802272418,0.4068917206375892,0.04311444734662326,0.1226346093565256,0.010106877026172965,1,medium
Lawaan,0.4896156550515457,0.5660979819014321,0.015222251276109666,0.07937337197515035,0.07727283194694268,2,high
Lazi,0.03800072062491472,0.23061854816626232,0.03218240493865181,0.1731366046894446,0.03620564808110062,0,low
Lebak,0.8688182800852156,0.4140241611422094,0.1476980010929251,0.18028570747704475,0.0426024056926025,1,medium
Leganes,0.9854475745374534,0.13000019104751354,0.05347743883651024,0.23097101313785093,0.0446493681282831,1,medium
Legazpi,0.10047820109632938,0.14757656229104177,0.3576812702998457,1.0,0.05936191063473741,0,low
Lemery (BS),0.5169014527938209,0.10796604448859763,0.15521225755863996,0.5299501579218469,0.1349715856026896,0,low
Lemery (IO),0.9854475745374534,0.22399556769768642,0.047715580763795576,0.12061819574976658,0.0446493681282831,1,medium
Leon,0.8760944928164891,0.25303478975221133,0.08352228318124552,0.06150061500614999,0.020469624356806004,1,medium
Leyte,0.6501820802272418,0.442426558151679,0.06376908143452728,0.0821230268934581,0.004349795175821276,2,high
Lezo,0.6501820802272418,0.09790420877672278,0.02026365956262563,0.07158268303994507,0.1622217730276876,1,medium
Lian,0.31330742348607543,0.10847550452464196,0.08468822848741249,0.031529376396595525,0.059233975482507376,0,low
Lianga,0.31330742348607543,0.3546720669430487,0.05198781319161632,0.031529376396595525,0.059233975482507376,0,low
Libacao,0.6501820802272418,0.29901355800520923,0.04224781934293498,0.16259626083593157,0.012025904309623529,1,medium
Libagon,0.7238537341313847,0.33021798521292245,0.019576273897049582,0.04857723689010356,0.04119511901807208,1,medium
Libertad (AE),0.7763264220972983,0.19992358099459337,0.021638430893777722,0.1611297782128341,0.0927529853667772,1,medium
Libertad (MO),0.5397095811630047,0.22310401263460888,0.014547047128657752,0.12620916075032568,0.23194643099305803,0,low
Libjo,0.5627276002840521,0.4624228645664177,0.023954659554237766,0.2201557037925071,0.091985374453397,2,high
Libmanan,0.0,0.348176451483484,0.18223782562546528,0.16791226034465986,0.010618617635093116,0,low
Libon,0.05416230851841619,0.4480306185481662,0.1238639907746225,0.06214220115375513,0.0074202388293421765,0,low
Libona,0.6048456778246922,0.32525074986149055,0.06956400362786459,0.04509434066024708,0.05577972637229636,1,medium
Libungan,0.6561989484473332,0.29302740258168875,0.07791530441039483,0.16598750190184447,0.017655051007745177,1,medium
Licab,0.9996501820802273,0.06950181176725317,0.04398281556718642,0.07689868254867338,0.007804044286032289,1,medium
Licuan-Baay,0.7790550018715259,0.2692101458966178,0.0012082847827326994,0.002016413606759016,0.8425809125870272,1,medium
Lidlidda,0.7020250959375645,0.05880315101032292,0.0011351956739879049,0.02868806631434418,0.16107035665761726,1,medium
Ligao,0.10047820109632938,0.2658986556623299,0.18690682750075777,0.1786359145260601,0.019829948595655816,0,low
Lila,0.6048456778246922,0.2000509460036044,0.01437824609179477,0.16296288149170593,0.008571655199412515,1,medium
Liliw,0.8250910401136209,0.0,0.06177131246216957,0.2397699088764357,0.02648257651161777,1,medium
Liloan (CU),0.6048456778246922,0.3457565163122735,0.2596444124368276,0.4502101652909221,0.6165194985965509,0,low
Liloan (SL),0.9854475745374534,0.06377038636175483,0.03620578635336528,0.13858260788271054,0.02226071648802653,1,medium
Liloy,0.8760944928164891,0.5380776799189958,0.06650818279558221,0.5096027115263695,0.054628310002226024,1,medium
Limasawa,0.7238537341313847,0.2583841201306765,0.003822090528796551,0.019247584428154243,0.04375382206267284,1,medium
Limay,0.3848102062876273,0.06377038636175483,0.1292586630867383,0.21428977330011725,0.005245341241431539,0,low
Linamon,0.4609305856301795,0.23342057836450592,0.030061080568177884,0.16012157140945457,0.9378926009984051,0,low
Linapacan,0.7376365601704313,0.2498506645269345,0.020314125851997034,0.007699033771261697,0.0,1,medium
Lingayen,0.5627276002840521,0.0813467576052831,0.18051849135308773,0.587142980222648,0.14482259232440248,0,low
Lingig,0.9611002473212693,0.4346572926020034,0.054203109273333556,0.056276270661365264,0.020469624356806004,1,medium
Lipa,0.9990205098246363,0.09879576383980028,0.6891351578068654,0.0789150961554324,0.031216177144129158,1,medium
Llanera,0.9996501820802273,0.02072101331601169,0.06662651754307379,0.18541839665788587,0.17475941794623126,1,medium
Llorente,0.9287071079503117,0.6319456915601577,0.028112037668316686,0.1323500567345463,0.00985100672171289,2,high
Loay,0.7476413526759322,0.10452718924529862,0.02209436771499525,0.3888012054487157,0.03607771292887058,1,medium
Lobo,0.6283534420334216,0.23342057836450592,0.06527436903129509,0.21318991133279414,0.02341213285809687,1,medium
Loboc,0.9489965472971318,0.1350947914079565,0.023359505383030152,0.12437605747145383,0.030192695926288857,1,medium
Looc (OM),0.3187645830345305,0.2289628030491183,0.006625579914221895,0.25461804543529754,0.11271086911466306,0,low
Looc (RN),0.5627276002840521,0.14171777187653237,0.030983395511862202,0.12501764361905898,0.07637728588133241,0,low
Loon,0.878893036174671,0.1987772959134937,0.06793690084985547,0.17167012206634713,0.006268822459271839,1,medium
Lope De Vega,0.6501820802272418,0.5817638780097942,0.01898460015959172,0.02877972147828777,0.0011514163700703378,2,high
Lopez,0.3440914004260782,0.0877150080558368,0.15777211658158266,0.2906385248651291,0.012153839461853565,0,low
Lopez Jaena,0.4097172421754478,0.3313642702940221,0.03664954165645867,0.08349785435261198,0.06691008461630962,0,low
Loreto (AS),0.806970471869392,0.3726305332136102,0.06700936525554652,0.0394117204957444,0.010234812178403002,1,medium
Loreto (DI),0.6048456778246922,0.5371861248559182,0.009248086744660128,0.05178516762812927,0.004605665480281351,2,high
Los Banos,0.5627276002840521,0.0,0.1879666195775573,0.40814044504081354,0.01548015341983454,0,low
Luba,0.889527500935763,0.24717599933770196,0.004079642626278209,0.00852393024675402,0.15940719967862677,1,medium
Lubang,0.9990904734085908,0.09293697342529086,0.023392569503652795,0.057651098120519134,0.00729230367711214,1,medium
Lubao,0.885609540234308,0.017791618108756974,0.2949795160811861,0.500528850295954,0.01548015341983454,1,medium
Lubuagan,0.6501820802272418,0.22972699310318478,0.008245721824731513,0.007699033771261697,0.10823313878661174,1,medium
Lucban,0.3440914004260782,0.022886218469199953,0.08262607149068435,0.3486562436414226,0.004733600632511389,0,low
Lucena,0.10705477798805718,0.0803278375331945,0.4784366594643708,0.1501311585396031,0.0037101194146710883,0,low
Lugait,0.41048684159894777,0.15177960758840722,0.029650389385707132,0.040511582463067505,0.013689061288614015,0,low
Lugus,1.0,0.934055492934426,0.031153936765600056,0.0,0.0,2,high
Luisiana,0.8250910401136209,0.028999738901731516,0.0293475916494787,0.1613130885407213,0.004733600632511389,1,medium
Lumba-Bayabao,0.7376365601704313,0.9473014538715777,0.055958988100083505,0.0,0.002174897587910638,2,high
Lumbaca-Unayan,0.8527266557756688,1.0,0.005682382368039067,0.0,0.1339481043848493,2,high
Lumban,0.8250910401136209,0.001234166937317309,0.046389535505140016,0.17936915583760885,0.011130358244013264,1,medium
Lumbatan,0.7376365601704313,0.9508676741238877,0.026295251250946075,0.038861789512082856,0.0,2,high
Lumbayanague,0.7376365601704313,0.9462825337994891,0.021539238531909786,0.0,0.006652627915961952,2,high
Luna (AO),0.7158079219766111,0.013461207802380446,0.02622216214220128,0.0669082696788219,0.06268822459271839,1,medium
Luna (IA),0.2161280053732033,0.13331168128180146,0.029065676515748776,0.2289545995310919,0.056675272437906626,0,low
Luna (LU),0.9287071079503117,0.14872284737214145,0.057989821193063874,0.13491640132496688,0.16132622696207732,1,medium
Lupao,0.9996501820802273,0.04568455508218226,0.07295394610012317,0.2443526670736153,0.029041279556218522,1,medium
Lupi,0.3848102062876273,0.23469422845461668,0.05434754727394827,0.5242675377573442,0.008187849742722401,0,low
Lupon,0.7165075578161566,0.3038534283476301,0.10960639391876288,0.22822135821954317,0.10605824119870111,1,medium
Lutayan,0.8688182800852156,0.48025396582796803,0.10273253726300242,0.008065654427036065,0.008699590351642552,2,high
Luuk,0.9997901092481363,0.9694629654395047,0.049017262986202875,0.0,0.007164368524882101,2,high
Ma-Ayon,0.6501820802272418,0.5057269676301829,0.06409624220700398,0.15737191649114682,0.011130358244013264,2,high
Maasim,0.5446769956237778,0.23800571868890458,0.10605809171089058,0.13601626329229,0.6551559145700222,0,low
Maasin (IO),0.9854475745374534,0.2327837533194505,0.059978889081047225,0.16259626083593157,0.02788986318614818,1,medium
Maasin (SL),0.6683726120554252,0.10389036420024327,0.14522341269685135,0.3532390018386022,0.0035821842624410506,1,medium
Mabalacat,0.7831828533248444,0.028108183838654006,0.5033565651125961,0.5794439464513863,0.0034542491102110134,1,medium
Mabinay,0.6696319565666071,0.38855115933999457,0.13028887147666496,0.15370570993340316,0.1333084286236991,1,medium
Mabini (BL),0.9489965472971318,0.0971400187226563,0.04033184056369643,0.12501764361905898,0.006012952154811764,1,medium
Mabini (BS),0.5169014527938209,0.13076438110157998,0.08122519690640911,0.10815309345343814,0.0023028327401406756,0,low
Mabini (CV),0.8923960078778996,0.31467945411357134,0.06457480184759491,0.07332413115487331,0.07241129616220124,1,medium
Mabini (PS),0.5627276002840521,0.2597851352297983,0.03908410506441029,0.07689868254867338,0.05641940213344655,1,medium
Mabitac,0.7790550018715259,0.010149717568092517,0.02877506029764447,0.05966751172727816,0.07727283194694268,1,medium
Mabuhay,0.6501820802272418,0.5188455635583236,0.05811511680805496,0.08386447500838634,0.0,2,high
