city_municipality,Availability of Basic Utilities,Cost of Doing Business,Transportation Vehicles,Distance to Ports,Poverty Incidents,Cluster_Id,Vulnerability
Mabinay,0.63744,0.8393963165673028,0.01404944937866306,0.9169861865342319,0.38855115933999457,2,medium
Mabini (BL),0.82,0.8163769831551644,0.0025757323860882276,0.8201757858259768,0.0971400187226563,0,low
Mabini (BS),0.925,0.6705124601332859,0.052451277680342086,0.8649842527374357,0.13076438110157998,0,low
Mabini (CV),0.8993600000000002,0.8087981362823722,0.04706565541852125,0.9507030508738856,0.31467945411357134,0,low
Mabini (PS),0.66784,0.8643386409770153,0.0163910242751069,0.8166795197979079,0.2597851352297983,2,medium
Mabitac,0.9500000000000001,0.8072710551960629,0.011239559502930447,0.2131114798488488,0.010149717568092517,0,low
Mabuhay,0.655,0.7556330910553206,0.0037465198343101494,0.7832037772532933,0.5188455635583236,2,medium
Macabebe,0.5,0.6732838295121428,0.039572615749900945,0.9523909034391603,0.34957746658260574,2,medium
Macalelon,0.5950000000000001,0.7063705863821697,0.024586536412660356,0.7702233872870141,0.04211833482987218,0,low
Macarthur,0.0,0.6235122978102223,0.0018732599171550747,0.0,0.2160989371389998,1,high
Maco,0.97996,0.765134928925687,0.08663827116842221,0.9559675433989091,0.2245050277337307,0,low
Maconacon,0.2952,0.7017893431232427,0.0014049449378663059,0.7442224203886161,0.4689184800259824,2,medium
Macrohon,0.36252,0.4586440990476104,0.0,0.7809131202004205,0.26717230575244066,2,medium
Madalag,0.5,0.4163948556597301,0.0,0.6416652835652591,0.24844964942781267,2,medium
Madalum,1.0,0.9854305152654379,0.03090878863305873,0.0,0.9144412815467206,2,medium
Madamba,0.7708400000000001,1.0000000000000002,0.01662518176475129,0.0,0.9457730737634449,1,high
Maddela,0.9511200000000001,0.8301207129319448,0.03746519834310149,0.9134095465744831,0.08988021320902508,0,low
Madrid,0.80252,0.6992442079793946,0.011239559502930447,0.7617841244606407,0.2453928892115469,0,low
Madridejos,0.66072,0.7534273072639854,0.058305214921451694,0.9776283179866009,0.22042934744537632,2,medium
Magalang,0.88736,0.6284328924216622,0.1210594221461467,0.7006195624523534,0.03524062434327416,0,low
Magallanes (AN),0.625,0.7118002080223791,0.01568855180617375,0.957253526305785,0.23915200377000423,2,medium
Magallanes (CE),0.8753600000000001,0.715137162988758,0.05455869508714155,0.7840477035359306,0.4291805972145272,0,low
Magallanes (SO),0.41168,0.755180622585303,0.01522023682688498,0.9007908393007629,0.14783129230906394,2,medium
Magarao,0.0,0.09384139509603368,0.015454394316529365,0.985263841496177,0.1799272745798547,1,high
Magdalena,0.87,0.8065357939322848,0.021542489047283356,0.8575094770912192,0.07153965191143036,0,low
Magdiwang,0.0,0.8000881182345361,0.0119420319718636,0.33230602052991337,0.3038534283476301,1,high
Magpet,0.9262800000000001,0.8671100103558722,0.02880137122625927,0.8776833339428357,0.5031796674499615,0,low
Magsaysay (DS),0.86252,0.7658136316307134,0.06743735701758269,0.8747496854365249,0.1236319405969598,0,low
Magsaysay (LN),0.5146000000000001,0.5357334146268352,0.012878661930441137,0.9050506576797894,0.3005419381133421,2,medium
Magsaysay (MO),0.7083200000000001,0.7779737217624327,0.014517764357951827,0.9453581844171824,0.37797986359207536,2,medium
Magsaysay (OM),0.45832,0.8383782625097633,0.011473716992574831,0.9750161652070092,0.23966146380604858,2,medium
Magsaysay (PN),0.42500000000000004,0.548402531787324,0.0,0.7930093969182224,0.2718848110858504,2,medium
Magsingal,0.8997600000000001,0.8679583887371549,0.0039806773239545335,0.9172273083292711,0.028362913856676147,0,low
Maguing,0.0,0.6410454510233989,0.0011707874482219216,0.8948029813906218,0.940805838412013,1,high
Mahaplag,0.8500000000000001,0.7496378838275892,0.01568855180617375,0.6556905346433748,0.37785249858306424,0,low
Mahatao,1.0,0.3699037203654362,0.002341574896443843,0.9934619825275111,0.1991593909405269,0,low
Mahayag,0.7675200000000001,0.8118522984549899,0.02201080402657213,0.9333422816310603,0.4225576167459513,2,medium
Mahinog,1.0,0.5678021174393225,0.06181757726611746,0.9841787934185002,0.3075470136089512,0,low
Maigo,0.8500000000000001,0.7199446404826932,0.03348452101914696,0.9760610263188457,0.21100433677855684,0,low
Maimbung,0.062200000000000005,0.16567076471130537,0.3472555571426219,0.7595738413394476,0.8790338090416419,1,high
Mainit,0.76,0.817790947123969,0.008195512137553452,0.9338647121869786,0.46815428997191605,2,medium
Maitum,0.9547599999999999,0.8641689653007585,0.02926968620554804,0.903282431182835,0.4636965146565284,0,low
Majayjay,0.8058400000000001,0.6068275229783284,0.05596364002500785,0.3348779863436653,0.011805462685236485,0,low
Makati,0.9962,0.29100453090614165,0.7272931628354576,0.8708515497500571,0.0,0,low
Makato,0.6784,0.23693454873905528,0.01404944937866306,0.9565703478865073,0.15076068751631863,2,medium
Makilala,0.97144,0.8602098661881059,0.19809723623914913,0.8917487719867914,0.23061854816626232,0,low
Malabang,0.0,0.12687159340730814,0.0,0.0,0.8764865088614204,1,high
Malabon,0.9868000000000001,0.43483294581294163,0.26178807342242166,0.7662850646347066,0.3159531042036821,0,low
Malabuyoc,0.8,0.7845345145776856,0.02552316637123789,0.7793056415668256,0.19342796553502856,0,low
Malalag,0.9153600000000002,0.702468045828269,0.01030292954435291,0.9417011705257541,0.3643518076278904,0,low
Malangas,0.37376000000000004,0.7052959737658782,0.0072588821789759134,0.9236572228636509,0.5541256710543911,2,medium
Malapatan,0.8684799999999999,0.8815324428376785,0.027396426288392967,0.9618750273773705,0.14133567684949913,0,low
Malasiqui,0.76824,0.8174515957714559,0.05736858496287416,0.9157002036273559,0.006328767297760284,0,low
Malay,0.95948,0.734084280170739,0.9999999999999999,0.9902470252603213,0.1426093269396099,0,low
Malaybalay,0.9099600000000001,0.6658180997568548,0.07820860154122436,0.5170856894616513,0.24692126931967978,0,low
Malibcong,0.97,0.7361203882858176,0.003044047365376996,0.5477483443974749,0.20667392647218033,0,low
Malilipot,0.7000000000000001,0.47103042341433843,0.01241034695115237,0.7996804332476414,0.30436288838367437,2,medium
Malimono,0.995,0.8842472536577834,0.014986079337240598,0.9103151502048129,0.4200103165657299,0,low
Malinao (AK),0.8597600000000001,0.7472624243599975,0.00702472468933153,0.946483419460699,0.1578931280209388,0,low
Malinao (AY),0.65,0.6050176490982586,0.04378745056349987,0.9726049472566167,0.4007782002050576,2,medium
Malita,0.9800000000000001,0.7860050371052425,0.02809889875732612,0.8710926715450965,0.42828904215144975,0,low
Malitbog (BK),0.8145600000000001,0.8052349470809845,0.0025757323860882276,0.8805767954833065,0.4257417419712282,2,medium
Malitbog (SL),0.45872,0.4751591982032478,0.00023415748964438434,0.8028552035489913,0.35199740175381616,2,medium
Mallig,0.64892,0.7838558118726595,0.011239559502930447,0.6165082429494982,0.1801820045978768,2,medium
Malolos,0.98636,0.46028429725142384,0.46714419184054673,0.8725795892811717,0.009385527514026073,0,low
Malungon,0.7136800000000001,0.8639992896245021,0.31283440616489744,0.9540385690385952,0.4076559106916557,2,medium
Maluso,0.81772,1.0000000000000002,0.3606025340523519,0.6677868113611768,0.8986480204293473,2,medium
Malvar,0.99996,0.810381775927433,0.25687076613988963,0.9333422816310603,0.0917906883441912,0,low
Mamasapano,0.885,0.7482239198587846,0.12082526465650231,0.8720973456910933,0.8972470053302255,2,medium
Mambajao,0.9,0.6335231627093585,0.10373176791246225,1.0,0.24513815919352477,0,low
Mamburao,0.80612,0.8340798120445976,0.027396426288392967,0.8317898189537002,0.13980729674136624,0,low
Mambusao,0.46752000000000005,0.8023504605846232,0.034421150977724496,0.938526400224404,0.033202784199096974,2,medium
Manabo,0.9806400000000001,0.8227681002941609,0.012878661930441137,0.7718308659206091,0.18502187494029765,0,low
Manaoag,0.74392,0.8393397580085507,0.03512362344665765,0.9201609568355819,0.09140859331715796,0,low
Manapla,0.7650000000000001,0.7870230911627818,0.029035528715903654,0.9630404493867268,0.2771067764553044,0,low
Manay,0.83408,0.7841386046664205,0.009600457075419759,0.7689374043801381,0.44420966827783404,2,medium
Mandaluyong,0.99048,0.35361485544480764,0.7703781409300243,0.7425747547891812,8.788185621763991e-05,0,low
Mandaon,0.23908000000000001,0.7779737217624327,0.012878661930441137,0.669595224823971,0.38447547905164015,2,medium
Mandaue,0.9831200000000001,0.6549022979176835,0.5542507779882577,0.9026394397293972,0.1389157416782887,0,low
Mangaldan,0.87036,0.8534793976965962,0.10864907519499432,0.9017151395150799,0.08644135796572607,0,low
Mangatarem,0.74556,0.8874145329479055,0.018966756661195128,0.9109581416582508,0.15852995306599418,0,low
Mangudadatu,0.925,0.9984389837784398,0.0,0.8430019824230249,0.634365626731368,2,medium
Manila,1.0,0.4021420988541803,0.9999999999999999,0.9613525968214521,0.06759133663208705,0,low
Manito,0.87252,0.6416110366109207,0.00702472468933153,0.956007730364749,0.4459927784039891,0,low
Manjuyod,0.8740000000000001,0.8378692354809938,0.006322252220398377,0.9479301502309344,0.291753752491578,0,low
Mankayan,0.9472000000000002,0.7215848386865067,0.008195512137553452,0.744543916115335,0.10389036420024327,0,low
Manolo Fortich,0.96932,0.8215238120016131,0.058773529900740466,0.947729215401735,0.2658986556623299,0,low
Mansalay,0.8724000000000001,0.6783740997998393,0.0004683149792887687,0.7993187505550825,0.2688280508695846,0,low
Manticao,0.76424,0.7845910731364378,0.011005402013286064,0.9476890284358952,0.19712155079634974,0,low
Manukan,0.775,0.6761117574497519,0.012878661930441137,0.937923595736806,0.5989581542262893,2,medium
Mapanas,0.36924,0.24768067490196988,0.0,0.0,0.5137509631978806,1,high
Mapandan,0.76972,0.5930837932015481,0.011707874482219216,0.865185187566635,0.12694343083124773,0,low
Mapun,0.41,0.7227725684203024,0.025054851391949122,0.9997311491985312,0.21164116182361217,2,medium
Marabut,0.925,0.5080762793970178,0.01241034695115237,0.8452926394758977,0.3214297995911583,0,low
Maragondon,0.83752,0.7096509827897961,0.07727197158264683,0.9167852517050324,0.05026969540658094,0,low
Maragusan,0.9243600000000001,0.8039906587884365,0.19762892125986037,0.9207637613231799,0.2616956103649644,0,low
Maramag,0.94072,0.7930748569492654,0.09202389343024305,0.8326337452363375,0.27048379598672856,0,low
Marantao,0.0,0.12936016999240418,0.0,0.9208039482890199,0.8288519954912785,1,high
Marawi,0.0,0.07930584549672276,0.0,0.7295139908912223,0.7767597068057491,1,high
Marcos,0.7000000000000001,0.8471448391163516,0.010537087033997293,0.9413394878331952,0.03575008437931847,0,low
Margosatubig,0.75752,0.5286635947828124,0.0056197797514652235,0.8522851715320356,0.3834565589795515,2,medium
Maria,0.9548000000000001,0.7757679379710973,0.07680365660335807,0.9685460637067894,0.2892064523113565,0,low
Maria Aurora,0.7843200000000001,0.7761638478823627,0.010537087033997293,0.6882821639395121,0.12465086066904839,0,low
Maribojoc,0.8825200000000001,0.7977692173256963,0.016859339254395672,0.9639647496010438,0.1096217896057416,0,low
Marihatag,0.31152,0.810381775927433,0.004448992303243302,0.8497533926841236,0.4537620439536646,2,medium
Marikina,1.0,0.5684808201443488,0.20605859088705822,0.8944412986980628,0.033202784199096974,0,low
Marilao,0.88736,0.7725441001222231,0.20207791356310367,0.9211254440157388,0.017918983117768055,0,low
Maripipi,0.25,0.5377695227419136,0.0016391024275106902,0.6433933230963735,0.2321469282743952,1,high
Mariveles,0.9589600000000001,0.8143974335988382,0.12550841444939,0.8785674471913129,0.03447643428920773,0,low
Marogong,0.0,0.12217723303087702,0.0,0.0,1.0,1,high
Masantol,0.9885600000000001,0.7787089830262108,0.05455869508714155,0.7978720197848471,0.10248934910112144,0,low
Masbate,0.97616,0.7050697395308694,0.26319301836028797,0.9975208660773384,0.2210661724904317,0,low
Masinloc,0.87012,0.5635602255329089,0.08172096388589013,0.9405759354822376,0.09433798852441268,0,low
Masiu,0.0,1.0000000000000002,0.0,0.6671840068735786,0.9261588623757394,1,high
Maslog,0.88752,0.04638876430295252,0.0011707874482219216,0.4263435205952172,0.9073088410421005,1,high
Mataasnakahoy,0.9,0.7928486227142566,0.039572615749900945,0.9012730828908414,0.08886129313693648,0,low
Matag-Ob,0.50468,0.8452218481187777,0.008195512137553452,0.3347574254461456,0.3437186761680963,2,medium
Matalam,0.9874800000000001,0.8659222806220763,0.03254789106056942,0.898178686521171,0.4293079622235383,0,low
Matalom,0.71352,0.828028046258114,0.017795969212973207,0.8133440016331982,0.3097122187621395,2,medium
Matanao,0.924,0.7740146226497799,0.017093496744040055,0.8762366031726003,0.23978882881505964,0,low
Matanog,0.95252,1.0000000000000002,0.06696904203829392,0.9405357485163977,0.7956097281393881,2,medium
Mati,0.627,0.4370952881630289,0.13627965897303168,0.9800797229028332,0.2460297142566023,2,medium
Matnog,0.25416,0.6691550547232337,0.1807695820054647,0.8025738947881123,0.44484649332288934,2,medium
Matuguinao,0.8575200000000001,0.633014135680589,0.008897984606486603,0.8538524631997907,0.4785982207108242,2,medium
Matungao,0.28332,0.5430860272646189,0.003044047365376996,0.9123244984968065,0.49375465678314195,2,medium
Mauban,0.91472,0.8623590914206889,0.04355329307385548,0.8653057484641546,0.0733227620375854,0,low
Mawab,0.8925200000000001,0.7078411089097263,0.06767151450722707,0.9206432004256604,0.20196142113877055,0,low
Mayantoc,0.8,0.6901948385790453,0.0025757323860882276,0.8593178905540135,0.05969470607340044,0,low
Maydolong,0.8566800000000001,0.5817155228923595,0.009600457075419759,0.5388268379810229,0.5631685866941774,2,medium
Mayorga,0.0,0.595855162580405,0.011707874482219216,0.6683896158487749,0.34855854651051715,1,high
Mayoyao,0.6708400000000001,0.7938101182130437,0.008195512137553452,0.7600158979636863,0.1938100605620618,2,medium
Medellin,0.89956,0.8051218299634801,0.032313733570925034,0.8735038894954888,0.22934489807615155,0,low
Medina,0.8525200000000001,0.7826115235801117,0.07867691652051313,0.9197992741430231,0.20336243623789235,0,low
Mendez,0.9,0.7677931811870398,0.06673488454864954,0.8968123296826154,0.08962548319100293,0,low
Mercedes,0.67284,0.8501424427302173,0.009600457075419759,0.9999722709935706,0.45490832903476425,2,medium
Mercedes (ES),0.4,0.7718088388584445,0.0004683149792887687,0.6663802675567811,0.4417897331066236,2,medium
Merida,0.50188,0.7452828748036711,0.014283606868307444,0.9123646854626465,0.26487973559024125,2,medium
Mexico,0.9824400000000001,0.7353285684632871,0.017093496744040055,0.9384862132585643,0.030655484018875485,0,low
Meycauayan,0.99828,0.5250438470226726,0.33390858023289205,0.8758749204800413,0.037915289532506724,0,low
Miag-ao,0.99996,0.7692071451558442,0.050812175252831396,0.9169861865342319,0.19406479058008394,0,low
Midsalip,0.7581600000000001,0.8286501904043881,0.008195512137553452,0.9303684461589098,0.5492858007119703,2,medium
Midsayap,0.9168,0.8382651453922592,0.6942769567955995,0.9494572549328496,0.286659152131135,0,low
Milagros,0.24996000000000002,0.5460836308784845,0.038635985791323414,0.9618750273773705,0.4352941176470588,2,medium
Milaor,0.8825200000000001,0.5032122433443302,0.0,0.32820695001424627,0.19712155079634974,0,low
Mina,0.9925200000000001,0.8099858660161678,0.025054851391949122,0.9550834301504318,0.17674314935457783,0,low
Minalabac,0.7637200000000001,0.8323830552820319,0.004448992303243302,0.6544447387023388,0.3823102738984519,2,medium
Minalin,0.86252,0.5152026577997929,0.03254789106056942,0.9558469825013894,0.05052442542460309,0,low
Minglanilla,0.9589600000000001,0.7717522802996926,0.14096280876591935,0.9662554066539166,0.07013863681230854,0,low
Mlang,0.9306800000000002,0.8540449832841179,0.08359422380304521,0.8815412826634635,0.2344394984365945,0,low
Moalboal,0.75,0.7861747127814991,0.06462746714185007,0.7582878584325717,0.18731444510249698,0,low
Mobo,0.5,0.6618024420854498,0.004214834813598918,0.9936227303908706,0.2862770571041018,2,medium
Mogpog,0.83752,0.7808582082587938,0.2866087673247264,0.983616175896742,0.12592451075915914,0,low
Moises Padilla,0.43124000000000007,0.8093071633111415,0.018030126702617593,0.8414748777211097,0.3834565589795515,2,medium
Molave,0.85956,0.76728415415827,0.026693953819459812,0.9613525968214521,0.20883913162536855,0,low
Moncada,0.5,0.802293902025871,0.03184541859163627,0.8822646480485812,0.0644072114068102,2,medium
Mondragon,0.6475200000000001,0.6456266942823257,0.002341574896443843,0.954078756004435,0.4755414604945583,2,medium
Monkayo,0.9674,0.796977397503166,0.046831497928876864,0.8962898991266971,0.32919906514083386,0,low
Monreal,0.064,0.08959950318961996,0.0004683149792887687,0.0,0.4787255857198352,1,high
Montevista,0.83752,0.744264820746132,0.04402160805314426,0.8771207164210774,0.32677912996962344,0,low
Morong (BN),0.7275200000000001,0.693475234986672,0.25101682889878,0.9702741032379041,0.020593648307000615,0,low
Morong (RL),0.9949600000000001,0.8361159201596762,0.06837398697616022,0.9661750327222369,0.09930522387584458,0,low
Motiong,0.67376,0.8399053435960724,0.0014049449378663059,0.8933160636545465,0.3651159976819568,2,medium
Mulanay,0.8222400000000001,0.8368511814234545,0.021308331557638973,0.6468895891244425,0.24131720892319253,0,low
Mulondo,0.875,0.23455908927146363,0.025289008881593508,1.0,0.9679345853313718,2,medium
Munai,0.42708000000000007,0.7665488928944919,0.0037465198343101494,0.8753123029582832,0.43491202262002565,2,medium
Muntinlupa,1.0,0.5178609100611454,0.4254641586838463,0.9016347655834002,0.24284558903132542,0,low
Murcia,0.83752,0.8022373434671188,0.01404944937866306,0.9675815765266326,0.5677537270185762,2,medium
Mutia,0.70252,0.5259487839627077,0.0028098898757326117,0.9116413200775287,0.042373064847894326,0,low
Naawan,0.8569200000000001,0.8078366407835851,0.01241034695115237,0.9411385530039957,0.1842576848862312,0,low
Nabas,0.8825200000000001,0.6961334872480245,0.02926968620554804,0.31570880363804565,0.18731444510249698,0,low
Nabua,0.9179200000000001,0.7312563522331299,0.027864741267681736,0.9514666032248432,0.16973807385896872,0,low
Nabunturan,0.9222,0.6919481539003631,0.07118387685189283,0.9097123457172148,0.19495634564316144,0,low
Naga (CS),1.0,0.7996356497645185,0.8518649473262702,0.9718815818714991,0.38969744442109416,0,low
Naga (CU),0.9067600000000001,0.6221548924001699,0.32618138307462735,0.7465934513731686,0.1669360436607251,0,low
Naga (ZS),0.6457600000000001,0.4722747117068864,0.011473716992574831,0.8013682858129161,0.0882244680918811,2,medium
Nagbukel,0.7450000000000001,0.8689764427946942,0.003044047365376996,0.8014084727787559,0.05510956574900176,0,low
Nagcarlan,0.9603600000000001,0.8226549831766568,0.05385622261820839,0.908707671571218,0.002253087009405904,0,low
Nagtipunan,0.99996,0.877233992372513,0.009834614565064142,0.9096319717855351,0.25660101000452146,0,low
Naguilian (IA),0.71096,0.680806117826183,0.020137544109417052,0.6505867899817109,0.1524164326334626,0,low
Naguilian (LU),0.8074,0.8827767311302266,0.035591938425946414,0.8513206843518787,0.007857147405893179,0,low
Naic,0.97144,0.8400184607135766,0.10349761042281788,0.9674610156291129,0.048868680307459125,0,low
Nampicuan,0.16636,0.5637864597679176,0.0039806773239545335,0.8039804385925078,0.056383215839112516,2,medium
Narra,0.9575200000000001,0.8306297399607143,0.03395283599843573,0.7486831735968421,0.10376299919123218,0,low
Narvacan,0.7518400000000001,0.7906993974816736,0.021308331557638973,0.921728248503337,0.051161250469658456,0,low
Nasipit,0.7325200000000001,0.8055742984334977,0.05455869508714155,0.9818479493997876,0.22272191760757565,0,low
Nasugbu,0.8085200000000001,0.794884730829335,0.09577041326455318,0.9183525433727876,0.14031675677741057,0,low
Natividad,0.70752,0.7416065684847792,0.01732765423368444,0.8660693008151122,0.11777315018245037,0,low
Natonin,0.89752,0.7435861180411056,0.0037465198343101494,0.6970429224926046,0.2658986556623299,0,low
Naujan,0.95276,0.8590786950130622,0.04987554529425386,0.9866301983347325,0.1301275560565246,0,low
Naval,0.94652,0.7631553793693608,0.038401828301679035,0.88266651770698,0.2632239904730973,0,low
Navotas,1.0,0.4641868378053243,0.25312424630557945,0.9110385155899305,0.14783129230906394,0,low
New Bataan,0.92016,0.7772384604986542,0.011707874482219216,0.7837663947750515,0.2981220029421317,0,low
New Corella,0.8402799999999999,0.7833467848438898,0.004917307282532071,0.9209245091865395,0.2214482675174649,0,low
New Lucena,0.6638000000000001,0.7804622983475287,0.0163910242751069,0.9818881363656274,0.1251603207050927,0,low
New Washington,0.885,0.8345322805146149,0.07633534162406928,0.9968778746239002,0.11662686510135069,0,low
Norala,0.8775200000000001,0.8201098480328086,0.0238840639437272,0.8460160048610154,0.2853855020410243,0,low
Northern Kabuntalan,0.0,0.7607799199017691,0.008429669627197836,0.3348779863436653,0.8063083888963184,1,high
Norzagaray,0.9892799999999999,0.7478280099475194,0.011239559502930447,0.9463226715973395,0.07701634729890657,0,low
Noveleta,0.9,0.7726572172397275,0.07094971936224845,0.9241796534195693,0.02390513854128855,0,low
Nueva Era,0.71,0.8720306049673119,0.010068772054708526,0.9355927517180933,0.04976023537053664,0,low
Nueva Valencia,0.86252,0.7832336677263854,0.020371701599061435,0.9539983820727553,0.1659171235886365,0,low
Numancia,0.6952400000000001,0.7457353432736886,0.002341574896443843,0.9713591513155807,0.05625585083010144,0,low
Nunungan,0.13,0.16719784579761432,0.0037465198343101494,0.7749252622902792,0.5352756497207521,1,high
Oas,0.7689600000000001,0.6605581537929017,0.009132142096130988,0.961714279514011,0.40778327570066675,2,medium
Obando,0.45984,0.6839168385575531,0.03090878863305873,0.972162890632378,0.03141967407294194,2,medium
Ocampo,0.66124,0.6903079556965497,0.019669229130128283,0.796626223843811,0.3667717427991008,2,medium
Odiongan,0.9949600000000001,0.7885501722490909,0.15407562818600487,0.9690684942627078,0.09433798852441268,0,low
Old Panamao,0.08928000000000001,0.06160301660728962,0.01990338661977267,0.7945766885859774,1.0,1,high
Olongapo,0.7028800000000001,0.6443258474310254,0.0941313108370425,0.7776579759673907,0.1287265409574028,0,low
Olutanga,0.7028,0.7688112352445791,0.002107417406799459,0.8612066779484877,0.43847824287233567,2,medium
Omar,0.0,0.23410662080144606,0.04285082060492233,0.8275300005746737,0.9829636563946786,1,high
Opol,0.89644,0.7743539740022929,0.11145896507072695,0.9785928051667578,0.13331168128180146,0,low
Orani,0.97236,0.7916043344217085,0.09459962581633126,0.9322572335533837,0.05689267587515681,0,low
Oras,0.645,0.7078976674684785,0.11988863469792478,0.7963449150829319,0.675377159632934,2,medium
Orion,0.98744,0.7762204064411149,0.119420319718636,0.9260684408140432,0.0803278375331945,0,low
Ormoc,0.9568,0.7397966946047094,0.21238084310745659,0.9765030829430844,0.25379897980627786,0,low
Oroquieta,0.9614800000000001,0.6127661716473076,0.10724413025712802,0.9146955294813591,0.17012016888600195,0,low
Oslob,0.8400000000000001,0.7982216857957138,0.017093496744040055,0.7847308819552085,0.2599125002388094,0,low
Oton,0.9039600000000001,0.7792745686137328,0.04823644286674317,0.9871526288906509,0.12044781537168293,0,low
Ozamiz,0.88912,0.3725054140680366,0.3933845826025657,0.9877152464124093,0.2410624789051704,0,low
Padada,0.875,0.7485067126525455,0.038635985791323414,0.8453328264417376,0.09293697342529086,0,low
Padre Burgos (QN),0.52,0.8210147849728435,0.018732599171550745,0.8185683071923819,0.07408695209165185,2,medium
Padre Burgos (SL),0.10664000000000001,0.7935838839780349,0.0,0.23071337088671337,0.27748887148233764,1,high
Padre Garcia,0.97716,0.7843082803426769,0.05924184488002923,0.913771229267042,0.2383878137159378,0,low
Paete,0.8325200000000001,0.8391700823322938,0.018498441681906362,0.8720973456910933,0.040717319730750365,0,low
Pagadian,0.89516,0.7268447846504595,0.26576875074637624,0.9797582271761143,0.15127014755236295,0,low
Pagagawan,0.7675200000000001,0.6280369825103969,0.0730571367690479,0.8595991993148927,0.8322908507345776,2,medium
Pagalungan,0.6538,0.3794055582358029,0.0016391024275106902,0.9355927517180933,0.7509046099765011,2,medium
Pagayawan,0.7875200000000001,0.7452263162449189,0.0,0.0,1.0,1,high
Pagbilao,0.8069200000000001,0.849407181466439,0.026693953819459812,0.866189861712632,0.052434900559769196,0,low
Paglat,0.9575200000000001,0.6174605320237387,0.046597340439232485,0.8213813948011729,0.8989027504473694,2,medium
Pagsanghan,0.8250000000000001,0.718926586425154,0.017093496744040055,0.9097927196488945,0.3437186761680963,0,low
Pagsanjan,0.9,0.8382085868335067,0.3610708490316406,0.8767992206943584,0.0018709919823726787,0,low
Pagudpud,0.88332,0.8546671274303919,0.014751921847596211,0.8624122869236838,0.04441090499207151,0,low
Pakil,0.9575200000000001,0.7194921720126759,0.017561811723328824,0.8319505668170597,0.014607492883480119,0,low
Palanan,0.22608000000000003,0.8104948930449374,0.003044047365376996,0.5290614052819337,0.3707200580784441,2,medium
Palanas,0.4,0.26447856685136806,0.018498441681906362,0.906818884176744,0.36053085735755813,2,medium
Palapag,0.56392,0.2397624766766644,0.0009366299585775374,0.9276759194476382,0.48140025090906774,2,medium
Palauig,0.6860400000000001,0.7171732711038366,0.018498441681906362,0.7662046907030268,0.10350826917321003,0,low
Palayan,0.9122400000000002,0.18767204406590432,0.0,0.5737493112958729,0.04632138012723763,0,low
Palimbang,0.25632000000000005,0.8184696498289952,0.008429669627197836,0.8512403104201989,0.7426258843907813,2,medium
Palo,0.48792,0.7719219559759489,0.02552316637123789,0.6689522333705331,0.20832967158932428,2,medium
Palompon,0.50196,0.7899641362178953,0.122464367084013,0.8831889482628984,0.23724152863483816,2,medium
Paluan,0.38752000000000003,0.6864619737014015,0.0077271971582646825,0.7793860154985053,0.2604219602748537,2,medium
Pambujan,0.54412,0.7069361719696914,0.05736858496287416,0.9342263948795376,0.5411344401352616,2,medium
Pamplona (CG),0.39752000000000004,0.4284983872326973,0.01522023682688498,0.7459906468855705,0.36473390265492356,2,medium
Pamplona (CS),0.09832,0.5019113964930301,0.00023415748964438434,0.9390890177461624,0.18094619465194325,2,medium
Pamplona (NR),0.71252,0.7989569470594922,0.009366299585775372,0.9574544611349843,0.2981220029421317,2,medium
Panabo,0.8169200000000001,0.5750416129596019,0.9999999999999999,0.9434292100568685,0.08223831266836061,0,low
Panaon,0.945,0.7813106767288114,0.029035528715903654,0.9615133446848115,0.20234351616580373,0,low
Panay,0.7671600000000001,0.8251435597617527,0.02809889875732612,0.9867909461980919,0.05052442542460309,0,low
Pandag,1.0,0.7571601721416292,0.0,0.7837262078092115,0.8659152131135013,2,medium
Pandami,0.0,0.0,0.0018732599171550747,0.4726790922085912,0.8645141980143793,1,high
Pandan (AE),0.77536,0.7724875415634709,0.018264284192261976,0.9476890284358952,0.26182297537397553,0,low
Pandan (CT),0.0,0.7759941722061061,0.0,0.0,0.21049487674251252,1,high
Pandi,0.86792,0.7865140641340123,0.0702472468933153,0.9650497976787206,0.062369371262633005,0,low
Panganiban,0.49996,0.6490767663662087,0.056666112493941004,0.869605753809021,0.2513790446350674,2,medium
Pangantucan,0.9176000000000001,0.8494637400251912,0.014283606868307444,0.867716966414547,0.37581465843888706,0,low
Pangil,0.8675200000000001,0.8218631633541262,0.03348452101914696,0.888694562582961,0.04593928510020441,0,low
Panglao,0.775,0.7070492890871958,0.04214834813598918,0.9825713147849052,0.13254749122773501,0,low
Panglima Estino,0.10664000000000001,0.0,0.013346976909729906,0.0,1.0,1,high
Panglima Sugala,0.36252,0.6128792887648119,0.010771244523641678,0.9719619558031788,0.32257608467225796,2,medium
Pangutaran,0.0,0.0,0.0016391024275106902,0.5310707535739273,0.9495940240337771,1,high
Paniqui,0.8785600000000001,0.7582347847579207,0.09647288573348634,0.8930347548936673,0.030400754000853344,0,low
Panitan,0.86252,0.8035947488771711,0.029972158674481195,0.9699526075111852,0.033202784199096974,0,low
Pantabangan,0.99996,0.8095333975461503,0.010771244523641678,0.8425197388329464,0.17597895930051138,0,low
Pantao Ragat,0.16040000000000001,0.20294285492899355,0.0028098898757326117,0.8651048136349553,0.5134962331798584,1,high
Pantar,0.47916000000000003,0.4174129097172694,0.020371701599061435,0.8964104600242166,0.4400066229804686,2,medium
