city_municipality,Cost of Living,Poverty Incidents,Financial Deepening,Employed Population,Cluster_Id,Vulnerability
San Agustin (RN),0.5627276002840521,0.37925351368218607,0.12840888468497189,0.028785409251758442,0,low
San Agustin (SS),0.9995102549123183,0.29493787771685487,0.1841352243626756,0.024563549228167204,1,medium
San Andres (CT),0.7992045140504369,0.1294907310114692,0.11640205820836137,0.16183796757099747,1,medium
San Andres (QN),0.6501820802272418,0.25023275955396773,0.23784515043362028,0.014072866745304129,1,medium
San Andres (RN),0.0,0.2354584185086831,0.3567218980684586,0.3794556615142913,0,low
San Antonio (NE),0.9159037720866288,0.2967209878430099,0.18276039690352172,0.008955460656102626,1,medium
San Antonio (NS),0.6501820802272418,0.04593928510020441,0.015398067542523394,0.06550279794177921,1,medium
San Antonio (QN),0.6501820802272418,0.3135331690324717,0.17386984600099334,0.04682426571619374,1,medium
San Antonio (ZA),0.3457005628570329,0.0649166714428545,0.17231170821395228,0.056675272437906626,0,low
San Benito,0.6048456778246922,0.18221984474205402,0.011823516148723321,0.049894709369714636,1,medium
San Carlos (NO),0.4438594711452689,0.46547962478268345,0.4205138921731984,0.039915767495771706,0,low
San Carlos (PS),0.5320835505119584,0.134203236344879,0.2798232155197853,0.08226230288391413,0,low
San Clemente,0.6501820802272418,0.3293264301498449,0.1938506717406963,0.04835948754295419,1,medium
San Dionisio,0.8250910401136209,0.0365142744333849,0.15957164042579303,0.031216177144129158,1,medium
San Emilio,0.7376365601704313,0.31264161396939416,0.016589584673790087,0.41399815261640144,1,medium
San Enrique (IO),0.9854475745374534,0.10936705958771946,0.08377281984444275,0.06691008461630962,1,medium
San Enrique (NO),0.6501820802272418,0.10414509421826539,0.08597254377908894,0.004093924871361201,1,medium
San Esteban,0.7020250959375645,0.2545631698603443,0.40997354831968535,0.3794556615142913,1,medium
San Fabian,0.2340386828655685,0.03371224423514127,0.2582842519930412,0.00933926611279274,0,low
San Felipe,0.3457005628570329,0.11802788020047252,0.27954825002795447,0.0446493681282831,0,low
San Fernando (BK),0.6048456778246922,0.09013494322704722,0.04243634090588293,0.24499581652052188,1,medium
San Fernando (CS),0.47527312034086255,0.4345299275929924,0.050685305660806174,0.0048615357847414265,2,high
San Fernando (CU),0.6048456778246922,0.16311509339039285,0.11951833378244348,0.006140887307041801,1,medium
San Fernando (LU),0.7137789780419292,0.3449923262582071,0.6064822198147458,0.2515205092842538,1,medium
San Fernando (MS),0.30036416045448344,0.32919906514083386,0.19696694731477843,0.010362747330633039,0,low
San Fernando (PA),0.7831828533248444,0.3185004043839036,1.0,0.09121776354001676,1,medium
San Fernando (RN),0.5627276002840521,0.018046348126779122,0.16745398452494192,0.48078030208048106,0,low
San Francisco (AS),0.806970471869392,0.0,0.45818416455401456,0.015608088572064579,1,medium
San Francisco (CU),0.7668113746794794,0.2992682880232314,0.12107647156948455,0.01867853222558548,1,medium
San Francisco (QN),0.3440914004260782,0.37581465843888706,0.08835557804162233,0.014840477658684353,0,low
San Francisco (SL),0.7238537341313847,0.3219392596272026,0.056367925825308855,0.0,1,medium
San Francisco (SN),0.6048456778246922,0.380781893790319,0.028321445658569814,0.08763557927757572,1,medium
San Gabriel,0.9287071079503117,0.2796540766355259,0.060034132383052524,0.218129434552214,1,medium
San Guillermo,0.511724147581184,0.04581192009119334,0.042069720250108564,0.006908498220422027,0,low
San Ildefonso (BU),0.8923960078778996,0.3185004043839036,0.3321583141315761,0.004733600632511389,1,medium
San Ildefonso (IS),0.7020250959375645,0.042627794865916474,0.10604502468273552,0.07727283194694268,1,medium
San Isidro (AA),0.889527500935763,0.020975743334033837,0.0,0.0,1,medium
San Isidro (BL),0.7476413526759322,0.29200848250960015,0.020347446395477344,0.0,1,medium
San Isidro (DN),0.6501820802272418,0.3006693031223532,0.051143581480524135,0.016887440094364953,1,medium
San Isidro (DO),0.9489965472971318,0.3866406842048284,0.1664457777215624,0.060257456700347684,1,medium
San Isidro (IA),0.2161280053732033,0.36995586802437763,0.05315999508728314,0.05155786634870513,0,low
San Isidro (LE),0.8250910401136209,0.031037579045908713,0.18880963772379877,0.0,1,medium
San Isidro (NE),0.9159037720866288,0.4406434480255239,0.151047710179039,0.0,1,medium
San Isidro (NS),0.6501820802272418,0.1245234956600373,0.06150061500614999,0.03479836140657021,1,medium
San Isidro (SN),0.6048456778246922,0.23061854816626232,0.12199302320892046,0.031216177144129158,1,medium
San Jacinto (MS),0.6064548402556469,0.38855115933999457,0.1085197141092125,0.008955460656102626,1,medium
San Jacinto (PS),0.5627276002840521,0.14184513688554343,0.27414059535528257,0.02302832740140676,0,low
San Joaquin,0.8032624019198009,0.31684465926675964,0.11218592066695615,0.3099868738533809,1,medium
San Jorge,0.9854475745374534,0.3051270784377408,0.03922841016785722,0.004349795175821276,1,medium
San Jose (AE),0.7466618625005683,0.3488132765285393,0.7705449632737749,0.2406460213447006,1,medium
San Jose (BS),0.5169014527938209,0.32792541505072315,0.2342705990398202,0.014840477658684353,0,low
San Jose (CS),0.47527312034086255,0.16655394863369186,0.08588088861514537,0.0,0,low
San Jose (DI),0.6048456778246922,0.3809092587993301,0.19568377501956813,0.0446493681282831,1,medium
San Jose (NE),0.7093013086688378,0.125669780741137,0.3898094122520952,0.0015352218267604503,1,medium
San Jose (NR),0.632971038574422,0.10401772920925433,0.20219129165956312,0.09108982838778672,1,medium
San Jose (NS),0.6869829253873359,0.28933381732036756,0.07479061377797078,0.05155786634870513,1,medium
San Jose (OM),0.781363800142026,0.089752848200014,0.8730154365627103,0.12205013522745581,1,medium
San Jose (RN),0.41048684159894777,0.18986174528271849,0.047019099103062505,0.07471412890234191,0,low
San Jose (TC),0.6501820802272418,0.3239770997713798,0.04298627188954447,0.12384122735867632,1,medium
San Jose De Buan,0.9854475745374534,0.030782849027886566,0.0,0.011130358244013264,1,medium
San Jose Del Monte,0.9182125703571291,0.03116494405491978,0.75459696474759,0.02226071648802653,1,medium
San Juan (AA),0.889527500935763,0.4658617198097167,0.028871376642231366,0.11846795096501475,1,medium
San Juan (BS),0.5169014527938209,0.13815155162422227,0.3109859712606064,0.008699590351642552,0,low
San Juan (IS),0.7376365601704313,0.13764209158817797,0.31309404003130903,0.03620564808110062,1,medium
San Juan (LU),0.7376365601704313,0.0,0.12630081591426928,0.09633516962921827,1,medium
San Juan (MM),0.4206315612723577,0.03396697425316343,0.11356074812611003,0.00729230367711214,0,low
San Juan (SL),0.7763264220972983,0.2544358048513332,0.4492019584875426,0.01292145037523379,1,medium
San Juan (SR),0.030864435061550455,0.28385712193289137,0.12520095394694616,0.17156103914048032,0,low
San Julian,0.4896156550515457,0.009003432486992844,0.04426944418475476,0.02277245709694668,0,low
San Leonardo,0.9159037720866288,0.5886415884963923,0.12859219501285907,0.00729230367711214,2,high
San Lorenzo,0.5765104263230989,0.0375331945054735,0.07973999263092471,0.04375382206267284,0,low
San Lorenzo Ruiz,0.30036416045448344,0.17457794420138956,0.012006826476610504,0.03096030683966908,0,low
San Luis (AS),0.806970471869392,0.3746683733577874,0.024563583936882558,0.01791092131220525,1,medium
San Luis (AU),0.4336447878879043,0.11127753472288555,0.09724612894415072,0.00933926611279274,0,low
San Luis (BS),0.50766625971182,0.04861395028943698,0.1150272307492075,0.01445667220199424,0,low
San Luis (PA),0.8963839321633091,0.17164854899413484,0.14848136558861846,0.009595136417252815,1,medium
San Manuel (IA),0.511724147581184,0.5748861675231962,0.13189178091482837,0.01867853222558548,2,high
San Manuel (PS),0.5627276002840521,0.14643027720994212,0.11090274837174588,0.03364694503649987,0,low
San Manuel (TC),0.6501820802272418,0.09828630380375598,0.153522399605516,0.006908498220422027,1,medium
San Marcelino,0.3457005628570329,0.08363932776748242,0.15709695099931606,0.004605665480281351,0,low
San Mariano,0.3546559016032155,0.08746027803781467,0.07204095885966302,0.008187849742722401,0,low
San Mateo (IA),0.3546559016032155,0.266153385680352,0.3063115578994832,0.010618617635093116,0,low
San Mateo (RL),0.6048456778246922,0.02581561367645466,0.6635833869516035,1.0,0,low
San Miguel (BL),0.9489965472971318,0.10783867947958657,0.14655660714580301,0.012025904309623529,1,medium
San Miguel (BU),0.9125455200568104,0.15025122748027434,0.28449762888090846,0.01240970976631364,1,medium
San Miguel (CT),0.6501820802272418,0.38906061937603886,0.05444316738249343,0.16746711426911912,1,medium
San Miguel (IO),0.9854475745374534,0.39517413980857036,0.201549705511958,0.026738446816077843,1,medium
San Miguel (LE),0.8250910401136209,0.05498220073999069,0.049493788529539486,0.03249552866642953,1,medium
San Miguel (SS),0.9611002473212693,0.46598908481872775,0.06250882180952949,0.020341689204575967,1,medium
San Miguel (ZR),0.9997201456641818,0.3172267542937929,0.14490681419481835,0.0,1,medium
San Narciso (QN),0.6501820802272418,0.31264161396939416,0.2550763212550155,0.04017163780023178,1,medium
San Narciso (ZA),0.3457005628570329,0.03575008437931847,0.22629659977672775,0.008955460656102626,0,low
San Nicolas (BS),0.5765104263230989,0.26780913079749596,0.03382075549518532,0.09352059628015744,1,medium
San Nicolas (IN),0.4097172421754478,0.022886218469199953,0.24041149502404083,0.07752870225140275,0,low
San Nicolas (PS),0.5627276002840521,0.22195772755350923,0.06599171803938599,0.38163055910220195,0,low
San Pablo (IA),0.3546559016032155,0.009130797496003918,0.03556220361011356,0.008571655199412515,0,low
San Pablo (LA),0.5446769956237778,0.46598908481872775,0.5393906398080368,0.10311573269741026,0,low
San Pablo (ZR),0.9993003641604545,0.211259066796579,0.08808061254979156,0.02226071648802653,1,medium
San Pascual (BS),0.5169014527938209,0.0,0.12400943681567948,0.14239182443203177,0,low
San Pascual (MS),0.6064548402556469,0.4587292793050965,0.09183847427147881,0.01791092131220525,2,high
San Pedro,0.7129394150344746,0.06797343165912029,0.7106024860546659,0.02699431712053792,1,medium
San Policarpo,0.4896156550515457,0.0,0.08716406091035565,0.03096030683966908,0,low
San Quintin (AA),0.889527500935763,0.6828916951645874,0.0,0.0,2,high
San Quintin (PS),0.5627276002840521,0.12082991039871614,0.1489396414083364,0.08494894108074492,0,low
San Rafael (BU),0.9125455200568104,0.1609498882372046,0.22748811690799445,0.0023028327401406756,1,medium
San Rafael (IO),0.81585584703162,0.2436097790853919,0.04335289254531884,0.23194643099305803,1,medium
San Remigio (AE),0.9854475745374534,0.028745008883709375,0.040511582463067505,0.02226071648802653,1,medium
San Remigio (CU),0.7668113746794794,0.39351839469142647,0.44828540684810664,0.2338654582765086,1,medium
San Ricardo,0.7238537341313847,0.17457794420138956,0.020530756723364525,0.005117406089201501,1,medium
San Roque,0.9995802184962728,0.3623139674837132,0.10008743902640208,0.02392387346701702,1,medium
San Sebastian,0.5581100037430518,0.5338746346216303,0.01448151590308748,0.0,2,high
San Simon,0.8963839321633091,0.3256328448885238,0.17726108706690621,0.003326313957980976,1,medium
San Teodoro,0.8639907927923516,0.043137254901960784,0.08377281984444275,0.01714331039882503,1,medium
San Vicente (CN),0.14553474916306064,0.18260193976908726,0.12730902271764877,0.025714965598237542,0,low
San Vicente (IS),0.7020250959375645,0.3378598857535869,0.13665784943989515,0.2997520616749779,1,medium
San Vicente (NS),0.6869829253873359,0.04428353998306045,0.004766068525066764,0.0,1,medium
San Vicente (PN),0.7376365601704313,0.129108635984436,0.070024545252904,0.006780563068191989,1,medium
Sanchez-Mira,0.6210072657181935,0.21291481191372294,0.2527849421564257,0.062432354288258315,1,medium
Santa,0.7376365601704313,0.3186277693929147,0.07332413115487331,0.051429931196475084,1,medium
Santa Ana (CG),0.50766625971182,0.4472664284940998,0.11851012697906398,0.002174897587910638,2,high
Santa Ana (PA),0.8963839321633091,0.014480127874469045,0.32418431486848365,0.12281774614083603,1,medium
Santa Barbara (IO),0.8032624019198009,0.291753752491578,0.2965961105214625,0.23476100434211886,1,medium
Santa Barbara (PS),0.5627276002840521,0.42230288672792926,0.17130350141057277,0.03697325899448085,0,low
Santa Catalina (IS),0.7020250959375645,0.2874233421852015,0.05728447746474477,0.2542071474810846,1,medium
Santa Catalina (NR),0.6696319565666071,0.08618662794770393,0.09220509492725318,0.062048548831568205,1,medium
Santa Cruz (DS),0.6280036241136489,0.2243776627247196,0.16076315755705972,0.11834001581278471,1,medium
Santa Cruz (IS),0.7376365601704313,0.4238312668360621,0.1983417747739323,0.0344145559498801,1,medium
Santa Cruz (LA),0.5627276002840521,0.05281699558680243,0.6314124244074028,0.007036433372652064,0,low
Santa Cruz (ME),0.6557092033596512,0.03141967407294194,0.182027155591973,0.01919027283450563,1,medium
Santa Cruz (OM),0.781363800142026,0.04937814034350342,0.1762528802635267,0.004093924871361201,1,medium
Santa Cruz (ZA),0.3457005628570329,0.04211833482987218,0.17212839788606507,0.0074202388293421765,0,low
Santa Elena,0.18373486600224587,0.24169930395022576,0.0987126115672482,0.02648257651161777,0,low
Santa Fe (CU),0.7668113746794794,0.45860191429608543,0.23958659854854855,0.02008581890011589,1,medium
Santa Fe (LE),0.3187645830345305,0.7259410682103304,0.08413944050021713,0.025714965598237542,2,high
Santa Fe (NV),0.5724525384537349,0.2535442497882557,0.07304916566304252,0.0,0,low
Santa Fe (RN),0.4108366595187205,0.7725566615083838,0.11136102419146383,0.21250028785409233,2,high
Santa Ignacia,0.2948370373220739,0.8164975896172043,0.18276039690352172,0.010234812178403002,2,high
Santa Josefa,0.9995102549123183,0.875467588789332,0.1884430170680244,0.020469624356806004,2,high
Santa Lucia,0.7376365601704313,0.3630781575377796,0.24581914969671276,0.16375699485444803,1,medium
Santa Magdalena,0.3457005628570329,0.39262683962834893,0.042253030577995745,0.025714965598237542,0,low
Santa Marcela,0.8250910401136209,0.761093810697387,0.043811168365036804,0.04580078449835343,2,high
Santa Margarita,0.9854475745374534,0.4844570111253335,0.10906964509287405,0.01867853222558548,1,medium
Santa Maria (BU),0.9125455200568104,0.19712155079634974,1.0,0.01791092131220525,1,medium
Santa Maria (DS),0.3546559016032155,0.20896649663437966,0.09715447378020713,0.006396757611501876,0,low
Santa Maria (IA),0.511724147581184,0.7182991676696661,0.0646168905802321,0.007804044286032289,2,high
Santa Maria (IS),0.7376365601704313,0.11089543969585235,0.21080687707026077,0.034926296558800245,1,medium
Santa Maria (Imelda),0.41048684159894777,0.15763839800291665,0.011915171312666914,0.2093019090483414,0,low
Santa Maria (LA),0.8250910401136209,0.5622770316311,0.12767564337342316,0.047463941477343924,2,high
Santa Maria (PS),0.5627276002840521,0.2381330836979157,0.2743239056831698,0.10912868485222202,0,low
Santa Monica,0.6048456778246922,0.31977405447401436,0.020347446395477344,0.04835948754295419,1,medium
Santa Praxedes,0.50766625971182,0.09268224340726872,0.01704786049350804,0.04183479477922227,0,low
Santa Rita (PA),0.8963839321633091,0.05332645562284673,0.23500384035136895,0.004349795175821276,1,medium
Santa Rita (WS),0.6501820802272418,0.1707569939310573,0.09238840525514036,0.02226071648802653,1,medium
Santa Rosa (LA),0.7129394150344746,0.3130237089964274,0.9283751555846396,0.030448566230748934,0,low
Santa Rosa (NE),0.9159037720866288,0.04593928510020441,0.19128432715027574,0.0012793515223003752,1,medium
Santa Teresita (BS),0.50766625971182,0.1962299957332722,0.059392546235447374,0.07215542585774117,0,low
Santa Teresita (CG),0.6210072657181935,0.6972839411828388,0.11090274837174588,0.03735706445117096,2,high
Santander,0.7668113746794794,0.15852995306599418,0.17579460444380876,0.00933926611279274,1,medium
Santiago (AN),0.9994402913283635,0.28016353667157023,0.11566881689681265,0.004349795175821276,1,medium
Santiago (IA),0.2789553037643907,0.043901444956027214,0.7279253120400048,0.046696330563963696,0,low
Santiago (IS),0.7376365601704313,0.44459176330486727,0.05581799484164731,0.07062020403098071,2,high
Santo Domingo (AY),0.30036416045448344,0.009894987550070369,0.15709695099931606,0.006652627915961952,0,low
Santo Domingo (IS),0.7376365601704313,0.6262142661546592,0.2551679764189591,1.0,2,high
Santo Domingo (NE),0.9996501820802273,0.2717574460768393,0.28541418052034434,0.012025904309623529,1,medium
Santo Nino (CG),0.50766625971182,0.3428271211050188,0.009990412869851488,0.02226071648802653,0,low
Santo Nino (SC),0.47527312034086255,0.1389157416782887,0.3737697585619667,0.034542491102110134,0,low
Santo Nino (WS),0.31330742348607543,0.7058173967865807,0.0,0.025714965598237542,2,high
Santo Tomas (BS),0.50766625971182,0.45312521890860924,0.3229927977372169,0.015224283115374467,0,low
Santo Tomas (DN),0.4428799809699051,0.129108635984436,0.2566344590420566,0.0030704436535209005,0,low
Santo Tomas (IA),0.2161280053732033,0.4336383725299149,0.08808061254979156,0.0056291466981216514,0,low
Santo Tomas (LU),0.9287071079503117,0.27812569652739305,0.13674950460383872,0.909874802660027,1,medium
Santo Tomas (PA),0.8963839321633091,0.37925351368218607,0.10109564582978156,0.01867853222558548,1,medium
Santo Tomas (PS),0.5627276002840521,0.14681237223697535,0.007973999263092472,0.031216177144129158,0,low
Santol,0.885609540234308,0.19304587050799535,0.09513806017344811,0.00933926611279274,1,medium
Sapa-Sapa,0.7376365601704313,0.31875513440192577,0.023830342625333827,0.07036433372652064,1,medium
Sapad,0.47527312034086255,0.2166083971750441,0.028871376642231366,0.02059755950903604,0,low
Sapang Dalaga,0.31330742348607543,0.10860286953365302,0.19110101682238856,0.1652922166812085,0,low
Sapi-An,0.8250910401136209,0.06058626113647797,0.15480557190072627,0.015608088572064579,1,medium
Sara,0.8032624019198009,0.05090652045163632,0.2037494294466042,0.004733600632511389,1,medium
Sarangani,0.511724147581184,0.4611492144763069,0.007424068279430922,0.03620564808110062,2,high
Sariaya,0.3440914004260782,0.2022161511567927,0.32464259068820156,0.018806467377815515,0,low
Sarrat,0.47527312034086255,0.1813282896789765,0.06315040795713464,0.06921291735645031,0,low
Sasmuan,0.8963839321633091,0.7413522343006704,0.02868806631434418,0.016759504942134917,2,high
Science City of Munoz,0.7093013086688378,0.032948054181074826,0.2368369436302408,0.0017910921312205253,1,medium
Sebaste,0.8250910401136209,0.050779155442625235,0.0842310956641607,0.013305255831923903,1,medium
Senator Ninoy Aquino,0.8688182800852156,0.14872284737214145,0.06498351123600647,0.041323054170302125,1,medium
Sergio Osmena,0.6561989484473332,0.11700896012838392,0.034553996806734044,0.017271245551055067,1,medium
Sevilla,0.7476413526759322,0.09930522387584458,0.10989454156836638,0.01611982918098473,1,medium
Shariff Aguak,0.23480828228906858,0.04683084016328193,0.16626246739367523,0.008059914590492365,0,low
Shariff Saydona Mustapha,0.23480828228906858,0.33633150564545405,0.004857723689010357,0.06447931672393892,0,low
Siasi,0.8688182800852156,0.060458896127466896,0.014389860739143886,0.0,1,medium
Siaton,0.6696319565666071,0.23584051353571633,0.11557716173286904,0.004605665480281351,1,medium
Siay,0.6501820802272418,0.0,0.04591923713573941,0.009723071569482853,1,medium
Siayan,0.6561989484473332,0.144519802074776,0.06214220115375513,0.011002423091783228,1,medium
Sibagat,0.806970471869392,0.0021257220003948266,0.05783440844840632,0.026226706207157696,1,medium
Sibalom,0.7466618625005683,0.09433798852441268,0.10457854205963804,0.0,1,medium
Sibonga,0.7668113746794794,0.4279069471244165,0.38165210266111554,0.024051808619247057,1,medium
Sibuco,0.6561989484473332,0.30983958377115056,0.006965792459712964,0.00933926611279274,1,medium
Sibulan,0.6696319565666071,0.2892064523113565,0.1338165393576438,0.008955460656102626,1,medium
Sibunag,0.8250910401136209,0.19686682077832754,0.08789730222190438,0.050662320283094864,1,medium
Sibutad,0.6501820802272418,0.32767068503270097,0.08129813041796578,0.025714965598237542,1,medium
Sibutu,0.7376365601704313,0.042500429856905414,0.12685074689793083,0.08699590351642553,1,medium
Sierra Bullones,0.9489965472971318,0.36638964777206756,0.13170847058694118,0.02788986318614818,1,medium
Sigay,0.7020250959375645,0.05205280553273599,0.021172342870969665,0.1441829165632523,1,medium
Sigma,0.8250910401136209,0.3895700794120831,0.23051273731813296,0.02788986318614818,1,medium
Sikatuna,0.7476413526759322,0.12745289086729203,0.04087820311884187,0.25766139659129556,1,medium
Silago,0.9854475745374534,0.2967209878430099,0.050960271152636946,0.006652627915961952,1,medium
Silang,0.5169014527938209,0.032311229136019456,1.0,0.2746767718378906,0,low
Silay,0.3276499581967587,0.030400754000853344,0.18331032788718327,0.006780563068191989,0,low
Silvino Lobos,0.6501820802272418,0.37581465843888706,0.0,0.01867853222558548,1,medium
Simunul,0.7376365601704313,0.2195377923822988,0.061775580497980764,0.016759504942134917,1,medium
Sinacaban,0.31330742348607543,0.050779155442625235,0.2767985951096467,0.04835948754295419,0,low
Sinait,0.7376365601704313,0.2499780295359456,0.24297783961446143,0.27250187424997996,1,medium
Sindangan,0.6561989484473332,0.11318800985805168,0.309061212817791,0.0023028327401406756,1,medium
Siniloan,0.5627276002840521,0.40065083519604655,0.2838560427333033,0.004989470936971463,0,low
Siocon,0.6561989484473332,0.21024014672449037,0.07836516517177085,0.004477730328051314,1,medium
Sipalay,0.3276499581967587,0.12783498589432526,0.08927212968105826,0.004349795175821276,0,low
Sipocot,0.0,0.024287233568321766,0.190551085838727,0.004349795175821276,0,low
Siquijor,0.0,0.41033057588088817,0.2833061117496417,0.3197099454228638,0,low
Sirawai,0.8760944928164891,0.0231409484872221,0.028321445658569814,0.01803885646443529,1,medium
Siruma,0.07445174786523617,0.0,0.0,0.004477730328051314,0,low
Sison (PS),0.5627276002840521,0.10898496456068622,0.1558137787041058,0.08737970897311563,0,low
Sison (SN),0.6048456778246922,0.12235829050684906,0.11786854083145883,0.3607771292887058,0,low
Sitangkai,0.7376365601704313,0.03052811900986441,0.02685496303547235,0.01919027283450563,1,medium
Socorro (OR),0.8639907927923516,0.2653891956262856,0.3080530060144115,0.04017163780023178,1,medium
Socorro (SN),0.759535161948206,0.02683453374854326,0.17148681173845995,0.02341213285809687,1,medium
Sofronio Espanola,0.7376365601704313,0.03969839965866176,0.09559633599316608,0.00038380545669011257,1,medium
Sogod (CU),0.7668113746794794,0.18527660495831977,0.36726224192197165,0.0518137366531652,1,medium
Sogod (SL),0.7466618625005683,0.3628234275197575,0.3009955583907549,0.006396757611501876,1,medium
Solana,0.50766625971182,0.19240904546293996,0.07708199287656056,0.0011514163700703378,0,low
Solano,0.4058692450579474,0.02619770870348789,0.7239841399904303,0.01867853222558548,0,low
Solsona,0.47527312034086255,0.260931420310898,0.15095605501509543,0.06857324159530012,0,low
Sominot,0.7668113746794794,0.07867209241605051,0.07919006164726318,0.0,1,medium
Sorsogon,0.4217509786156306,0.125669780741137,0.35003107110057646,0.0025587030446007505,0,low
South Ubian,0.7376365601704313,0.01498958791051334,0.09825433574753023,0.07919185923039322,1,medium
South Upi,0.23480828228906858,0.10860286953365302,0.05499309836615498,0.12281774614083603,0,low
Sual,0.5627276002840521,0.1007062389749664,0.1543472960810083,0.05437243969776595,0,low
Subic,0.3457005628570329,0.10261671411013253,0.22592997912095336,0.012665580070773716,0,low
Sudipen,0.9287071079503117,0.022376758433155657,0.06122564951431921,0.062432354288258315,1,medium
Sugbongcogon,0.5397095811630047,0.19992358099459337,0.15700529583537248,0.10311573269741026,0,low
Sugpon,0.7020250959375645,0.10045150895694425,0.011915171312666914,0.06447931672393892,1,medium
Sulat,0.9287071079503117,0.5523425609282362,0.1236428161599051,0.0030704436535209005,2,high
Sulop,0.8250910401136209,0.1773799743996332,0.18935956870746032,0.2790265670137118,1,medium
Sultan Dumalondong,0.7376365601704313,1.0,0.0,0.1449505274766325,2,high
Sultan Kudarat,0.23480828228906858,0.7219927529309872,0.02942130762589291,0.02123723527018623,2,high
Sultan Mastura,0.23480828228906858,0.7330735087149507,0.0,0.08379752471067459,2,high
Sultan Naga Dimaporo,0.4609305856301795,0.3248686548344573,0.1962337060032297,0.06179267852710813,0,low
Sultan Sa Barongis,0.23480828228906858,0.8265594253290793,0.0,0.006396757611501876,2,high
Sumilao,0.6501820802272418,0.3829470989435072,0.10210385263316107,0.0892987362565662,1,medium
Sumisip,1.0,0.8921524049697825,0.0,0.012793515223003753,2,high
Surallah,0.24852114474416065,0.2000509460036044,0.5017203674272206,0.17450354764177117,0,low
Surigao,0.7072723647341559,0.286659152131135,0.7472645516321026,0.0034542491102110134,1,medium
Suyo,0.7376365601704313,0.07243120697450789,0.04060323762701109,0.06268822459271839,1,medium
Taal,0.6283534420334216,0.08465824783957102,0.20292453297111188,0.054628310002226024,1,medium
Tabaco,0.10047820109632938,0.22463239274274177,0.2355537713350305,0.0035821842624410506,0,low
Tabango,0.6501820802272418,0.36447917263690144,0.13674950460383872,0.015608088572064579,1,medium
Tabina,0.9993003641604545,0.45452623400773107,0.13839929755482336,0.0014072866745304129,1,medium
Tabogon,0.7668113746794794,0.2459023492475912,0.16012157140945457,0.9597695120297415,1,medium
Tabontabon,0.3187645830345305,0.36193187245667996,0.04591923713573941,0.0,0,low
Tabuan-Lasa,0.8711270783557159,1.0,0.0,0.0,2,high
Tabuelan,0.7668113746794794,0.2548178998783664,0.11447729976554595,0.0,1,medium
Tabuk,0.5547517517132332,0.1070744894255201,0.2997123860955446,0.026738446816077843,0,low
Tacloban,0.2911289673724826,0.20641919645415813,0.10925295542076123,0.1496841281091439,0,low
Tacurong,0.586165400908827,0.10325353915518788,0.5780691189922325,0.046696330563963696,0,low
Tadian,0.6939093201988364,0.20234351616580373,0.043444547709262434,0.1673391791168891,1,medium
Taft,0.9287071079503117,0.5784523877755063,0.1621379850162136,0.025714965598237542,2,high
Tagana-An,0.6048456778246922,0.44624750842201116,0.05187682279207286,0.1752711585551514,2,high
Tagapul-An,0.31330742348607543,0.37479573836679847,0.001008206803379508,0.10618617635093115,0,low
Tagaytay,0.6053354229123742,0.040207859694706055,0.38348520593998736,0.0020469624356806004,0,low
Tagbilaran,1.0,0.015371682937546562,0.9712697723102406,0.013689061288614015,1,medium
Tagbina,0.9611002473212693,0.38804169930395016,0.12226798870075123,0.08955460656102628,1,medium
Tagkawayan,0.3440914004260782,0.23851517872494893,0.14316536607989014,0.01292145037523379,0,low
Tago,0.9611002473212693,0.35021429162766116,0.04041992729912391,0.008187849742722401,1,medium
Tagoloan (LN),0.4609305856301795,0.18642289003941945,0.0,0.0,0,low
Tagoloan (MO),0.41048684159894777,0.4364404027281585,0.15508053739255703,0.017399180703285104,0,low
Tagoloan Ii,0.7376365601704313,1.0,0.021447308362800444,0.0,2,high
Tagudin,0.7376365601704313,0.053581185640868875,0.24004487436826652,0.24384440015045153,1,medium
Taguig,0.4206315612723577,0.024287233568321766,0.5830184978451863,0.01970201344342578,0,low
Tagum,0.5397095811630047,0.04211833482987218,0.13308329804609506,0.10311573269741026,0,low
Talacogon,0.806970471869392,0.43274681746683735,0.08780564705796078,0.01791092131220525,1,medium
Talaingod,0.4428799809699051,0.603415929541677,0.014848136558861844,0.004605665480281351,2,high
Talakag,0.6048456778246922,0.524704353972833,0.0734157863188169,0.07151575009659097,2,high
Talalora,0.31330742348607543,0.44535595335893363,0.0013748274591538746,0.03863641597347134,0,low
Talavera,0.9159037720866288,0.028362913856676147,0.6107900125200947,0.1240970976631364,1,medium
Talayan,0.23480828228906858,0.874193938699221,0.011915171312666914,0.1673391791168891,2,high
Talibon,0.878893036174671,0.3095848537531284,0.47569030086724057,0.007804044286032289,1,medium
Talipao,1.0,1.0,0.0031162755740821156,0.032751398970889606,2,high
Talisay  (CU),1.0,0.28360239191486925,0.469091129063302,0.0035821842624410506,1,medium
Talisay (BS),0.50766625971182,0.10860286953365302,0.21548129043138392,0.0,0,low
Talisay (CN),0.30036416045448344,0.07650688726286226,0.06195889082586794,0.006268822459271839,0,low
Talisay (NO),0.3276499581967587,0.016900063045679457,0.19815846444604512,0.0048615357847414265,0,low
Talisayan,0.6501820802272418,0.22539658279680824,0.09797937025569946,0.02891334440398848,1,medium
Talitay,0.23480828228906858,0.8474472868068955,0.0,0.06447931672393892,2,high
Talugtug,0.9994402913283635,0.03931630463162855,0.16067150239311614,0.018422661921125405,1,medium
