city_municipality,Availability of Basic Utilities,Utilities,Transportation Vehicles,Cost of Doing Business,Poverty Incidents,Cluster_Id,Vulnerability
Pantao Ragat,0.16040000000000001,0.8506674769343483,0.0028098898757326117,0.20294285492899355,0.5134962331798584,1,high
Pantar,0.47916000000000003,0.569705265130755,0.020371701599061435,0.4174129097172694,0.4400066229804686,0,medium
Pantukan,0.91084,0.8556085952741325,0.09015063351308797,0.7847607488126946,0.32576020989753485,2,low
Panukulan,0.55504,0.8511218326437537,0.12550841444939,0.7865140641340123,0.25609154996847716,0,medium
Paoay,0.7658800000000001,0.8612880416417006,0.04168003315670041,0.8750282085811776,0.02950919893777582,2,low
Paombong,0.88752,0.7310583364333643,0.0163910242751069,0.49342761268020274,0.0380426545415178,2,low
Paracale,0.795,0.7098172070186597,0.12223020959436862,0.677695397094813,0.45108737876443206,0,medium
Paracelis,0.63848,0.85748281257543,0.004683149792887686,0.750203469415111,0.3621866024747021,0,medium
Paranaque,0.96692,0.8647525039259171,0.4971163505150279,0.44931193685350035,0.30882066369906197,2,low
Paranas,0.9874800000000001,0.8527688720903485,0.012176189461507983,0.890921163590541,0.9549433544122422,0,medium
Parang (MA),0.7334800000000001,0.5681150201478359,0.03629441089487957,0.769716172184614,0.5969203140821122,0,medium
Parang (SU),0.00032,0.8520873385262403,0.0056197797514652235,0.4313828737290585,0.054854835730979615,1,high
Pasacao,0.25,0.8518601606715376,0.16250529781320272,0.6963597214830333,0.38918798438504987,0,medium
Pasay,1.0,0.9755017080934949,0.9999999999999999,0.4800232342559354,0.07395958708264078,2,low
Pasig,1.0,0.962495775911764,0.5458211083610599,0.3977870898302621,0.037023734469429206,2,low
Pasil,0.6541600000000001,0.841977923991969,0.005853937241109608,0.612539937412299,0.20323507122888126,0,medium
Passi,0.96168,0.9556804402706823,0.23649906454082814,0.7110083881998486,0.2409351138961593,2,low
Pastrana,0.75832,0.7015252153220103,0.011707874482219216,0.6037733608057105,0.3348031255373211,0,medium
Pasuquin,0.76776,0.8541887336822405,0.03161126110199188,0.8633205869194758,0.04160887479382788,2,low
Pata,0.9046799999999999,0.8607200970049438,0.034421150977724496,0.8565335598692141,1.0,0,medium
Pateros,0.99428,0.8543591170732675,0.03746519834310149,0.47566822523201735,0.0484865852804259,2,low
Patikul,0.04648,0.0,0.004214834813598918,0.0,0.7242853230931866,1,high
Patnanungan,0.15624000000000002,0.7130544914481736,0.002341574896443843,0.360571558171326,0.2795267116265148,1,high
Patnongon,0.82796,0.8536775835091595,0.15173405328956102,0.8161507489201558,0.2515064096440785,2,low
Pavia,0.99996,0.8728173177678638,0.12480594198045684,0.7939797938893003,0.07153965191143036,2,low
Payao,0.0,0.0,0.0,0.09994971944126935,0.46624381483674987,1,high
Penablanca,0.94704,0.8546430893916459,0.05034386027354262,0.8150761363038643,0.24564761922956907,2,low
Penaranda,0.875,0.719926621552931,0.0194350716404839,0.6583523700015668,0.32512338485247944,2,low
Penarrubia,0.9929600000000001,0.8516897772805105,0.003512362344665765,0.7652480460431914,0.02619770870348789,2,low
Perez,0.46852000000000005,0.8513490104984565,0.0039806773239545335,0.8143408750400858,0.1780167994446886,0,medium
Piagapo,0.0,0.727025929512391,0.0,0.618761378875039,1.0,1,high
Piat,0.80392,0.8529960499450512,0.01732765423368444,0.753314190146481,0.135986346471034,2,low
Picong,0.25,0.5789059682462153,0.0,0.12455269249846868,1.0,1,high
Piddig,0.72524,0.8529392554813755,0.026459796329815426,0.8526310193153133,0.043264619910971844,2,low
Pidigan,0.93752,0.5768613675538907,0.005853937241109608,0.7797835956425023,0.1659171235886365,2,low
Pigcawayan,0.90604,0.7318534589248239,0.07727197158264683,0.9262702628106552,0.3949194097905483,2,low
Pikit,0.8072000000000001,0.8576531959664571,0.05362206512856401,0.8538187490491091,0.5324736195225085,0,medium
Pila,0.49500000000000005,0.8439657302206179,0.0,0.6506604060112697,0.002253087009405904,0,medium
Pilar (AA),0.7396,0.709760412554984,0.0014049449378663059,0.7368556495495959,0.21775468225614375,2,low
Pilar (BL),0.82952,0.7281618187859046,0.007961354647909067,0.8115695056612291,0.2713753510498061,2,low
Pilar (BN),0.9,0.8614584250327276,0.05994431734896239,0.7162683341638014,0.3707200580784441,2,low
Pilar (CU),0.9500000000000001,0.7272531073670937,0.005151464772176455,0.8061964425797714,0.4485400785842105,2,low
Pilar (CZ),0.0,0.7143607641127142,0.020840016578350204,0.6132186401173252,0.44459176330486727,1,high
Pilar (SN),1.0,0.709760412554984,0.02809889875732612,0.559883919214017,0.0649166714428545,2,low
Pilar (SO),0.8238,0.8525984886993215,0.18756014920515185,0.8531966049028354,0.08516770787561533,2,low
Pili,0.9248400000000001,0.8717950174217015,0.0313771036123475,0.7843648389014293,0.17661578434556674,2,low
Pililla,0.9674400000000001,0.8757138354153235,0.08172096388589013,0.7366294153145871,0.0375331945054735,2,low
Pinabacdao,0.56084,0.8467486589407263,0.008195512137553452,0.8671100103558722,0.3593845722764585,0,medium
Pinamalayan,0.7906,0.720608155117039,0.06931061693473776,0.8271231093180793,0.11764578517343928,2,low
Pinamungajan,0.8626,0.8595274132677545,0.0072588821789759134,0.7858919199877381,0.2777436015003598,2,low
Pinan,0.83752,0.853563994581808,0.004214834813598918,0.8149064606276077,0.04861395028943698,2,low
Pinili,0.49500000000000005,0.8524848997719701,0.007961354647909067,0.7091985143197785,0.31926459443797006,0,medium
Pintuyan,0.6869200000000001,0.7991548983805057,0.0,0.2805411975369879,0.23074591317527332,0,medium
Pinukpuk,0.7468400000000001,0.8571988402570516,0.0016391024275106902,0.7813106767288114,0.449304268638277,0,medium
Pio Duran,0.38252,0.8519169551352133,0.05455869508714155,0.1302651069324391,0.35085111667271646,1,high
Pio V Corpuz,0.63216,0.5687397592482684,0.0028098898757326117,0.5240823515238855,0.4419170981156347,0,medium
Pitogo (QN),0.6646000000000001,0.8523713108446187,0.014283606868307444,0.7887198479253472,0.08249304268638276,2,low
Pitogo (ZR),0.4650000000000001,0.8514625994258078,0.12386931202187931,0.6903079556965497,0.5641875067662661,0,medium
Placer (MS),0.25632000000000005,0.7137360250122816,0.003044047365376996,0.6803536493561655,0.3939004897184596,0,medium
Placer (SN),0.55232,0.7123161634203896,0.03652856838452395,0.8353241003371457,0.3879143342949391,0,medium
Plaridel (BU),0.995,0.7888751004552075,0.1058391853192617,0.6642344601117935,0.2745594762750829,2,low
Plaridel (MC),0.8550000000000001,0.7136792305486059,0.06931061693473776,0.7887198479253472,0.06466194142483234,2,low
Plaridel (QN),0.60824,0.8571988402570516,0.032079576081280654,0.7189831449839061,0.02556088365843252,2,low
Pola,0.7632000000000001,0.3561012872465191,0.009834614565064142,0.8178475056827212,0.16158671328225999,2,low
Polanco,0.8300000000000001,0.7125433412750923,0.006556409710042761,0.7877583524265601,0.5123499480987588,0,medium
Polangui,0.98492,0.8541319392185648,0.052217120190697706,0.7724309830047187,0.243864509103414,2,low
Polillo,0.8,0.8513490104984565,0.12363515453223492,0.6995270007731555,0.10885759955167516,2,low
Polomolok,0.99428,0.8599249745134843,0.09787783067135264,0.8623025328619367,0.16311509339039285,2,low
Pontevedra (CZ),0.9,0.8523713108446187,0.038635985791323414,0.7969208389444136,0.04912341032548127,2,low
Pontevedra (NO),0.7250000000000001,0.8512922160347807,0.09694120071277511,0.7760507307648585,0.13089174611059104,2,low
Poona Bayabao,0.40832,0.5797010907376747,0.03676272587416834,0.12687159340730814,0.8924071349878048,1,high
Poona Piagapo,0.15000000000000002,0.5676038699747548,0.0,0.45219642334986154,0.6265963611816925,1,high
Porac,0.99996,0.8537343779728351,0.2556999786916677,0.5267971623439903,0.04339198491998292,2,low
Poro,0.875,0.8900828347252707,0.035591938425946414,0.7776909289686718,0.23953409879703746,2,low
Pototan,0.96084,0.8602089468318627,0.08476501125126713,0.7460181360674494,0.16757286870578045,2,low
Pozorrubio,0.8274800000000001,0.8539615558275379,0.05362206512856401,0.8513301724640132,0.07026600182131962,2,low
Presentacion,0.14212,0.8517465717441862,0.004448992303243302,0.7812541181700592,0.4369498627642028,0,medium
President Garcia,0.4916400000000001,0.709930795946011,0.01990338661977267,0.7926223884792478,0.680471759993377,0,medium
President Quirino,0.8500000000000001,0.8523713108446187,0.012878661930441137,0.8352675417783935,0.45630934413388613,2,low
President Roxas (CZ),0.5,0.852144132989916,0.012878661930441137,0.7618545325180606,0.31213215393334987,0,medium
President Roxas (NC),0.86728,0.8559493620561867,0.019669229130128283,0.8863399203316142,0.05982207108241151,2,low
Prieto Diaz,0.00144,0.8483956983873211,0.00702472468933153,0.06307353913484637,0.44968636366531023,1,high
Prosperidad,0.77616,0.7200402104802822,0.02763058377803735,0.8692592355884552,0.40498124550242315,0,medium
Pualas,0.0,0.1419861591892022,0.08359422380304521,0.3796317924708116,0.40803800571868887,1,high
Pudtol,0.68892,0.8532232277997539,0.0056197797514652235,0.7093116314372832,0.9388953632768469,0,medium
Puerto Galera,0.89476,0.7178252263969307,0.19575566134270528,0.7933010911842742,0.23966146380604858,2,low
Puerto Princesa,0.8980800000000001,0.840558062400077,0.49852129545289425,0.5770777210746805,0.14082621681345484,2,low
Pugo,0.5,0.8625943143062412,0.020371701599061435,0.855289271576666,0.04976023537053664,0,medium
Pulilan,0.9500000000000001,0.8901964236526221,0.19809723623914913,0.6627073790254847,0.01231492272128078,2,low
Pulupandan,0.74552,0.851235421571105,0.01358113439937429,0.7896813434241343,0.03052811900986441,2,low
Pura,0.7779600000000001,0.8533936111907809,0.0358260959155908,0.7245824423003724,0.07013863681230854,2,low
Quezon (BK),0.88676,0.8571420457933759,0.027396426288392967,0.8268403165243181,0.043264619910971844,2,low
Quezon (IA),0.8225199999999999,0.8532800222634296,0.004214834813598918,0.5027032163155606,0.211259066796579,2,low
Quezon (MM),1.0,0.8659451876631064,0.9999999999999999,0.4998187298191993,0.1883333651745856,2,low
Quezon (NE),0.5037600000000001,0.8524281053082944,0.12667920189761192,0.744038586511123,0.16031306319214922,0,medium
Quezon (NV),0.6200000000000001,0.8520305440625646,0.014751921847596211,0.724469325182868,0.04683084016328193,2,low
Quezon (PN),0.7505200000000001,0.7574109675788802,0.009600457075419759,0.44823732423720886,0.35199740175381616,0,medium
Quezon (QN),0.9400000000000001,0.8571420457933759,0.024118221433371584,0.6583523700015668,0.26156824535595335,2,low
Quinapondan,0.80076,0.8502131212249427,0.004683149792887686,0.5594314507439995,0.023268313496233168,2,low
Quirino (IA),0.545,0.8529392554813755,0.00702472468933153,0.5245913785526553,0.6250679810735597,0,medium
Quirino (IS),0.4,0.8500995322975914,0.005385622261820839,0.5272496308140078,0.17062962892204625,0,medium
R.T. Lim,0.0,0.3549653979730055,0.0,0.1556033412534169,0.11178699475892988,1,high
Ragay,0.80764,0.8587322907762949,0.014517764357951827,0.5559813786601164,0.3593845722764585,2,low
Rajah Buayan,0.9750000000000001,0.5860052762056754,0.09085310598202112,0.7408713072210009,0.9050162708799011,0,medium
Ramon,0.77976,0.8540183502912134,0.004917307282532071,0.8179040642414734,0.14273669194862096,2,low
Ramon Magsaysay,0.7078800000000001,0.8518033662078619,0.006556409710042761,0.835493776013402,0.38753223926790586,0,medium
Ramos,0.93752,0.8504970935433213,0.022479119005860894,0.6143498112923688,0.0798183774971502,2,low
Rapu-Rapu,0.38124,0.5676038699747548,0.03348452101914696,0.036321340845064054,0.5160435333600799,1,high
Real,0.064,0.1419861591892022,0.0004683149792887687,0.08959950318961996,0.08300250272242707,1,high
Reina Mercedes,0.875,0.8527688720903485,0.01732765423368444,0.7643996676619089,0.16298772838138179,2,low
Remedios T. Romualdez,0.7250000000000001,0.842716252019753,0.018732599171550745,0.8306862985194667,0.3253781148705016,0,medium
Rizal (CG),0.7625200000000001,0.8167043876562912,0.01662518176475129,0.5667275048230311,0.38167344885339644,0,medium
Rizal (KA),0.8220000000000001,0.8529392554813755,0.006556409710042761,0.8390569652147895,0.24322768405835865,2,low
Rizal (LA),0.9825200000000001,0.8464646866223479,0.12410346951152369,0.836059361600924,0.4756688255035694,2,low
Rizal (NE),0.8714000000000001,0.8583915239942409,0.07352545174833668,0.8219762804716306,0.0,2,low
Rizal (OM),0.36252,0.7132816693028763,0.010537087033997293,0.7102165683773181,0.22845334301307402,0,medium
Rizal (PN),0.7273200000000001,0.7247541509653638,0.0037465198343101494,0.8700510554109857,0.06568086149692094,2,low
Rizal (ZN),0.39084,0.8412395959641853,0.004448992303243302,0.46005806301641494,0.12324984556992656,0,medium
Rodriguez,0.94732,0.8566876900839704,0.37793018828603625,0.7704514334483923,0.04364671493800508,2,low
Romblon,0.7083200000000001,0.7129976969844979,0.08312590882375642,0.748054244182528,0.24857701443682378,2,low
Ronda,0.93752,0.8488500540967264,0.9999999999999999,0.808175992136098,0.24208139897725894,2,low
Rosales,0.93088,0.8552110340284028,0.07914523149980189,0.7918871272154695,0.12286775054289333,2,low
Rosario (AS),0.7804,0.7103283571917408,0.01030292954435291,0.794828172270583,0.03842474956855102,2,low
Rosario (BS),0.98284,0.8643549426801874,0.08616995618913342,0.7637209649568826,0.01728215807271268,2,low
Rosario (CE),0.60096,0.8580507572121867,0.17280822735755563,0.7556330910553206,0.4231944417910068,0,medium
Rosario (LU),0.8574,0.8750323018512154,0.08242343635482328,0.8225418660591524,0.12388667061498194,2,low
Rosario (NS),0.6475200000000001,0.6888032554586578,0.006322252220398377,0.3753333420056457,0.3921173795923046,0,medium
Roxas (CZ),0.5,0.852144132989916,0.012878661930441137,0.7618545325180606,0.3829470989435072,0,medium
Roxas (IA),0.8044800000000001,0.8519169551352133,0.04542655299101056,0.8054046227572411,0.18145565468798758,2,low
Roxas (OR),0.94292,0.7152694755315251,0.14072865127627499,0.7696030550671096,0.10936705958771946,2,low
Roxas (PN),0.6295200000000001,0.8537911724365108,0.4982871379632498,0.7867402983690208,0.1436282470116985,2,low
Roxas (ZN),0.885,0.8562901288382407,0.017093496744040055,0.7944322623593176,0.06529876646988772,2,low
Sabangan,1.0,0.7302064194782292,0.0007024724689331529,0.39049103575123056,0.15088805252532972,2,low
Sablan,0.9750000000000001,0.8505538880069969,0.0119420319718636,0.7455091090386798,0.08300250272242707,2,low
Sablayan,0.7246000000000001,0.8680465828191066,0.13300145411801031,0.8088546948411242,0.1356042514440008,2,low
Sabtang,0.99896,0.8520873385262403,0.004917307282532071,0.5339800993055175,0.24857701443682378,2,low
Sadanga,1.0,0.7300360360872021,0.003044047365376996,0.4271409818226448,0.2478128243827573,2,low
Sagada,0.48752000000000006,0.7335572928350943,0.0072588821789759134,0.6564859375627448,0.13280222124575713,0,medium
Sagay (CM),1.0,0.8562333343745651,0.04004093072918972,0.554906766043825,0.38855115933999457,2,low
Sagay (NO),0.8788,0.9659034437323049,0.14728506098631775,0.7144019017249794,0.2790172515904706,2,low
Sagbayan,0.8165200000000001,0.717938815324282,0.002107417406799459,0.8136056137763075,0.2459023492475912,2,low
Sagnay,0.59736,0.8516329828168349,0.09951693309886335,0.8301207129319448,0.09866839883078919,2,low
Saguday,0.485,0.8628214921609441,0.011707874482219216,0.5671799732930486,0.9306166376911271,0,medium
Saguiaran,0.22999999999999998,0.4271511613047959,0.0,0.8756503527274517,0.4042170554483567,0,medium
Saint Bernard,0.65,0.709930795946011,0.009600457075419759,0.40033222497411036,0.2965936228339988,0,medium
Salay,0.8724000000000001,0.7101579738007138,0.0004683149792887687,0.6783740997998393,0.19177222041788458,2,low
Salcedo (ES),0.5,0.8511786271074294,0.01662518176475129,0.5513435768424374,0.5439364703335052,0,medium
Salcedo (IS),0.6524000000000001,0.8519169551352133,0.004448992303243302,0.8684674157659245,0.06644505155098739,2,low
Sallapadan,0.14612,0.743041968268933,0.0032782048550213804,0.5826204598323944,0.22628813785988577,0,medium
Salug,0.845,0.8516329828168349,0.01404944937866306,0.8078366407835851,0.6011233593794776,0,medium
Salvador,0.9498,0.9582361911360879,0.09459962581633126,0.6883849646989757,0.3428271211050188,2,low
Salvador Benedicto,0.52832,0.7065231281254702,0.0,0.5296250902815994,0.38473020906966227,0,medium
Samal,0.8548400000000002,0.8540183502912134,0.08382838129268959,0.7532010730289767,0.06466194142483234,2,low
Samboan,0.9575200000000001,0.7407133952582301,0.024118221433371584,0.7826115235801117,0.24717599933770196,2,low
Sampaloc,0.9325200000000001,0.8489068485604021,0.01358113439937429,0.5794531805422721,0.13203803119169072,2,low
San Agustin (IA),0.6315200000000001,0.9009873717510015,0.00866382711684222,0.6215893068126481,0.0,2,low
San Agustin (RN),0.875,0.8513490104984565,0.06626656956936076,0.7891723163953646,0.37925351368218607,2,low
San Agustin (SS),0.7142000000000001,0.880087009118351,0.03512362344665765,0.8192049110927735,0.29493787771685487,2,low
San Andres (CT),0.79912,0.8515761883531592,0.05174880521140894,0.6876497034351972,0.1294907310114692,2,low
San Andres (QN),0.6541600000000001,0.8525984886993215,0.07001308940367092,0.7853263344002164,0.25023275955396773,0,medium
San Andres (RN),0.925,0.9999999999999999,0.013346976909729906,0.8819283527489439,0.2354584185086831,2,low
San Antonio (NE),0.49996,0.709930795946011,0.03184541859163627,0.4851135045436318,0.2967209878430099,0,medium
San Antonio (NS),0.17992,0.3549653979730055,0.02201080402657213,0.33676040493665726,0.04593928510020441,1,high
San Antonio (QN),0.88752,0.8556085952741325,0.05291959265963085,0.8182434155939864,0.3135331690324717,2,low
San Antonio (ZA),0.88676,0.8542455281459161,0.054090380107852776,0.7837992533139075,0.0649166714428545,2,low
San Benito,0.9075200000000001,0.8412395959641853,0.0025757323860882276,0.5277020992840252,0.18221984474205402,2,low
San Carlos (NO),0.7012400000000001,0.8517465717441862,0.534347391368485,0.7041648025908345,0.46547962478268345,0,medium
San Carlos (PS),0.78252,0.9507961163945736,0.1990338661977267,0.8104383344861854,0.134203236344879,2,low
San Clemente,0.7675200000000001,0.8496451765881861,0.009366299585775372,0.7278062801492466,0.3293264301498449,2,low
San Dionisio,0.77752,0.8516329828168349,0.0032782048550213804,0.7940929110068045,0.0365142744333849,2,low
San Emilio,0.4,0.8502699156886185,0.00023415748964438434,0.628093541069149,0.31264161396939416,0,medium
San Enrique (IO),0.75,0.7122025744930383,0.0039806773239545335,0.7532010730289767,0.10936705958771946,2,low
San Enrique (NO),0.5046400000000001,0.8422051018466719,0.02107417406799459,0.7736752712972668,0.10414509421826539,0,medium
San Esteban,0.49000000000000005,0.8575964015027814,0.0552611675560747,0.6434774690497427,0.2545631698603443,0,medium
San Fabian,0.6859200000000001,0.8591866464857004,0.045192395501366174,0.8672231274733766,0.03371224423514127,2,low
San Felipe,0.9,0.8520873385262403,0.03910430077061218,0.7764466406761235,0.11802788020047252,2,low
San Fernando (BK),0.9536,0.8577099904301327,0.006790567199687145,0.8585131094255405,0.09013494322704722,2,low
San Fernando (CS),0.6200000000000001,0.8517465717441862,0.019669229130128283,0.8237861543517004,0.4345299275929924,0,medium
San Fernando (CU),0.9186400000000001,0.8525984886993215,0.005853937241109608,0.7695464965083574,0.16311509339039285,2,low
San Fernando (LU),0.75512,0.9822034548072253,0.32383980817818353,0.7767859920286369,0.3449923262582071,2,low
San Fernando (MS),0.48252,0.4415769550784189,0.0009366299585775374,0.3266929814787687,0.32919906514083386,1,high
San Fernando (PA),0.97828,0.9979923157090645,0.9999999999999999,0.5644651624729439,0.3185004043839036,2,low
San Fernando (RN),0.895,0.8721357842037557,0.4343621432903329,0.7993528569707575,0.018046348126779122,2,low
San Francisco (AS),0.99996,0.8579371682848353,0.04940723031496509,0.8251435597617527,0.0,2,low
San Francisco (CU),0.5933200000000001,0.7105555350464436,0.045192395501366174,0.7999184425582793,0.2992682880232314,0,medium
San Francisco (QN),0.70164,0.8559493620561867,0.006556409710042761,0.8445431454137513,0.37581465843888706,0,medium
San Francisco (SL),0.10664000000000001,0.5324480969595082,0.0,0.08411332299065821,0.3219392596272026,1,high
San Francisco (SN),0.46252000000000004,0.7210625108264446,0.0077271971582646825,0.5452352524972017,0.380781893790319,0,medium
San Gabriel,0.665,0.8536775835091595,0.02552316637123789,0.8517260823752786,0.2796540766355259,0,medium
San Guillermo,0.71652,0.8522009274535917,0.011239559502930447,0.7876452353090557,0.04581192009119334,2,low
San Ildefonso (BU),0.8737600000000001,0.3549653979730055,0.0,0.7089157215260178,0.3185004043839036,2,low
San Ildefonso (IS),0.5,0.8548702672463487,0.025054851391949122,0.40926847725695514,0.042627794865916474,0,medium
San Isidro (AA),0.11828000000000001,0.0,0.0,0.3873803150198606,0.020975743334033837,1,high
San Isidro (BL),0.87,0.5970801966224331,0.0011707874482219216,0.812813793953777,0.29200848250960015,2,low
San Isidro (DN),0.15624000000000002,0.8431706077291583,0.0077271971582646825,0.4682024954767292,0.3006693031223532,1,high
San Isidro (DO),0.7294400000000001,0.853563994581808,0.016156866785462517,0.7363466225208264,0.3866406842048284,0,medium
San Isidro (IA),0.48004,0.8498723544428887,0.022479119005860894,0.5881066400313562,0.36995586802437763,0,medium
San Isidro (LE),0.50408,0.851235421571105,0.005385622261820839,0.8028594876133928,0.031037579045908713,0,medium
San Isidro (NE),0.9849600000000001,0.24523849415159008,0.06907645944509337,0.7361769468445696,0.4406434480255239,2,low
San Isidro (NS),0.15460000000000002,0.7096468236276327,0.005151464772176455,0.8099293074574156,0.1245234956600373,0,medium
San Isidro (SN),0.9500000000000001,0.8506674769343483,0.003044047365376996,0.7506559378851285,0.23061854816626232,2,low
San Jacinto (MS),0.26252000000000003,0.8508378603253753,0.11122480758108255,0.5409368020320359,0.38855115933999457,0,medium
San Jacinto (PS),0.70884,0.709760412554984,0.02552316637123789,0.8425070372986727,0.14184513688554343,2,low
San Joaquin,0.97488,0.8707159226118636,0.02318159147479405,0.829894478696936,0.31684465926675964,2,low
San Jorge,0.75,0.7078861952536865,0.018264284192261976,0.8230508930879221,0.3051270784377408,2,low
San Jose (AE),0.99996,0.7128841080571465,0.10420008289175102,0.6947760818379722,0.3488132765285393,2,low
San Jose (BS),0.9917600000000001,0.8620831641331601,0.024352378923015967,0.7569339379066207,0.32792541505072315,2,low
San Jose (CS),0.6200000000000001,0.5685125813935656,0.0477681278874544,0.8182999741527388,0.16655394863369186,0,medium
San Jose (DI),0.65124,0.8558357731288352,0.1524365257584942,0.7942625866830613,0.3809092587993301,0,medium
San Jose (NE),0.7843200000000001,0.860322535759214,0.2840330349386382,0.5503820813436504,0.125669780741137,2,low
San Jose (NR),0.91048,0.8468622478680777,0.006088094730753992,0.8006537038220578,0.10401772920925433,2,low
San Jose (NS),0.10664000000000001,0.57095474333162,0.011707874482219216,0.576342459810902,0.28933381732036756,1,high
San Jose (OM),0.99996,0.8901396291889464,0.4374061906557099,0.8177343885652171,0.089752848200014,2,low
San Jose (RN),0.5612400000000001,0.8543023226095918,0.0028098898757326117,0.26939916146280796,0.18986174528271849,0,medium
San Jose (TC),0.39,0.8524848997719701,0.01358113439937429,0.6722092168958513,0.3239770997713798,0,medium
San Jose De Buan,0.66456,0.8510650381800781,0.00023415748964438434,0.5173518830323759,0.030782849027886566,2,low
San Jose Del Monte,1.0,0.944151164144519,0.558699770291501,0.5092074505720615,0.03116494405491978,2,low
San Juan (AA),0.5,0.8444768803936992,0.009366299585775372,0.7453394333624233,0.4658617198097167,0,medium
San Juan (BS),0.99996,0.8569716624023488,0.061349262286828694,0.8339101363683412,0.13815155162422227,2,low
San Juan (IS),0.7690000000000001,0.8510082437164024,0.018264284192261976,0.8388872895385331,0.13764209158817797,2,low
San Juan (LU),0.7724000000000001,0.861572013960079,0.059710159859318,0.8620762986269279,0.0,2,low
San Juan (MM),1.0,0.8324364540944548,0.02060585908870582,0.42691474758763603,0.03396697425316343,2,low
San Juan (SL),0.16484000000000001,0.7733134174080709,0.0,0.7736752712972668,0.2544358048513332,0,medium
San Juan (SR),1.0,0.8628782866246197,0.0025757323860882276,0.8190917939752691,0.28385712193289137,2,low
San Julian,0.8075200000000001,0.7095332347002813,0.006790567199687145,0.4712566576493471,0.009003432486992844,2,low
San Leonardo,0.99996,0.8635598201887278,0.053153750149275245,0.5911042436452217,0.5886415884963923,2,low
San Lorenzo,0.85436,0.8624239309152142,0.08640411367877782,0.8265575237305571,0.0375331945054735,2,low
San Lorenzo Ruiz,0.78584,0.9999999999999999,0.004214834813598918,0.5755506399883716,0.17457794420138956,2,low
San Luis (AS),0.85832,0.7028314879865509,0.0009366299585775374,0.84788010038013,0.3746683733577874,2,low
San Luis (AU),0.99748,0.8568012790113217,0.02482069390230474,0.8514432895815176,0.11127753472288555,2,low
San Luis (BS),0.9,0.8519169551352133,0.01990338661977267,0.5606191804777955,0.04861395028943698,2,low
San Luis (PA),0.5,0.8526552831629971,0.05268543516998647,0.6621983519967152,0.17164854899413484,0,medium
San Manuel (IA),0.875,0.8529960499450512,0.008195512137553452,0.765134928925687,0.5748861675231962,0,medium
San Manuel (PS),0.75344,0.8578803738211598,0.028567213736614888,0.8267271994068139,0.14643027720994212,2,low
San Manuel (TC),0.5,0.8487932596330507,0.014517764357951827,0.496651450529077,0.09828630380375598,0,medium
San Marcelino,0.50244,0.8519169551352133,0.024118221433371584,0.7413237756910183,0.08363932776748242,0,medium
San Mariano,0.9083600000000001,0.8552678284920785,0.028567213736614888,0.7364597396383308,0.08746027803781467,2,low
San Mateo (IA),0.8360400000000001,0.8527688720903485,0.029972158674481195,0.8436947670324686,0.266153385680352,2,low
San Mateo (RL),0.97736,0.8997378935501366,0.3376551000672022,0.8206754336203304,0.02581561367645466,2,low
San Miguel (BL),0.6475200000000001,0.8518033662078619,0.0037465198343101494,0.810664568721194,0.10783867947958657,2,low
San Miguel (BU),0.8474,0.8580507572121867,0.16203698283391393,0.7752589109423278,0.15025122748027434,2,low
San Miguel (CT),0.9067600000000001,0.8542455281459161,0.00866382711684222,0.12036735915080721,0.38906061937603886,2,low
San Miguel (IO),0.9,0.8524281053082944,0.06017847483860677,0.7209626945402325,0.39517413980857036,2,low
San Miguel (LE),0.73732,0.8511218326437537,0.004214834813598918,0.7209061359814806,0.05498220073999069,2,low
San Miguel (SS),0.69704,0.8568012790113217,0.004214834813598918,0.842224244504912,0.46598908481872775,0,medium
San Miguel (ZR),0.27084,0.7128273135934708,0.0007024724689331529,0.7031467485332952,0.3172267542937929,0,medium
San Narciso (QN),0.835,0.8503835046159699,0.018732599171550745,0.7753720280598324,0.31264161396939416,2,low
San Narciso (ZA),0.8825200000000001,0.8530528444087268,0.0238840639437272,0.7608930370192735,0.03575008437931847,2,low
San Nicolas (BS),0.93752,0.7209489218990932,0.04940723031496509,0.6958506944542637,0.26780913079749596,2,low
San Nicolas (IN),0.99668,0.8636166146524035,0.06158341977647308,0.8547236859891443,0.022886218469199953,2,low
San Nicolas (PS),0.7682800000000001,0.8566876900839704,0.0056197797514652235,0.8865095960078708,0.22195772755350923,2,low
San Pablo (IA),0.55932,0.8564605122292678,0.0056197797514652235,0.6158768923786776,0.009130797496003918,2,low
San Pablo (LA),0.99748,0.9439239862898162,0.5875011415177603,0.6864054151426493,0.46598908481872775,2,low
San Pablo (ZR),0.78,0.7105555350464436,0.0077271971582646825,0.820222965150313,0.211259066796579,2,low
San Pascual (BS),0.8566800000000001,0.8650932707079713,0.0327820485502138,0.8284239561693794,0.0,2,low
San Pascual (MS),0.34416,0.7133952582302275,0.06088094730753993,0.5711390724057014,0.4587292793050965,0,medium
San Pedro,0.9880800000000001,0.9571003018625742,0.46199272706837025,0.6035471265707019,0.06797343165912029,2,low
San Policarpo,0.48752000000000006,0.7136792305486059,0.0007024724689331529,0.14904254843816367,0.0,0,medium
San Quintin (AA),0.14892000000000002,0.0,0.0037465198343101494,0.45813507201884085,0.6828916951645874,1,high
San Quintin (PS),0.7142000000000001,0.8526552831629971,0.02060585908870582,0.8402446949485853,0.12082991039871614,2,low
