city_municipality,Budget for DRRMP,Early Warning System,Land Use Plan,Annual Disaster Drill,Poverty Incidents,Cluster_Id,Vulnerability
Silay,0.7034071540919268,1.0,0.9818,0.9999999999999999,0.030400754000853344,2,low
Silvino Lobos,0.10166110407795281,1.0,0.6000000000000001,0.5454466116856481,0.37581465843888706,0,medium
Simunul,0.007398517008368534,0.502,0.98284,0.5454466116856481,0.2195377923822988,0,medium
Sinacaban,0.01068674678986566,0.50756,0.9384800000000001,0.5512065279050486,0.050779155442625235,0,medium
Sinait,0.006850478711452346,0.505,0.9897600000000001,0.549024741458306,0.2499780295359456,0,medium
Sindangan,0.05891411691849017,0.50292,0.6000000000000001,0.5527337784177684,0.11318800985805168,0,medium
Siniloan,0.05891411691849017,0.51536,0.9818,0.5527337784177684,0.40065083519604655,0,medium
Siocon,0.056995982879283515,0.5022000000000001,0.9363600000000001,0.5490683771872409,0.21024014672449037,0,medium
Sipalay,0.43952671412678246,1.0,0.9996,0.9999999999999999,0.12783498589432526,2,low
Sipocot,0.04987148501937308,0.50292,0.9,0.43723000392721556,0.024287233568321766,0,medium
Siquijor,0.006302440414536158,0.4,0.9846,0.43635728934851853,0.41033057588088817,0,medium
Sirawai,0.006850478711452346,0.501,0.8971600000000001,0.5454466116856481,0.0231409484872221,0,medium
Siruma,0.0,0.5119600000000001,0.7946,0.43723000392721556,0.0,0,medium
Sison (PS),0.006850478711452346,0.504,0.9948800000000001,0.549024741458306,0.10898496456068622,0,medium
Sison (SN),0.09152239558500334,0.7545600000000001,0.95384,0.5703189771785137,0.12235829050684906,0,medium
Sitangkai,0.0,0.50148,0.9818,0.6181873718200462,0.03052811900986441,0,medium
Socorro (OR),0.006302440414536158,0.503,0.95428,0.5526028712309639,0.2653891956262856,0,medium
Socorro (SN),0.006850478711452346,0.52192,0.9743600000000001,0.5598027665052144,0.02683453374854326,0,medium
Sofronio Espanola,0.0008220574453742815,0.50148,0.96364,0.547279312300912,0.03969839965866176,0,medium
Sogod (CU),0.00575440211761997,0.5079600000000001,1.0,0.5526028712309639,0.18527660495831977,0,medium
Sogod (SL),0.0,0.5,0.96364,0.43723000392721556,0.3628234275197575,0,medium
Solana,0.05206363820703783,0.50148,0.97272,0.5527337784177684,0.19240904546293996,0,medium
Solano,0.05014550416783117,0.50292,0.82728,0.5490683771872409,0.02619770870348789,0,medium
Solsona,0.007398517008368534,0.52392,0.9948800000000001,0.5598027665052144,0.260931420310898,0,medium
Sominot,0.0,0.51136,0.95384,0.5512065279050486,0.07867209241605051,0,medium
Sorsogon,0.45377570984660337,1.0,0.9359999999999999,0.9090631408997686,0.125669780741137,2,low
South Ubian,0.006850478711452346,0.0,1.0,0.0035781297726578524,0.01498958791051334,0,medium
South Upi,0.006850478711452346,0.504,0.9885600000000001,0.5813151808700964,0.10860286953365302,0,medium
Sual,0.05891411691849017,0.50148,0.96412,0.5527337784177684,0.1007062389749664,0,medium
Subic,0.002740191484580938,0.5022000000000001,0.96364,0.5454466116856481,0.10261671411013253,0,medium
Sudipen,0.006850478711452346,0.5408400000000001,0.9743600000000001,0.5598027665052144,0.022376758433155657,0,medium
Sugbongcogon,0.01507105316519516,0.5151600000000001,0.96152,0.5473665837587817,0.19992358099459337,0,medium
Sugpon,0.01068674678986566,0.5151600000000001,0.9384800000000001,0.5512065279050486,0.10045150895694425,0,medium
Sulat,0.006850478711452346,0.5,0.8,0.5454466116856481,0.5523425609282362,0,medium
Sulop,0.0,0.503,0.9948800000000001,0.588515076144347,0.1773799743996332,0,medium
Sultan Dumalondong,0.01068674678986566,0.54544,0.99232,0.6028712309639132,1.0,0,medium
Sultan Kudarat,0.058640097770032075,0.5044,0.99092,0.5454466116856481,0.7219927529309872,0,medium
Sultan Mastura,0.01068674678986566,0.50756,0.99232,0.5512065279050486,0.7330735087149507,0,medium
Sultan Naga Dimaporo,0.0046583255237875945,0.5182000000000001,0.96924,0.445651699611642,0.3248686548344573,0,medium
Sultan Sa Barongis,0.05891411691849017,0.5,0.9818,0.5527337784177684,0.8265594253290793,0,medium
Sumilao,0.006850478711452346,0.504,0.9589600000000001,0.5598027665052144,0.3829470989435072,0,medium
Sumisip,0.0,0.5022000000000001,0.8,0.0,0.8921524049697825,0,medium
Surallah,0.40171207163956557,0.56432,0.99092,0.5490683771872409,0.2000509460036044,0,medium
Surigao,0.6781973924337822,1.0,0.9199999999999999,0.9999999999999999,0.286659152131135,2,low
Suyo,0.006850478711452346,0.51396,0.9948800000000001,0.5598027665052144,0.07243120697450789,0,medium
Taal,0.008768612750659002,0.502,0.9794800000000001,0.5598027665052144,0.08465824783957102,0,medium
Tabaco,0.5261167650395402,1.0,0.9818,0.9999999999999999,0.22463239274274177,2,low
Tabango,0.0,0.501,0.7641200000000001,0.0,0.36447917263690144,0,medium
Tabina,0.006850478711452346,0.501,0.9485600000000001,0.3272679670113889,0.45452623400773107,0,medium
Tabogon,0.005480382969161876,0.505,0.90284,0.0,0.2459023492475912,0,medium
Tabontabon,0.01068674678986566,0.40608000000000005,0.8,0.0,0.36193187245667996,0,medium
Tabuan-Lasa,0.004932344672245689,0.0,0.0,0.43635728934851853,1.0,1,high
Tabuelan,0.04055483397179789,0.501,0.7892000000000001,0.0,0.2548178998783664,0,medium
Tabuk,0.3460861845025725,1.0,0.9545600000000001,0.9999999999999999,0.1070744894255201,2,low
Tacloban,0.3348513994157907,1.0,0.96924,0.548413841253218,0.20641919645415813,2,low
Tacurong,0.4841918353254518,1.0,0.99992,0.9545315704498842,0.10325353915518788,2,low
Tadian,0.00575440211761997,0.504,0.7838,0.5526028712309639,0.20234351616580373,0,medium
Taft,0.0,0.40080000000000005,0.6000000000000001,0.6746520050617445,0.5784523877755063,0,medium
Tagana-An,0.01068674678986566,0.6060800000000001,0.9461600000000001,0.5473665837587817,0.44624750842201116,0,medium
Tagapul-An,0.012330861680614221,0.5,0.79444,0.4386699829820657,0.37479573836679847,0,medium
Tagaytay,0.6839517945514022,1.0,0.9990000000000001,0.9999999999999999,0.040207859694706055,2,low
Tagbilaran,0.5592730820029695,1.0,0.99092,0.9999999999999999,0.015371682937546562,2,low
Tagbina,0.05946215521540636,0.50072,0.90908,0.5527337784177684,0.38804169930395016,0,medium
Tagkawayan,0.05891411691849017,0.50072,0.80908,0.547279312300912,0.23851517872494893,0,medium
Tago,0.05891411691849017,0.50072,0.9897600000000001,0.547279312300912,0.35021429162766116,0,medium
Tagoloan (LN),0.01068674678986566,0.52652,0.95384,0.0,0.18642289003941945,0,medium
Tagoloan (MO),0.03781464248721695,0.50292,0.97272,0.5490683771872409,0.4364404027281585,0,medium
Tagoloan Ii,0.0,0.0,0.7942800000000001,0.5526028712309639,1.0,1,high
Tagudin,0.05891411691849017,0.50804,0.9897600000000001,0.5527337784177684,0.053581185640868875,0,medium
Taguig,0.8560358197830852,1.0,0.95384,0.5454466116856481,0.024287233568321766,2,low
Tagum,0.00794655530528472,0.50756,0.8461600000000001,0.5530828642492472,0.04211833482987218,0,medium
Talacogon,0.06165430840307111,0.50072,0.97272,0.5454466116856481,0.43274681746683735,0,medium
Talaingod,0.05891411691849017,0.50148,0.97272,0.5490683771872409,0.603415929541677,0,medium
Talakag,0.05891411691849017,0.5212000000000001,0.9363600000000001,0.5490683771872409,0.524704353972833,0,medium
Talalora,0.0046583255237875945,0.40304000000000006,0.18888000000000002,0.4618841907754069,0.44535595335893363,1,high
Talavera,0.04713129353479214,0.54384,0.96364,0.43984814766330665,0.028362913856676147,0,medium
Talayan,0.006850478711452346,0.503,1.0,0.5813151808700964,0.874193938699221,0,medium
Talibon,0.10686746789865659,0.7076000000000001,0.96364,0.5490683771872409,0.3095848537531284,0,medium
Talipao,0.05480382969161877,0.5,0.19092,0.6454597024043286,1.0,1,high
Talisay  (CU),0.0,0.50268,0.992,0.5572282584980582,0.28360239191486925,0,medium
Talisay (BS),0.006850478711452346,0.51992,0.7794800000000001,0.5526028712309639,0.10860286953365302,0,medium
Talisay (CN),0.006850478711452346,0.505,0.9794800000000001,0.5454466116856481,0.07650688726286226,0,medium
Talisay (NO),0.6083225095769683,1.0,0.96364,0.548413841253218,0.016900063045679457,2,low
Talisayan,0.006850478711452346,0.56572,0.97144,0.5598027665052144,0.22539658279680824,0,medium
Talitay,0.01068674678986566,0.51136,0.99232,0.5626827246149146,0.8474472868068955,0,medium
Talugtug,0.006028421266078065,0.502,0.9897600000000001,0.5598027665052144,0.03931630463162855,0,medium
Talusan,0.009590670196033284,0.5038,0.95384,0.4409826766156128,0.5110762980086481,0,medium
Tambulig,0.006850478711452346,0.504,0.97144,0.43657546799319275,0.38383865400658473,0,medium
Tampakan,0.05562588713699304,0.5036400000000001,0.9743600000000001,0.5509010778025046,0.3656254577180011,0,medium
Tamparan,0.0,0.6515200000000001,1.0,0.5454466116856481,0.9092193161772665,0,medium
Tampilisan,0.006850478711452346,0.51792,0.8,0.5598027665052144,0.5859669233071598,0,medium
Tanauan (BS),0.5496824118069362,1.0,0.97272,0.9999999999999999,0.2383878137159378,2,low
Tanauan (LE),0.2951186228893671,0.5022000000000001,0.94872,0.44072086224200374,0.08338459774946029,0,medium
Tanay,0.0978248359995395,0.52192,0.9818,0.5490683771872409,0.05319909061383565,0,medium
Tandag,0.49460456296685934,1.0,1.0,0.604398481476633,0.21571684211196657,2,low
Tandubas,0.0,0.51464,0.9818,0.5490683771872409,0.2768520464372823,0,medium
Tangalan,0.01068674678986566,0.6136400000000001,0.9461600000000001,0.5492865558319151,0.16706340866973618,0,medium
Tangcal,0.00794655530528472,0.5,0.9846,0.5454466116856481,0.5333651745855861,0,medium
Tangub,0.43240221626687203,1.0,0.96364,0.9999999999999999,0.32232135465423584,2,low
Tanjay,0.5041952331628926,1.0,0.9998,0.9999999999999999,0.21278744690471185,2,low
Tantangan,0.006850478711452346,0.50996,0.9948800000000001,0.5669590260505301,0.31340580402346063,0,medium
Tanudan,0.006576459562994252,0.503,0.97716,0.5454466116856481,0.25596418495946605,0,medium
Tanza,0.05891411691849017,0.50072,0.9363600000000001,0.0,0.038806844595584256,0,medium
Tapaz,0.05178961905857973,0.5022000000000001,0.8636400000000001,0.0,0.1301275560565246,0,medium
Tapul,0.0,0.0,0.58332,0.4386699829820657,0.9501034840698215,1,high
Taraka,0.0,0.50596,1.0,0.5562246367325565,0.899921670519458,0,medium
Tarangnan,0.018633302095150378,0.501,0.7946,0.5454466116856481,0.35250686178986046,0,medium
Tarlac,0.6623042818232128,1.0,0.984,0.5543046646594231,0.03867947958657318,2,low
Tarragona,0.10166110407795281,0.502,0.97144,0.5598027665052144,0.4587292793050965,0,medium
Tayabas,0.4063703971633531,1.0,0.9454400000000001,0.9999999999999999,0.051798075514713826,2,low
Tayasan,0.005480382969161876,0.502,0.7542800000000001,0.549024741458306,0.3439734061861185,0,medium
Taysan,0.06521655733302634,0.53656,0.9818,0.5527337784177684,0.12197619547981582,0,medium
Taytay (PN),0.05891411691849017,0.50876,0.99092,0.5527337784177684,0.031037579045908713,0,medium
Taytay (RL),0.05891411691849017,1.0,0.96364,0.6400052362874721,0.19979621598558225,0,medium
Tayug,0.006850478711452346,0.501,0.9897600000000001,0.5562246367325565,0.0748511421457183,0,medium
Tayum,0.0046583255237875945,0.50756,0.96924,0.5454466116856481,0.2003056760216266,0,medium
Teresa,0.05891411691849017,0.50656,0.9454400000000001,0.547279312300912,0.02454196358634392,0,medium
Ternate,0.006850478711452346,0.51692,0.97144,0.5598027665052144,0.11751842016442822,0,medium
Tiaong,0.03699258504184267,0.5036400000000001,0.9454400000000001,0.8727145786970371,0.0584210559832897,0,medium
Tibiao,0.0,0.001,0.69716,0.43723000392721556,0.23571314852670527,0,medium
Tigaon,0.0046583255237875945,0.505,0.94284,0.5526028712309639,0.33760515573556477,0,medium
Tigbao,0.01150880423523994,0.0,0.9892000000000002,0.0,0.47464990543148083,0,medium
Tigbauan,0.1238566551030584,0.5036400000000001,0.9454400000000001,0.556355543919361,0.17062962892204625,0,medium
Tinambac,0.0,0.0,0.75756,0.43635728934851853,0.44038871800750184,0,medium
Tineg,0.058092059473115895,0.50292,0.9818,0.5545228433040973,0.43503938762903666,0,medium
Tinglayan,0.006576459562994252,0.5,0.9885600000000001,0.6243836453287952,0.32499601984346843,0,medium
Tingloy,0.01068674678986566,0.5038,0.8461600000000001,0.5454466116856481,0.21508001706691118,0,medium
Tinoc,0.00575440211761997,0.505,0.1436,0.5526028712309639,0.3154436441676378,1,high
Tipo-Tipo,0.006576459562994252,0.5,0.6000000000000001,0.5526028712309639,0.9478109139076221,1,high
Titay,0.05891411691849017,0.50072,0.96924,0.547279312300912,0.39899509007890266,0,medium
Tiwi,0.05507784884007686,0.5,0.5692400000000001,0.5454466116856481,0.2723942711218947,0,medium
Tobias Fornier,0.006850478711452346,0.5,0.90856,0.43657546799319275,0.2583841201306765,0,medium
Toboso,0.006576459562994252,0.503,0.99428,0.549024741458306,0.23010908813021802,0,medium
Toledo,0.35595087384706386,1.0,0.968,0.8181699175284722,0.19113539537282923,2,low
Tolosa,0.01068674678986566,0.58712,0.9513600000000001,0.5894750621809137,0.23902463876099322,0,medium
Tomas Oppus,0.010960765938323753,0.54544,0.18976,0.5454466116856481,0.3094574887441173,1,high
Tongkil,0.0,0.0,0.38380000000000003,0.0,0.9996484725751293,1,high
Torrijos,0.007398517008368534,0.52988,0.9846,0.5562246367325565,0.23112800820230656,0,medium
Trece Martires,0.6732650477615365,1.0,0.9545600000000001,0.9999999999999999,0.047085570181304076,2,low
Trento,0.053433733949328294,0.5204799999999999,0.9182000000000001,0.5527337784177684,0.3486859115195282,0,medium
Trinidad,0.05891411691849017,0.5022000000000001,0.9545600000000001,0.43984814766330665,0.29302740258168875,0,medium
Tuao,0.03863669993259123,0.5182800000000001,0.8,0.44072086224200374,0.12172146546179367,0,medium
Tuba,0.047953350980166426,0.50148,0.9454400000000001,0.547279312300912,0.061095721172522266,0,medium
Tubajon,0.006576459562994252,0.53408,0.9230800000000001,0.5530828642492472,0.42676066204331686,0,medium
Tubao,0.006850478711452346,0.52988,0.9897600000000001,0.5598027665052144,0.01906526819886772,0,medium
Tubaran,0.0,0.0,0.99428,0.5454466116856481,0.9689535054034604,0,medium
Tubay,0.020825455282815132,0.502,0.9948800000000001,0.5598027665052144,0.3393882658617198,0,medium
Tubigon,0.050967561613205446,0.5022000000000001,0.90908,0.5490683771872409,0.17967254456183254,0,medium
Tublay,0.010412727641407566,0.50756,0.95384,0.5473665837587817,0.14031675677741057,0,medium
Tubo,0.006576459562994252,0.5069600000000001,0.98284,0.43723000392721556,0.27252163613090574,0,medium
Tubod (LN),0.05891411691849017,0.5036400000000001,0.96364,0.43984814766330665,0.3460112463302957,0,medium
Tubod (SN),0.01068674678986566,0.57196,0.96152,0.5607627525417811,0.2020887861477816,0,medium
Tubungan,0.00575440211761997,0.503,0.98284,0.0,0.29544733775289916,0,medium
Tuburan (BA),0.0,0.0,0.0,0.0,0.9339281279254149,1,high
Tuburan (CU),0.04274698715946264,0.51244,0.96924,0.547279312300912,0.2828382018608028,0,medium
Tudela (CU),0.009316651047575189,0.50756,0.9846,0.5473665837587817,0.22297664762559782,0,medium
Tudela (MC),0.01726320635285991,0.51992,0.96924,0.549024741458306,0.2825834718427806,0,medium
Tugaya,0.0,0.5038,0.99232,0.5492865558319151,0.8676983232396562,0,medium
Tuguegarao,0.4354164268999111,1.0,0.99992,0.9999999999999999,0.025433518649421446,2,low
Tukuran,0.0046583255237875945,0.50596,0.96,0.0,0.3969572499347254,0,medium
Tulunan,0.056173925433909234,0.50292,0.9545600000000001,0.43984814766330665,0.42293971177298456,0,medium
Tumauini,0.056173925433909234,0.50148,0.97272,0.5490683771872409,0.2414445739322036,0,medium
Tunga,0.010960765938323753,0.53032,0.9948800000000001,0.5492865558319151,0.20438135630998094,0,medium
Tungawan,0.05891411691849017,0.5022000000000001,0.9846,0.0,0.43440256258398124,0,medium
Tupi,0.05891411691849017,0.5044,0.9846,0.5490683771872409,0.25863885014869864,0,medium
Turtle Islands,0.010412727641407566,0.5,0.99232,0.5492865558319151,0.20858440160734643,0,medium
Tuy,0.0,0.0,0.9461600000000001,0.0,0.12337721057893765,0,medium
Ubay,0.020825455282815132,0.502,0.9948800000000001,0.5598027665052144,0.2993956530322424,0,medium
Umingan,0.05946215521540636,0.52268,0.97272,0.547279312300912,0.13534952142597864,0,medium
Ungkaya Pukan,0.0,0.0,0.0,0.0,0.9497213890427882,1,high
Unisan,0.006302440414536158,0.504,0.93332,0.5598027665052144,0.15852995306599418,0,medium
Upi,0.05891411691849017,0.5044,0.9545600000000001,0.5527337784177684,0.6209923007852053,0,medium
Urbiztondo,0.006576459562994252,0.501,0.9897600000000001,0.549024741458306,0.20616446643613598,0,medium
Urdaneta,0.7020370583496364,1.0,0.99992,0.9999999999999999,0.07854472740703945,2,low
Uson,0.0,0.0,0.70272,0.0004363572893485185,0.4363130377191474,1,high
Uyugan,0.010138708492949473,0.0,0.94596,0.5454466116856481,0.14069885180444378,0,medium
Valderrama,0.006302440414536158,0.502,0.95428,0.549024741458306,0.5145151532519471,0,medium
Valencia (BK),0.6853218902936926,1.0,0.99992,0.9999999999999999,0.2522705996981449,2,low
Valencia (BL),0.00575440211761997,0.501,0.8971600000000001,0.5598027665052144,0.13764209158817797,0,medium
Valencia (NR),0.38992924825586756,0.50292,0.74544,0.5509010778025046,0.25099694960803415,0,medium
Valenzuela,0.5732480585743323,1.0,0.9846,0.8181699175284722,0.08542243789363747,2,low
Valladolid,0.0,0.50596,0.96572,0.0,0.1031261741461768,0,medium
Vallehermoso,0.006850478711452346,0.501,0.9885600000000001,0.5526028712309639,0.3834565589795515,0,medium
Veruela,0.05891411691849017,0.50512,0.7818,0.547279312300912,0.4797445057919238,0,medium
Victoria (LA),0.006850478711452346,0.52688,0.9025600000000001,0.5992931011912553,0.019829458252934164,0,medium
Victoria (NS),0.0046583255237875945,0.40908,0.4,0.0,0.12133937043476047,1,high
Victoria (OR),0.009042631899117096,0.5022000000000001,0.79488,0.5763407077715232,0.399759280132969,0,medium
Victoria (TC),0.05644794458236733,0.50292,0.9589600000000001,0.43723000392721556,0.07969101248813912,0,medium
Victorias,0.3904772865527837,1.0,1.0,0.9999999999999999,0.13585898146202294,2,low
Viga,0.007124497859910439,0.40080000000000005,0.0,0.5598027665052144,0.34206293105095237,1,high
Vigan,0.5844828436611141,1.0,0.976,0.9999999999999999,0.0028899120544612737,2,low
Villaba,0.035896508448010296,0.501,0.42564,0.549024741458306,0.30640072852785155,1,high
Villanueva,0.01068674678986566,0.51136,0.9892000000000002,0.5722389492516472,0.1754694992644671,0,medium
Villareal,0.007124497859910439,0.50996,0.97716,0.5454466116856481,0.3877869692859281,0,medium
Villasis,0.10001698918720424,0.50804,0.9743600000000001,0.5490683771872409,0.12197619547981582,0,medium
Villaverde,0.01068674678986566,0.5038,0.75136,0.5626827246149146,0.13178330117366854,0,medium
Villaviciosa,0.01068674678986566,0.5038,0.4,0.445651699611642,0.22590604283285254,1,high
Vincenzo A Sagun,0.09152239558500334,0.5644,0.95384,0.9999999999999999,0.36447917263690144,0,medium
Vintar,0.05891411691849017,0.50072,0.89092,0.547279312300912,0.025306153640410365,0,medium
Vinzons,0.011234785086781848,0.5069600000000001,0.87692,0.549024741458306,0.28194664679772524,0,medium
Virac,0.05891411691849017,0.5044,0.82728,0.5527337784177684,0.1142069299301403,0,medium
Wao,0.05891411691849017,0.50148,0.9182000000000001,0.5490683771872409,0.8008316935088422,0,medium
Zamboanga,0.9787963982923112,1.0,0.9882400000000001,0.5660863114718331,0.20132459609371517,2,low
Zamboanguita,0.0046583255237875945,0.5,0.9948800000000001,0.549024741458306,0.19495634564316144,0,medium
Zaragoza,0.006576459562994252,0.5189199999999999,0.97716,0.5598027665052144,0.02072101331601169,0,medium
Zarraga,0.007124497859910439,0.5119600000000001,0.97144,0.5669590260505301,0.11000388463277481,0,medium
Zumarraga,0.01068674678986566,0.8409200000000001,0.8,0.0,0.4671353698998274,0,medium
