city_municipality,Local Economy Size,Local Economy Growth,Active Establishments in the Locality,Safety Compliant Business,Employment Generation,Cost of Living,Cost of Doing Business,Financial Deepening,Productivity,Presence of Business and Professional Organizations,Compliance to National Directives,Presence of Investment Promotion Unit,Compliance to ARTA Citizens Charter,Capacity to Generate Local Resource,Capacity of Health Services,Capacity of School Services,Recognition of Performance,Getting Business Permits,Peace and Order,Social Protection,Road Network,Distance to Ports,Availability of Basic Utilities,Transportation Vehicles,Education,Health,LGU Investment,Accommodation Capacity,Information Technology Capacity,Financial Technology Capacity,Land Use Plan,Disaster Risk Reduction Plan,Annual Disaster Drill,Early Warning System,Budget for DRRMP,Local Risk Assessments,Emergency Infrastructure,Utilities,Employed Population,Sanitary System,Barangay Health Station,Birthing Home,COVID-19 Testing Laboratory,Drug Abuse Treatment and Rehabilitation Centers,Drug Testing Laboratory,General Clinic Laboratory,Hospital,Infirmary,Rural Health Unit,Social hygiene Clinic,Poverty Incidents,Cluster_Id
Cantilan,0.028381119068412612,0.11373161282496891,0.22274216652706705,0.09820201988229431,0.07063573290083934,0.8572491320879484,0.8180037426588488,0.17523503256197592,0.04410921759921679,0.15930975399236927,0.7761936248862791,0.4722486124306215,0.7870949947686414,0.06952237580402346,0.048212875231233694,0.12905014395216313,0.13008914821161277,0.58274822556533,0.018601721832504168,0.04144909968394836,0.029932682009032725,0.7781123128766502,0.5298961335496997,0.0466756640255168,0.11394029085314479,0.06733011577210732,0.08519822491078075,0.027049034828449958,0.1394960322984825,0.061887069359932975,0.554865113171302,0.6843830158632613,0.3180301644683089,0.47112983112612716,0.10365566673921811,0.7916666666666666,0.34933483513264146,0.7124845636149985,0.010162475164155072,0.6476136507521364,0.07894736842105263,0.07880220646178059,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.783773697851989,2.0
Caoayan,0.01050604511917255,0.3046287853740495,0.20451170229599966,0.24276961739703676,0.12518106412194627,0.7985948090593485,0.9117934315584636,0.06306180455972192,0.0852585695330197,0.027498179087907446,0.7943602008752634,0.7916812507292033,0.8094760418894457,0.08628386348380865,0.11398879011794583,0.06303151374308515,0.15351495564279938,0.6398411121850174,0.23787759454911633,0.5688019217278059,0.007177734971553766,0.7788112340151621,0.5992625863248918,0.07469916094925681,0.04706604637532509,0.04254735838986478,0.0501580723425099,0.03791695060773788,0.3427338358425648,0.009142407973626462,0.7816169715192516,0.698497270040376,0.7103115924786637,0.7259018224116647,0.04431223944235778,0.7916666666666666,0.40992843404668766,0.7169000462913507,0.304321195051773,0.6546191991464645,0.043859649122807015,0.07880220646178059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9763495914767336,1.0
Capalonga,0.010446856132585664,0.30456990284087576,0.18287060040726816,0.21377403492482733,0.10984431123283364,0.3790543891552324,0.8288967651422258,0.15237085206609122,0.06882289270799784,0.01520902787359175,0.7854462192739583,0.41668750104171876,0.6885428228177708,0.1557541040228872,0.056077386793775365,0.2077556283651209,0.00035247163958961356,0.586440615697705,0.2128145799411537,0.11459251304440385,0.15663752132958111,0.595881411152463,0.4001249429797858,0.03675067553169222,0.1909834059855672,0.055482469633252346,0.07908839204865305,0.03956726374459271,0.14516417732344225,0.19699377532622822,0.7194521005595924,0.3279270529875388,0.6786391874342426,0.7174334954384802,0.07995550173100492,0.7916666666666666,0.3652338312440973,0.7412279314888012,0.009425062000316155,0.3802819240245682,0.07017543859649122,0.07880220646178059,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.5350298352533608,2.0
Capas,0.12115985554335894,0.10183734112388494,0.27038721644529834,0.2097685804728038,0.17972639534305318,0.2088113737807903,0.7461914281607077,0.38758872223821855,0.15939959485936284,1.0,0.6455398812637334,0.7788889444472223,0.7823026070688514,0.12147516732161578,0.23407024531991602,0.4183976838771562,0.2391655640630755,0.8416144614036686,0.14983397878247412,0.26502250156417423,0.11168759239424797,0.754809259307243,0.6608396414862447,0.20513491659603963,0.18606014872339643,0.35510772343472957,0.17799457530395107,0.16350175516839838,0.15317913327101687,0.3154432148966194,0.7381107491856677,0.6553493319351695,0.5755834654450276,0.7193626119802686,0.22717928970196188,0.7916666666666666,0.40699428454972375,0.7148204963857139,0.16287613256292074,0.7734229213240589,0.10526315789473684,0.15760441292356117,0.0,0.0,0.0,0.0,0.2222222222222222,0.2,0.14285714285714285,0.0,0.9167427672595506,1.0
Capoocan,0.008197674642283935,0.30642470263584687,0.07149683364710044,0.09572059200226021,0.09081467926968408,0.2230120681104315,0.3797190288985254,0.08396837026668218,0.04909045493857189,0.10543642530089131,0.7883413585974591,0.10417187526042969,0.6014844271759403,0.060372636806193605,0.02841171370815448,0.13478943513963257,0.04883087868468416,0.5690641164064026,0.2658311875039946,0.4562372853444472,0.09911382971358285,0.7491497027710007,0.4917827933856638,0.007997400042229827,0.019226198761859402,0.023402249049541166,0.05407463186951484,0.0,0.20377478570434157,0.048203597205999746,0.4988641109162282,0.5998277397904626,7.91236766135156e-05,0.718017176853688,0.03493634998855916,0.7916666666666666,0.35502117136706773,0.5683119324858457,0.007927191511268356,0.5434852551368832,0.043859649122807015,0.07880220646178059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6095383655248393,2.0
Capul,0.0014205356780853026,0.012218125633539243,0.13718190609977826,0.4407563001402299,0.152444309122617,0.5336253926268805,0.4148853790000129,0.01645916900202507,0.10650703605790156,0.0,0.5836837905127977,0.41668750104171876,0.3499139010761694,0.017856328243628074,0.10146152466456916,0.09401026091287619,0.0,0.6919798874210659,0.3216703598055885,0.3431307164051195,0.01710438971944727,0.3543018766543975,0.4566219562190698,0.0064891910064035436,0.03461137770614307,0.26439023971451153,0.013942951916137578,0.12224392674702753,0.25443010282213957,0.1223073348032182,0.0,0.12071275089063677,0.11041651735417303,0.22764564483638813,0.03448987906218779,0.5833333333333333,0.2735018551103329,0.5004701776875691,0.11128025525556655,0.38919713301823927,0.08771929824561403,0.07880220646178059,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.5522241114698558,2.0
Caraga,0.0015685081445525218,0.10224951885610072,0.02741823732013214,0.02430626994301117,0.01586430704254647,0.5008265829062654,0.7291886190619475,0.030865693371003134,0.00832612618075778,0.047712709805972434,0.7867075519032029,0.724669566811674,0.6739469200308581,0.00914973899782986,0.03083634573138867,0.11048974613537609,0.07662191180617292,0.6920541063181991,0.03727145727317105,0.068895361389473,0.08959442233996191,0.6903806631363762,0.6098568617863007,0.002402431038358127,0.03806937983076302,0.04832809394553799,0.08229997086079709,0.011592443497907123,0.05829239673037528,0.014487200327438856,0.7803140399231604,0.6899008367076702,0.6900261165468821,0.7185711795528683,0.1328995124165424,0.7916666666666666,0.32788597485638565,0.6710217569348005,0.009724636098125716,0.7121373461114535,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5179629240458768,2.0
Caramoan,0.0016572916244328533,0.0015015045959289194,0.0239556610179351,0.021121445183597324,0.0004710304941373655,0.0,0.7186782554480097,0.07904582434113426,0.0007700463519775981,0.032407422262294656,0.76614529045062,0.0,0.6594504443746466,0.0071164636649787795,0.029997050031038374,0.11982028970330881,0.0,0.7984747274450164,0.020200041624328105,0.050189947360867036,0.05060048625336485,0.6594917581855598,0.2786902314614725,0.016657439022135595,0.07821737059965565,0.08378517985385034,0.05274300163033316,0.6282862866626121,0.09246037270539566,0.061163714003777916,0.7843564687212895,0.5123122594019938,0.25877914460425255,0.7230427727676807,0.05819004407040097,0.7916666666666666,0.3323895531540513,0.7022862229818753,0.0026731227189160734,0.764953991709582,0.08771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.07142857142857142,0.0,0.7054442173101783,2.0
Caramoran,0.004291201527549352,0.3051881694391995,0.11207822790884972,0.23577472620764933,0.09379159199263222,0.47197883947759955,0.6318274473808977,0.03189201568752664,0.06964106695697404,0.0,0.37465811748390726,0.5832874977082187,0.7983103751117188,0.028856869147001866,0.08731783786236973,0.15056409512858357,0.03399995661887503,0.6551580370808743,0.17921585750876956,0.4067291241023798,0.16742957674780382,0.7130444595669008,0.4872411490690106,0.04327003071881229,0.03619385325469797,0.040458280689052196,0.07441463101309383,0.03469682741387479,0.15548616773731627,0.0884904719029691,0.0,0.6984380659540625,0.6816435937056541,0.7194912197497213,0.07656976387268875,0.7916666666666666,0.17162545513435207,0.7117296585122673,0.00868764883647724,0.4410900840873378,0.08771929824561403,0.07880220646178059,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.5840653637226244,2.0
Carasi,0.005386197779406774,0.024377368733904805,0.027574053253731006,0.05373170606373047,0.028808225021441272,0.3226649032897999,0.5200910575045717,0.009902109757569355,0.02755322103169844,0.009978919132251128,0.7822463284427207,0.7913812357284531,0.7982010052679477,0.07825503268229411,0.0698791383106469,0.027756688959281902,0.08196321280610783,0.4858647327201244,0.28640530397321773,0.06821357527067334,0.039401183460869606,0.7335603520107791,0.34694515369645124,0.01218146381903823,0.015504450712480305,0.032073352383050965,0.08240441244818389,0.0,0.46003460551699443,0.009564365264716915,0.7678526685041343,0.6956791555318582,0.7107588132595227,0.7204211528519168,0.07046799454561346,0.7916666666666666,0.2473447084319721,0.7050494605277214,0.07120645863319541,0.4420449143870092,0.008771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942470499079788,2.0
Carcar,0.03619406529788177,0.42577959737890253,0.1535945177721922,0.1565253444641981,0.04759292112763941,0.7749380062820302,0.5845563217094748,0.35858561381201737,0.10602575708791555,0.0035295212364875373,0.9177676308693976,0.994766404986916,0.6914460950342411,0.27118158061089465,0.2660256519851051,0.3177419279051049,0.3182818905494211,0.6353508689084608,0.03852970902418139,0.2639561181475902,0.3220308612060222,0.6978301396614903,0.9328780573711277,0.30438480153428543,0.39620704055093586,0.29967562060631875,0.40719163882428,0.012799989695605783,0.3877408961635607,0.16006246575364483,0.9767560344107575,0.9732397529863428,0.9459625423928031,0.965141952309469,0.35047967720151996,1.0,0.4075629181731663,1.0,0.005323201276462181,0.7768893704554747,0.18421052631578946,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.4,0.07142857142857142,0.0,0.852168707690936,1.0
Cardona,0.049777937719572486,0.30409884257548636,0.20181089278028597,0.23679074392230895,0.585170603476732,0.47596296908579927,0.9059387508560398,0.12775812243835163,0.3185585502337327,0.017487173398960977,0.779046437611483,0.7915479107288699,0.8160978887941348,0.2459481123775633,0.3229112494532918,0.32193731620003874,0.019548619395700875,0.845427457243885,0.3484677214217005,0.6956491032152496,0.01389731664705091,0.7873943265332284,0.6217797635965585,0.0809266047100879,0.1588064031649511,0.25108310093536285,0.07527627410903491,0.0,0.37326226606471624,0.28054131896213774,0.7844065814749853,0.6967566699027621,0.7898824898730293,0.7178786761788929,0.08360168096303773,0.7916666666666666,0.4420676064436649,0.7139373998504435,0.1815879915953333,0.7622970726148441,0.15789473684210525,0.07880220646178059,0.0,0.0,0.0,0.0,0.1111111111111111,0.2,0.07142857142857142,0.0,0.9676887708639804,1.0
Carigara,0.005179036326352667,0.10174901732412443,0.0889655310916845,0.06658823791461581,0.046066782326634345,0.4163332782278061,0.7522501935934996,0.19066787924747752,0.026157512018739042,0.11724427816477691,0.7804262847159585,0.5243345500608364,0.75923551274621,0.022600637353613926,0.10310903103933086,0.15767947367679128,0.059703273105871466,0.641863577131896,0.022240449869209734,0.13950392892362207,0.02214407597607013,0.7837462991273373,0.5551834533395544,0.15828313267666186,0.08970497087805414,0.14371023061414578,0.07992392474774743,0.04182134998029688,0.28384479226745685,0.08806851461187866,0.6486010189593252,0.6867274976812721,0.3058749329885528,0.4720399784176376,0.10261390124435159,0.7916666666666666,0.4989309687879274,0.7166009329487592,0.012190361364712094,0.6657139120850378,0.07017543859649122,0.15760441292356117,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.7095198975985327,2.0
Carles,0.013199144008875938,0.44521083332621797,0.0621998162757014,0.07885860569935135,0.016259972657621857,0.7193751033228631,0.8691014570246666,0.05397695146160648,0.005655027897335487,0.0006738176906021661,0.5764544075237052,0.4722486124306215,0.7547513491515931,0.027762028583158974,0.029344264486321475,0.1062943578404423,0.03711797496909084,0.7997364486962802,0.024688939763067685,0.1346614993106091,0.019904215417571085,0.6936451362589376,0.6021456186635703,0.06526069149924714,0.03830382065277115,0.037596530413966454,0.0939452078544251,0.013122002014992092,0.22348401980867522,0.0,0.7590912887329825,0.6694635861122842,0.5459751563122632,0.7237451690469986,0.10283713670753727,0.7916666666666666,0.32313219776440527,0.4404623437666917,0.028298230162318434,0.6620087553787043,0.11403508771929824,0.07880220646178059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5720930528755835,2.0
Carmen (AN),0.010920368025280763,0.3266508527810071,0.2680846032043373,0.19792806633657806,0.17857708093735802,0.8479748718796495,0.9128393658015982,0.11166006684399225,0.07534422275130813,0.051787702506280765,0.7912534285602785,0.7916562494791406,0.7631728271219712,0.04116079167399814,0.029282094434443677,0.11817569749169478,0.025106826019998627,0.7560864598198375,0.24189039743071683,0.1782783292184333,0.13810776580017992,0.7916475173639286,0.6370633085244927,0.02667973132472316,0.04700743616982306,0.03132929731152868,0.060550010287496334,0.03590437361157345,0.2186312921381834,0.027407130716541744,0.7418859099640858,0.6546388828994087,0.7073071862072523,0.7280386899656459,0.06354769518685732,0.7916666666666666,0.3553396061961956,0.5525158992985081,0.013365613594580368,0.7685657411039912,0.9122807017543859,0.5516154452324641,0.0,0.0,0.0,0.0,0.3333333333333333,0.6000000000000001,0.3571428571428571,0.0,0.7095198975985327,1.0
Carmen (BL),0.03054151707883401,0.10740174050879799,0.14685980686441896,0.1150444673829982,0.10017876549313491,0.6432137543395601,0.8675325556599648,0.13262365045742602,0.03785259098939881,0.03397966354036638,0.7356870703162466,0.6250312515625781,0.7929015392015822,0.18833864461344937,0.10979231161619434,0.12566027020985665,0.006832527167429432,0.7574409546925177,0.013330667199893296,0.20310233662088234,0.04459358748284468,0.7642617415341898,0.48090195145685616,0.006781102432692502,0.04000351661233012,0.11205927257169748,0.11809732493762223,0.2706513544441927,0.2563194844971261,0.05421146530295427,0.7805562515660236,0.6836133627411871,0.6429417953620911,0.7187492518490334,0.8189392966966726,0.7916666666666666,0.28526119844312636,0.7140798347754871,0.006821071765509981,0.6523359092994243,0.9122807017543859,0.5516154452324641,0.0,0.0,0.0,0.0,0.3333333333333333,0.6000000000000001,0.3571428571428571,0.0,0.6798438504989525,1.0
Carmen (CU),0.11843716216036212,0.30392219497596534,0.4375950260783933,0.5301658590302774,0.3390289084603102,0.8101669697470656,0.8498282053005649,0.2606668624281453,0.3783815262029923,0.004845070060996528,0.6011308143307366,0.20834375052085938,0.7075831183470199,0.3662763038703913,0.05632606700128656,0.5560399830573437,0.0,0.4354422694802803,0.20614924634120707,0.806325716500394,0.04556079999674199,0.7839593848402981,0.579116095283524,0.020063072328840106,0.22614952928678703,0.3091480140168526,0.07872284649279924,0.07454585193793052,0.3727650603607724,0.2851828491641327,0.6650881149252484,0.6949568656788345,0.6869987758764523,0.7178786761788929,0.09212183447462458,0.7916666666666666,0.3751735469818744,0.7124560766299898,0.02000233206913062,0.5372581010085913,0.9122807017543859,0.5516154452324641,0.0,0.0,0.0,0.0,0.3333333333333333,0.6000000000000001,0.3571428571428571,0.0,0.8483477574206039,1.0
Carmen (DN),0.051760768770233216,0.1042220837174191,0.36060464199904213,0.24579813173881068,0.16774337957219862,0.49523888245991066,0.7231553642204519,0.22254088896617963,0.0970499042976767,0.17079674128930145,0.7495871251969141,0.789572811973932,0.8065429415337649,0.12238753445815155,0.1886239373972444,0.18818833735754972,0.48947465457779177,0.8750779066485844,0.05063613127714571,0.13494120643627053,0.04357546904716329,0.7903178625150523,0.5113040484981616,0.05781695012887871,0.24894889922707789,0.3938272046566397,0.139063973605522,0.057157186691069846,0.2811399932380024,0.08836991267694326,0.7860101895932514,0.695383135100291,0.6916315244781707,0.7366059459922554,0.1491584953185662,0.7916666666666666,0.5400545524352981,0.7346901684292989,0.4198646201607833,0.7650889133823616,0.9122807017543859,0.5516154452324641,0.0,0.0,0.0,0.0,0.3333333333333333,0.6000000000000001,0.3571428571428571,0.0,0.5273879347126964,1.0
Carmen (NC),0.015329947526003892,0.10928598157035585,0.13437721929499863,0.08436854792115933,0.06747040798023625,0.3389981815176063,0.9070357062817661,0.11966157971911069,0.04016273004533161,0.01806473141947712,0.7808326200596077,0.5734786739336967,0.7842215506913813,0.09772755413921409,0.0956797098399338,0.1533498329564196,0.0,0.7541753232186584,0.048901784268996315,0.3486549321369321,0.19995846076782403,0.7013758859251601,0.6399376570308257,0.03334504222498771,0.07566782666031723,0.1974825182830069,0.7520316499786415,0.0,0.19341301883415202,0.0349621755474946,0.7772822183245636,0.6694635861122842,0.6888220605984158,0.7259809656544047,0.22654678922293578,0.7916666666666666,0.4260321382625828,0.7162590891286543,0.08906568369491917,0.7631377384221635,0.9122807017543859,0.5516154452324641,0.0,0.0,0.0,0.0,0.3333333333333333,0.6000000000000001,0.3571428571428571,0.0,0.6818816906431296,1.0
Carmen (SS),0.016543321751035088,0.012600862099168183,0.20219177617352765,0.40505890851170784,0.18057425023250043,0.8337411142337575,0.7888578921032091,0.2287938527094432,0.15456274121100358,0.26256429343797744,0.7707080977470144,0.7390452855976133,0.7164619611186227,0.04655679159579524,0.034255698584667656,0.06259519336041203,0.015074940893217318,0.47077046451566695,0.4085577442334644,0.11695254191717189,0.036957699215234285,0.6620573101696093,0.6532152366869686,0.02653377561157868,0.01928480896736144,0.011239810380426762,0.13728846661994643,0.004025153992328862,0.5173723672957975,0.1367141623133065,0.7857178651966924,0.6024564012227775,0.43170451320304676,0.7492688648306621,0.09971184022293772,0.7916666666666666,0.34562734390779554,0.4190116440551225,0.13273436949100503,0.558804054292481,0.9122807017543859,0.5516154452324641,0.0,0.0,0.0,0.0,0.3333333333333333,0.6000000000000001,0.3571428571428571,0.0,0.8474562023575264,1.0
Carmona,1.0,0.10130739832532178,0.4261512113996321,0.45126817572651606,1.0,0.4149115556290296,0.8474557203100402,0.4512397118315003,1.0,0.06975617425567186,0.7782422322438439,0.7831641582079105,0.820900219206995,0.8718841033060265,0.3532502347696581,0.2565228219054312,0.6610741166518429,0.8484333225777783,0.08100420732180058,0.3991071049281067,0.008603100781507705,0.785459508259543,0.6538404726158386,0.17068936829394257,0.21316736876808673,0.4135160465492296,0.622915737571712,0.006802510247035776,0.40285594956345333,0.6932758292616128,0.7603524597009939,0.683577840289399,0.6902325261380478,0.7203914741358893,0.3838905848583103,0.7916666666666666,0.545240491081095,0.7600435850870634,0.1580138145138579,0.6705399565344641,0.14035087719298245,0.15760441292356117,0.0,0.0,0.0,0.0,0.1111111111111111,0.2,0.0,0.0,0.9768590515127779,0.0
