city_municipality,Presence of Investment Promotion Unit,Active Establishments in the Locality,Productivity,Cost of Doing Business,Poverty Incidents,Cluster_Id,Budget for DRRMP,Early Warning System,Land Use Plan,Annual Disaster Drill,Availability of Basic Utilities,Utilities,Transportation Vehicles,Sanitary System,Social Protection,Hospital,Health,Cost of Living,Population,Financial Deepening,Employed Population
Borbon,0.0,0.16614443879497653,0.0035358398971694544,0.8025201362608796,0.23571314852670527,1,0.006850478711452346,0.501,0.9948800000000001,0.43657546799319275,0.61,0.8506674769343483,0.0039806773239545335,0.7051119987864692,0.037676401414734446,0.0,0.07219121909965442,0.7668113746794794,0.06648555997620882,0.09156350877964804,0.006012952154811764
Borongan,1.0,0.1656435007885595,0.0167432418660083,0.5459705137609802,0.44866744359322164,0,0.4044522631241465,1.0,0.96364,0.5454466116856481,0.52012,0.8475437814321858,0.05034386027354262,0.9486271932042272,0.19456553860357137,0.2222222222222222,0.17289727425986598,1.0,0.10863187246883228,0.18496012083816793,0.006140887307041801
Boston,0.75,0.03489868111371868,0.015079317208516792,0.7029205142982864,0.34753962643842856,0,0.006850478711452346,0.5826800000000001,0.9948800000000001,0.43723000392721556,0.65252,0.8509514492527267,0.004917307282532071,0.5056378621631188,0.02947962706114718,0.0,0.03602606116919171,0.9489965472971318,0.018072726517156662,0.09706281861626354,0.029041279556218522
Botolan,1.0,0.11797090051120696,0.03629435659153352,0.7450000820099101,0.1344579663629011,0,0.08796014665504812,0.5022000000000001,0.97272,0.0,0.86836,0.8545862949279702,0.010537087033997293,0.8246447894018304,0.16019660754203882,0.0,0.17609649976909922,0.3457005628570329,0.10918874186879263,0.07836516517177085,0.006652627915961952
Braulio E. Dujali,1.0,0.28035830425805586,0.21506226198077744,0.6922309466941239,0.11726369014640609,0,0.006576459562994252,0.502,0.96,0.5454466116856481,0.62272,0.8506674769343483,0.002341574896443843,0.5353188046720938,0.10655806659663443,0.0,0.005146580167027387,0.8250910401136209,0.04543589665770793,0.056092960333478076,0.062432354288258315
Buadiposo-Buntong,0.75,0.1515337469411469,0.001143948202025412,0.4887332523037714,0.8238847601398467,0,0.006850478711452346,0.504,1.0,0.549024741458306,0.365,0.5672631031927007,0.04870475784603193,0.6320473277038985,0.0024446520001926925,0.0,0.0411726413362191,0.7376365601704313,0.021118106048189776,0.2243718413339123,0.006652627915961952
Bubong,0.5,0.07121668657895225,0.014871326626330355,0.48256836939978365,0.8285972654732564,1,0.05836607862157398,0.5022000000000001,1.0,0.5527337784177684,0.94644,0.4335689357001479,0.0119420319718636,0.6320473277038985,0.012295161530380896,0.0,0.017108901636334287,0.7376365601704313,0.03191789197367065,0.08413944050021713,0.006012952154811764
Bucay,1.0,0.4340627825603432,0.38540654879147057,0.738099937842144,0.23227429328340626,2,0.006576459562994252,0.5119600000000001,0.94872,0.5598027665052144,0.885,0.8571988402570516,0.11309806749823763,0.948121555342064,0.6220201309902055,0.0,0.3513584189705724,0.5481751748215055,0.022832219669942703,0.3111692815884936,0.3711398766193389
Bucloc,0.75,0.07797934966558194,0.012271444348999872,0.44614465756337807,0.2415719389412147,0,0.011234785086781848,0.5038,0.0,0.44333900597809484,0.75,0.7097036180913083,0.0025757323860882276,0.5056378621631188,0.016393548707174528,0.0,0.024063739699884807,0.889527500935763,0.0,0.0,0.0
Buenavista (AN),0.5,0.23160033830013307,0.049813744433652024,0.8038775416709321,0.3872775092498838,0,0.05891411691849017,0.51464,0.79392,0.5527337784177684,0.7450000000000001,0.8568580734749974,0.017561811723328824,0.6322495828487638,0.14545679401146522,0.0,0.04395457656163931,0.7668113746794794,0.11293542880040079,0.13720778042355666,0.01458460735422428
Buenavista (BL),1.0,0.16363974876289145,0.043262041094779206,0.8073841723135673,0.06109572117252228,0,0.006576459562994252,0.5079600000000001,0.99428,0.5526028712309639,0.7166800000000001,0.8495883821245104,0.012176189461507983,0.7585073570308944,0.7204533247626701,0.0,0.07511225108634564,0.9489965472971318,0.04048846008243528,0.08395613017232993,0.004349795175821276
Buenavista (GS),0.75,0.1657269904562957,0.03931022003323688,0.8414889832411334,0.2223398225805424,0,0.06412048073919396,0.50292,0.94872,0.547279312300912,0.89752,0.8519169551352133,0.0777402865619356,0.7545128179198058,0.0,0.0,0.3373096460822003,0.4336447878879043,0.08081972637456299,0.14747315878523892,0.17373593672839097
Buenavista (ME),0.5,0.30816036361420013,0.09172384674421938,0.8090243705173807,0.28933381732036756,0,0.006028421266078065,0.502,0.89232,0.8727145786970371,0.74376,0.8524848997719701,0.026459796329815426,0.8350609293623906,0.09872079989013434,0.0,0.04339818951655526,0.7992045140504369,0.03479273025096591,0.1609464678849469,0.08366958955844454
Buenavista (QN),0.5,0.10093900829302845,0.06738894862840607,0.795167523623096,0.28755070719421255,0,0.00575440211761997,0.502,0.94872,0.5813151808700964,0.75,0.8539615558275379,0.01522023682688498,0.7584567932446782,0.1970820921331815,0.0,0.045484640935620414,0.6501820802272418,0.04553334880270099,0.11988495443821785,0.2502411577619534
Bugallon,0.0,0.11463131380176018,0.023710926369253992,0.8140015236875728,0.16668131364270294,1,0.05891411691849017,0.50072,0.99092,0.5527337784177684,0.79508,0.8582211406032139,0.010771244523641678,0.5251049198563988,0.18773489330891532,0.0,0.06287173609449671,0.5627276002840521,0.12349854523089852,0.15718860616325966,0.16785091972580926
Bugasong,0.7989600000000001,0.15954875504381916,0.16836837627992196,0.773166244268497,0.22590604283285254,0,0.006850478711452346,0.505,0.9314399999999999,0.5454466116856481,0.67,0.8520873385262403,0.018732599171550745,0.7584567932446782,0.0,0.1111111111111111,0.33633596875330324,0.9854475745374534,0.051592783961019455,0.3122691435558167,0.02123723527018623
Buguey,1.0,0.41961907004198595,0.1592167906637187,0.7358375954920566,0.16668131364270294,2,0.06494253818456823,0.504,0.9948800000000001,0.549024741458306,0.6703600000000001,0.8513490104984565,0.010068772054708526,0.5058906810942003,0.44248201203487736,0.0,0.05202218871535791,0.6210072657181935,0.04555945205582413,0.04756903008672406,0.02021375405234593
Buguias,1.0,0.6305139707435491,0.33340890324486094,0.7776343704099193,0.0923001483802355,2,0.006850478711452346,0.504,0.98284,0.5526028712309639,0.895,0.8517465717441862,0.016859339254395672,0.5094807099155585,0.5048925395692085,0.1111111111111111,0.39308744735187556,1.0,0.06896884945665697,0.24251956379474346,0.07471412890234191
Buhi,0.0,0.06078047811193111,0.004367802225915208,0.820279523709065,0.3518700367448051,1,0.0,0.50072,0.9818,0.5454466116856481,0.52668,0.8522009274535917,0.05174880521140894,0.37533498508368307,0.06765933918180365,0.0,0.011127740901680836,0.0,0.12729395823500322,0.08368116468049917,0.0
Bula,0.72824,0.08641180610693502,0.0046797880991948666,0.8603229833056103,0.2911169274465226,0,0.05891411691849017,0.50292,0.77576,0.5527337784177684,0.7329600000000001,0.8570284568660245,0.0194350716404839,0.6321990190625474,0.08182394047703778,0.0,0.03505238384029463,0.0,0.11387166547908412,0.05297668475939596,0.004349795175821276
Bulakan,0.75,0.15904781703740214,0.028598705050635297,0.6753199376272214,0.023013583478211034,0,0.0,0.40696000000000004,0.8,0.43984814766330665,0.8871600000000002,0.8558357731288352,0.06579825459007199,0.5073570308944735,0.1885977116619245,0.1111111111111111,0.21476539940244016,0.9125455200568104,0.13440970503637148,0.14399026255538244,0.004349795175821276
Bulalacao,0.79988,0.21256469405628653,0.14944123330095607,0.5245348199939031,0.2768520464372823,0,0.06768272966914918,0.505,0.9846,0.5454466116856481,0.11040000000000001,0.5679446367568088,0.04495823801172179,0.6320978914901147,0.0,0.0,0.028932126344370174,0.8639907927923516,0.06110306918221716,0.19009281001900905,0.010106877026172965
Bulan,0.0,0.1883526904127975,0.05418154665956723,0.612257144618538,0.3476669914474396,1,0.0,0.5,0.78788,0.547279312300912,0.78796,0.719188293525147,0.05128049023212016,0.7521868837538556,0.0,0.0,0.22311120507870075,0.3457005628570329,0.17610182092465226,0.2026495674792811,0.003965989719131163
Buldon,1.0,0.11947371453045799,0.00405581635263555,0.6363510906469678,0.8228658400677581,0,0.006850478711452346,0.501,0.98284,0.5526028712309639,0.83752,0.712429752347741,0.0039806773239545335,0.9480709915558477,0.0,0.0,0.01293599879820397,0.23480828228906858,0.06210717431902065,0.1336332290297566,0.02226071648802653
Buluan,0.25,0.15520729232153838,0.10420328167540568,1.0000000000000002,0.7860573524635576,1,0.006850478711452346,0.502,0.96,0.5526028712309639,0.925,0.6800001135889272,0.0313771036123475,0.948121555342064,0.175367830249117,0.1111111111111111,0.7000739994769956,0.23480828228906858,0.0929472977755743,0.4066739624177161,0.03902022143016145
Bulusan,0.0,0.10544745035078157,0.09536368193248206,0.665309072728085,0.3410440109788638,1,0.0,0.53584,0.9179600000000001,0.43723000392721556,0.88232,0.7096468236276327,0.018966756661195128,0.948121555342064,0.0,0.0,0.0,0.3457005628570329,0.03287153082110273,0.12483433329117179,0.01803885646443529
Bunawan,1.0,0.05142963532548017,0.1058672063328972,0.8125875597187684,0.3583656522043699,0,0.16413746992639822,0.40843999999999997,0.96364,0.44421172055679187,0.82244,0.8546998838553216,0.01358113439937429,0.948121555342064,0.07456188600587713,0.1111111111111111,0.18305133783264974,0.806970471869392,0.0795754713090266,0.06425026992445773,0.014200801897534166
Burauen,1.0,0.06779361020176931,0.020175086472084536,0.8351544246608891,0.32601493991555697,0,0.04576119779250167,0.50072,0.9897600000000001,0.5509010778025046,0.9300000000000002,0.8541319392185648,0.004683149792887686,0.9481721191282804,0.06010967859297327,0.1111111111111111,0.1396531483160945,0.35031815939803324,0.08442893617305595,0.0889055090252839,0.01240970976631364
Burdeos,0.0,0.08265477105880742,0.021527025256296385,0.7184175593963844,0.2517611396621006,1,0.006850478711452346,0.502,0.95384,0.5598027665052144,0.69752,0.8517465717441862,0.0866382711684222,0.7584567932446782,0.0,0.0,0.06899199359042119,0.6501820802272418,0.03593431252088461,0.027954825002795447,0.0048615357847414265
Burgos (IA),1.0,0.13942774511940242,0.05366157020410114,0.593988730141583,0.20425399130096988,0,0.004384306375329501,0.502,0.97144,0.5526028712309639,0.33584,0.8534504056544566,0.008429669627197836,0.7584567932446782,0.3232692762607749,0.0,0.022672772087174702,0.511724147581184,0.04282383112851896,0.08743902640218641,0.017910921312205254
Burgos (IN),1.0,0.1648086041111978,0.24553288227109066,0.6256049644840531,0.027471358793598636,0,0.01068674678986566,0.5151600000000001,0.9892,0.5530828642492472,0.49500000000000005,0.8555518008104568,0.011005402013286064,0.9514587652323406,0.11734329600924927,0.0,0.07274760614473846,0.47527312034086255,0.012152508708828284,0.142523779932285,0.1906233768227559
Burgos (IS),1.0,0.20805625199853342,0.0788284306486602,0.6567687303565055,0.373904183303721,0,0.006850478711452346,0.504,0.9885600000000001,0.549024741458306,0.4,0.8531096388724025,0.005385622261820839,0.948121555342064,0.18241418013202532,0.0,0.053274059566797004,0.7376365601704313,0.014320818934923863,0.050960271152636946,0.03428662079765006
Burgos (LU),1.0,0.1618864657404319,0.06104523587171971,0.6449479915772993,0.023395678505244263,0,0.01068674678986566,0.59092,0.97836,0.5473665837587817,0.49752,0.8567444845476461,0.046129025459943705,0.9494362137836881,0.0485335323567667,0.0,0.04743199559341456,0.7376365601704313,0.007086737386064052,0.040053306643349544,0.9817743582133079
Burgos (PS),0.0,0.3404708650280976,0.09609164897013459,0.7017327845644905,0.1280897159123474,1,0.006850478711452346,0.502,0.97716,0.5598027665052144,0.6762,0.860322535759214,0.00866382711684222,0.7584567932446782,0.29695331649399476,0.0,0.0652363810361039,0.5627276002840521,0.034376818417870526,0.11539385140498187,0.07586554527241225
Burgos (SN),0.75,0.15721104434720642,0.06468507105998238,0.537260495713144,0.054600105712957495,0,0.009042631899117096,0.59092,0.9892,0.5530828642492472,0.25,0.8376615447526174,0.0004683149792887687,0.6334125499317389,0.06694032388762933,0.0,0.004311999599401324,0.6048456778246922,6.844272968887545e-05,0.01778110180505678,0.025714965598237542
Buruanga,1.0,0.13491930306164926,0.046589890409762226,0.7482804784175368,0.18107355966095434,0,0.010138708492949473,0.59848,0.9461600000000001,0.5473665837587817,0.7875200000000001,0.7072046616895784,0.05572948253536347,0.5069019568185266,0.10591095283187754,0.0,0.3100466808730823,0.6501820802272418,0.026733785903414846,0.09092192263204289,0.6313599762552352
Bustos,1.0,0.2718423581489666,0.0761245530802365,0.759535631609221,0.026961898757554333,0,0.0578180403246578,0.5044,0.7818,0.5454466116856481,0.925,0.8570284568660245,0.05128049023212016,0.7585579208171108,0.16163463813038745,0.1111111111111111,0.14104411592880461,0.8923960078778996,0.1273914103799963,0.2048492914139273,0.008571655199412515
Busuanga,0.0,0.4074295785525052,0.019447119434432003,0.6962466043655289,0.19393742557107288,1,0.0,0.41108000000000006,0.7892000000000001,0.43723000392721556,0.13640000000000002,0.7150422976768223,0.014517764357951827,0.7550690195681853,0.0,0.0,0.0,0.7376365601704313,0.03141322907995659,0.05737613262868836,0.0
Butig,0.75,0.3745346494644546,0.00010399529109321925,0.6308083518892538,1.0,0,0.01068674678986566,0.5,0.4,0.5530828642492472,0.6153200000000001,0.7375896997560676,0.0,0.6321484552763311,0.0,0.0,0.06064618791416056,0.7376365601704313,0.02663807397529666,0.004857723689010357,0.006396757611501876
Butuan,1.0,0.3091622396270342,0.052725612584262165,0.7233947125665765,0.30449025339268543,0,0.13536545933829836,1.0,1.0,0.5454466116856481,0.71716,0.938982867950032,0.18919925163266252,0.9776508064923902,0.07420237835878997,0.6666666666666666,0.16983714551190376,0.9382921189520854,0.6419926826664728,0.13803267689904902,0.026738446816077843
Buug,1.0,0.0006679173418893528,0.1760640278208202,0.4957465135890422,0.29455578268982163,0,0.0,0.501,0.8,0.43657546799319275,0.4,0.8525416942356459,0.059007687390384846,0.9480709915558477,0.3547621461456102,0.1111111111111111,0.16663792000267053,0.6501820802272418,0.05991624127355168,0.3386658307715711,0.0020469624356806004
Caba,1.0,0.11755345217252611,0.06582901926200778,0.8766684067849908,0.01167809767622541,0,0.006850478711452346,0.51396,0.9897600000000001,0.5598027665052144,0.652,0.8524848997719701,0.06603241207971637,0.9481721191282804,0.11849372047992818,0.1111111111111111,0.212678947983375,0.9287071079503117,0.03140104756183246,0.08927212968105826,0.19190272834505628
Cabadbaran,1.0,0.1790853372940827,0.07030081677901621,0.7989003885007402,0.2145705570308669,0,0.5727000202774161,1.0,0.96364,0.9545315704498842,0.9868399999999999,0.9635180762579262,0.10443424038139541,0.9537341356120748,0.10138115647857932,0.1111111111111111,0.18611146658061198,0.7668113746794794,0.13288179462023028,0.21813929018574807,0.011258293396243303
Cabagan,1.0,0.07898122567841598,0.03515040838950811,0.8145105507163426,0.15903941310203848,0,0.05891411691849017,0.5022000000000001,0.97272,0.556355543919361,0.97464,0.8550406506373758,0.10771244523641678,0.9482226829144966,0.10799609718498308,0.1111111111111111,0.3047610039447839,0.3546559016032155,0.08684087676163418,0.18871798255985517,0.016247764333214766
Cabanatuan,1.0,0.5755777693731499,0.3236333458820983,0.4477848557671915,0.011805462685236492,2,0.7020370583496364,1.0,0.83636,0.9999999999999999,0.9099200000000001,0.8519169551352133,0.7696756684610913,0.7737776204682206,0.6158365994603063,0.8888888888888888,0.6779576144349049,0.7093013086688378,0.5626648964252473,1.0,0.01240970976631364
Cabangan,0.7996400000000001,0.278938979906541,0.08798001626486349,0.6197794329325782,0.09930522387584459,0,0.00575440211761997,0.52192,0.98284,0.5454466116856481,0.8900000000000001,0.8483389039236454,0.02599148135052666,0.7584567932446782,0.34081324943862834,0.0,0.08596179846548446,0.3457005628570329,0.04197982594420406,0.1850517760021115,0.017910921312205254
Cabanglasan,1.0,0.30114723152436196,0.1440334781641087,0.7967511632681572,0.40561807054747845,0,0.006028421266078065,0.504,0.95428,0.549024741458306,0.73016,0.8519169551352133,0.0072588821789759134,0.948121555342064,0.4260884633277029,0.0,0.07664231546032677,0.6501820802272418,0.05221056095160046,0.07772357902416571,0.01445667220199424
Cabarroguis,1.0,0.405342336859101,0.2283736592407095,0.7906993974816736,0.09051703825408047,2,0.006576459562994252,0.502,0.97144,0.5526028712309639,0.65224,0.8535072001181323,0.019200914150839517,0.948121555342064,0.13474346612826785,0.1111111111111111,0.19000617589620028,0.9990205098246363,0.051403100321657964,0.4933797475083538,0.03249552866642953
Cabatuan (IA),1.0,0.6005411800262644,0.36481548115501317,0.7431902081298405,0.11242381980398525,2,0.006028421266078065,0.502,0.97144,0.549024741458306,0.9,0.8525416942356459,0.10185850799530717,0.948121555342064,0.5409871073367594,0.3333333333333333,0.3214526152973051,0.511724147581184,0.06263968068273272,0.19980825739702976,0.004733600632511389
Cabatuan (IO),1.0,0.2791059592420133,0.03868624828667756,0.8347585147496237,0.1435008820026874,0,0.1592051252541525,0.50292,0.99092,0.5454466116856481,0.99676,0.8590730575583491,0.621453977516196,0.9481721191282804,0.18083234648484184,0.3333333333333333,0.29279868247547697,0.8032624019198009,0.09939306108011524,0.25104349404149745,0.27390916092451034
