city_municipality,ecomomy,disaster,industry,healthcare,poverty,Cluster_Id
Loreto (DI),0.3672946222932723,0.5052205549551805,0.6171799640424226,0.09314119122588937,0.45796225581040945,2.0
Los Banos,0.5933605099190942,0.984215656788328,0.8126100527717274,0.12711499658559974,1.0,0.0
Luba,0.47047866395951493,0.7534403303468384,0.5577542083497691,0.03717589788579356,0.7462214284433311,0.0
Lubang,0.24533049982879107,0.9158782283321625,0.5242363603596665,0.0738992636565895,0.8734073221177798,0.0
Lubao,0.6015734701831963,0.9842238941832722,0.7556695070342401,0.3548182756436952,0.9804557913016625,0.0
Lubuagan,0.45606109484811946,0.7583604086698725,0.645491865688533,0.029359667628170744,0.7583260203755615,0.0
Lucban,0.5480395996358096,0.977311543054475,0.740563328875386,0.12368321978390995,0.9715312509024348,0.0
Lucena,0.3466391934833118,0.9001730464859028,0.605127507919982,0.5087415647350815,0.907052192717043,1.0
Lugait,0.5722794702128562,0.8612901888083884,0.729915909753742,0.062266617858222885,0.8484606448786336,0.0
Lugus,0.0,0.0,0.0,0.013433197538731671,0.06068091755916011,2.0
Luisiana,0.35532431583547147,0.9760182720482526,0.6063295048917619,0.032993397608250666,0.9646376155299541,0.0
Lumba-Bayabao,0.17912140477664418,0.12436695325662006,0.1589917129618236,0.014243864714177622,0.05865001253241281,2.0
Lumbaca-Unayan,0.0,0.0,0.18330778683688234,0.0,0.0,2.0
Lumban,0.5051593018358653,0.9867080571442681,0.7175142247813925,0.05852727278838415,0.9832776673002479,0.0
Lumbatan,0.3288632883934774,0.12438578158792085,0.16154189572627534,0.000360475719194335,0.055685115053070666,2.0
Lumbayanague,0.03921512296597057,0.09778605654274997,0.5051912056378853,2.9543680513631487e-06,0.05968847284921258,2.0
Luna (AO),0.47388355112973385,0.9851488359584226,0.5849372074345458,0.2958864827892254,0.980547822515367,0.0
Luna (IA),0.5862581280874657,0.8800996917778634,0.8097837355678127,0.2975256575269009,0.855329406950113,0.0
Luna (LU),0.6729962987147409,0.8677283013425472,0.6280223015919227,0.2935693733537738,0.8589658835564873,0.0
Lupao,0.5597638497941999,0.9473803801397729,0.7504391958867658,0.035348328663683454,0.9426856837313513,0.0
Lupi,0.5792421984691436,0.7822559146319694,0.7855407561032001,0.22380561125978454,0.7712775482068825,0.0
Lupon,0.570364221179608,0.7208531959480209,0.7321574716740882,0.18122132162284632,0.708386650290417,0.0
Lutayan,0.48115218721772063,0.558454131396005,0.7336762110911341,0.08424597437559556,0.5272145004579301,2.0
Luuk,0.29190829229014476,0.06767249416857168,0.36664481143794303,0.040924519956759754,0.03860959391575175,2.0
Ma-Ayon,0.5731306920054109,0.5297632848057416,0.6717490022409929,0.19392938593652728,0.4920175358761923,2.0
Maasim,0.6105778007075642,0.7845270820951256,0.8108639085221826,0.12279976383038699,0.7670304320609291,0.0
Maasin (IO),0.4490717659108147,0.7849636640271622,0.7531924186802345,0.08516011579438629,0.770287590827035,0.0
Maasin (SL),0.3846316161463204,0.9132493225742917,0.6835253239239706,0.22960230973350593,0.8979759251817079,0.0
Mabalacat,0.5943447351167357,0.9641564233287641,0.8811238801631752,0.3165670591487533,0.9698435974295037,0.0
Mabinay,0.459997995638685,0.6294651828968807,0.6619056216342557,0.25259856829754274,0.6260423436609186,0.0
Mabini (BL),0.5164645912682331,0.8477832146414941,0.5687995859282861,0.2300176339378277,0.9023125852112654,0.0
Mabini (BS),0.38846876438307104,0.8814753367335262,0.7167020646653252,0.2342165473712115,0.8633871128094492,0.0
Mabini (CV),0.5210931097652491,0.7104117094710345,0.7318894588357858,0.07594591282840199,0.6966153605916028,0.0
Mabini (PS),0.3612629178725916,0.7465691661927618,0.7325067005239972,0.23481455713619714,0.7411559806944383,0.0
Mabitac,0.5169766543778167,0.9957056459646265,0.7912096337133506,0.052127569241377715,0.9820364895802882,0.0
Mabuhay,0.37437040344388345,0.5214670513263373,0.6898520512281359,0.035900667038503135,0.48326462125387265,2.0
Macabebe,0.44520801699304663,0.6779904997418049,0.7066475224284106,0.18656273342585072,0.648658392596253,0.0
Macalelon,0.37072611014450846,0.9297076376725821,0.6391164087774039,0.04068902685121647,0.9504859509253254,0.0
Macarthur,0.2112616776158393,0.6537784424597137,0.0,0.028572549763279116,0.7692528615053855,2.0
Maco,0.6400314047640085,0.7948779572277271,0.8534860714134009,0.2527755449344359,0.7912881188623422,0.0
Maconacon,0.3182429664973065,0.5691945176323912,0.6090746060840697,0.02585367481746126,0.5148313275544862,2.0
Macrohon,0.49318899537806477,0.7542734840068981,0.462089868278187,0.03598915535694971,0.7242421360136273,0.0
Madalag,0.26234163533937693,0.7734724980801577,0.38673765270945115,0.0575517604390579,0.7387283465167218,0.0
Madalum,0.46883607190669446,0.12339141034109868,0.5372065574132632,0.011484313686493205,0.09951684607737232,2.0
Madamba,0.5040088223818657,0.10506909044403118,0.5202242893862934,0.011450773759340074,0.06797003841755961,2.0
Maddela,0.5463903574127349,0.9166866698073894,0.7161904037922027,0.26416984316537384,0.9035139656496232,0.0
Madrid,0.6111364150089282,0.7732265530025415,0.7670722350638267,0.10618679565751568,0.7642259673730447,0.0
Madridejos,0.6268241666389018,0.8016008482728103,0.6873099900648448,0.09377916345727028,0.7844218441209629,0.0
Magalang,0.4285293899951776,0.9667912129401663,0.7281129142960724,0.2525257795194657,0.9584143156194556,0.0
Magallanes (AN),0.6119011845881768,0.7814580640930993,0.6725611623570604,0.28084346865330934,0.7582650807881088,0.0
Magallanes (CE),0.606062335104872,0.590933002889843,0.6278273831640666,0.28492106745656476,0.5744700413650459,0.0
Magallanes (SO),0.4130610939835974,0.8507592677577231,0.524147022746899,0.27873616216643265,0.8350750779448417,0.0
Magarao,0.165189298093815,0.8343103668250829,0.37661001606209044,0.11409579592641314,0.7913639824303957,0.0
Magdalena,0.5214322684482202,0.9291522018992093,0.7686803120936404,0.047649632158698725,0.9210857091419156,0.0
Magdiwang,0.36341757303499583,0.7218169711564795,0.37432784613594094,0.05111352165659893,0.6883213583727548,0.0
Magpet,0.43476724969374264,0.5357789366563392,0.7340985343514893,0.24410939865044323,0.4931604640571971,2.0
Magsaysay (DS),0.80591325158811,0.8941326824504727,0.8646370298070066,0.38238452768621434,0.8984236445997291,1.0
Magsaysay (LN),0.5004509812957971,0.7228572364608472,0.7934187092290541,0.38225036797760176,0.709724833884281,0.0
Magsaysay (MO),0.5390086684304245,0.6522356960637563,0.6775884334755177,0.12135826057827359,0.6319186610224501,0.0
Magsaysay (OM),0.29538633133316144,0.782687789481181,0.6694911971183254,0.37719797044049147,0.7496415073309952,0.0
Magsaysay (PN),0.3343962300450833,0.7370396770131564,0.6644801692021896,0.37435207194077447,0.7244622647274876,0.0
Magsingal,0.682978204266496,0.9772221084807962,0.7826251012865181,0.06533944607782699,0.9803550544326076,0.0
Maguing,0.2541087245645118,0.07179119164061631,0.319474551896747,0.013970549988653158,0.0651232891179731,2.0
Mahaplag,0.5512383315281442,0.653803154644546,0.6907048193500067,0.04962634701431957,0.6346335818267306,0.0
Mahatao,0.18876415164542815,0.8102195169257405,0.6483993989040546,0.0,0.7761004812710137,0.0
Mahayag,0.5188919034110646,0.6108004227242805,0.7574237728849457,0.06661610415606009,0.5858383835876411,0.0
Mahinog,0.7980194994962158,0.7297025116593856,0.8858262872352057,0.09752778552823646,0.7165028084071059,0.0
Maigo,0.49779756336431796,0.8088921195690357,0.7237759792762724,0.09019110486735632,0.7887435801699199,0.0
Maimbung,0.3283778259649112,0.16174707474219147,0.35734557810897105,0.0626498293663342,0.12838106822420636,2.0
Mainit,0.5890445494240315,0.5739345500373614,0.7425125131539478,0.03770468695005892,0.5347212627000901,0.0
Maitum,0.4797556514643105,0.5778626106549858,0.7731715575354933,0.16499299218902908,0.5380667216847503,0.0
Majayjay,0.4641011506856088,0.9515014311532302,0.44674004208451257,0.015775283515680277,0.9726294071416373,0.0
Makati,1.0,1.0000000000000002,0.9798744286758135,0.7126985753687582,1.0,1.0
Makato,0.49810347119601744,0.8629894457082834,0.5618068873289456,0.053270781226469645,0.8296129010449798,0.0
Makilala,0.5316535801291311,0.7890164623396545,0.7903406223891585,0.16200579782598615,0.7658016909914698,0.0
Malabang,0.283622180153245,0.179329205864997,0.09174485535144075,0.029211949225602683,0.13062090897936363,2.0
Malabon,0.43610393391486374,0.7146010131854572,0.6649431004683479,0.32693517833189967,0.6838391895323399,0.0
Malabuyoc,0.36471435623459086,0.8221566789704322,0.7611272230142132,0.1032295731442692,0.822124793778571,0.0
Malalag,0.5404384550351062,0.6661745450798617,0.6897221056095652,0.13586534949521087,0.6477554917699098,0.0
Malangas,0.34936576328758856,0.4923655117595756,0.6403102841480228,0.051251963058039536,0.4443291995316558,2.0
Malapatan,0.5093755097771131,0.87470890517231,0.7908685264646024,0.11495356172296775,0.8583291270508566,0.0
Malasiqui,0.6263852554021159,0.9968659418810368,0.7457773968205388,0.5687002502528142,0.9987923887997419,1.0
Malay,0.6871877620374893,0.8616361593960402,1.0,0.08957810917747244,0.8640462552859809,0.0
Malaybalay,0.5992326102536709,0.7762214344500711,0.643428978993722,0.46844869437662656,0.7655653946319587,1.0
Malibcong,0.49729880059524306,0.8098723695673822,0.6707581668993906,0.06338057160898972,0.795453153114992,0.0
Malilipot,0.16478363770830068,0.7222617904834603,0.34697429342679,0.0781131630148715,0.6710928664342788,0.0
Malimono,0.6282473030733291,0.6207370745682648,0.8138526577493105,0.04177443598312958,0.5845375099452785,0.0
Malinao (AK),0.513877675039297,0.8568431723092862,0.7585932834520828,0.12602887383821526,0.8361284622422422,0.0
Malinao (AY),0.4059986131734949,0.6320423107436743,0.6293136361764702,0.12643492104140958,0.5854329487813215,0.0
Malita,0.651655902368584,0.6054955403802866,0.7388984006374476,0.25333787392585433,0.5896912579127256,0.0
Malitbog (BK),0.3552578141329283,0.6082385928966685,0.6318719405420823,0.12940427501766893,0.571741440245215,2.0
Malitbog (SL),0.35974002888434925,0.6762265204530635,0.44657761006129926,0.1286171571527773,0.6415782074662635,0.0
Mallig,0.5017544146656465,0.8360025631007402,0.6804634802863965,0.14146437648337018,0.8024039970797752,0.0
Malolos,0.7049636671273234,0.9973554784948568,0.8036194402868608,0.5252110961982127,0.9987165252316881,1.0
Malungon,0.5848682425043099,0.6318316687872467,0.8376083411442828,0.24893986177596583,0.6108173961180887,0.0
Maluso,0.48135169232535063,0.17997289944134232,0.6833304054961143,0.02743861477931466,0.12368001433498088,2.0
Malvar,0.549722092710156,0.8893196902617118,0.7561974111096839,0.10847321962769951,0.9091527429865935,0.0
Mamasapano,0.40931039796015306,0.15783666568516158,0.692117977951964,0.05330860284645083,0.11774648838114632,2.0
Mambajao,1.0,0.7826136529266843,0.8554758636977662,0.11874000541391513,0.7746851904440462,0.0
Mamburao,0.2816337792471992,0.8735827356063823,0.6976081803365799,0.05368610543079142,0.8389963538476797,0.0
Mambusao,0.5193441149883595,0.9494291379394386,0.7028466130852146,0.180120926566035,0.9693884160211819,0.0
Manabo,0.5546166180173457,0.8310577725928741,0.7330102397959588,0.06172855179283005,0.8127077620195193,0.0
Manaoag,0.5731705930269368,0.9200887139192984,0.7083530586721519,0.12594323998165408,0.9077735184460773,0.0
Manapla,0.3061463068046733,0.7285410389722689,0.7064850904051967,0.12895184280883729,0.7183782553025961,0.0
Manay,0.5825207324045301,0.5741204798089568,0.7185375465276375,0.12864142007880297,0.5688337513581758,0.0
Mandaluyong,0.5154271647085569,0.9993383371349698,0.7016040081076316,0.43926538967604356,0.9939682120705604,1.0
Mandaon,0.4209415457349827,0.6492443449283454,0.6094319565351394,0.0625342236599766,0.621398498363996,0.0
Mandaue,0.788503105862264,0.8686073490601525,0.8716540932098292,0.29063284568919623,0.8810086029037443,0.0
Mangaldan,0.691310867595176,0.9231765602526256,0.7841600839058853,0.18915886651059752,0.920843194457154,0.0
Mangatarem,0.6270702229383118,0.857239744037309,0.6964467913706034,0.15637251729520238,0.8381718039194903,0.0
Mangudadatu,0.2280334069972691,0.38173847443116143,0.6971371274692606,0.011713384252794397,0.3634486866660775,2.0
Manila,1.0,0.9582349131346701,1.0,0.9999999999999999,0.9763579149617161,1.0
Manito,0.42134055595024283,0.5652888156581866,0.7008974288066528,0.04059126153164245,0.545753815359169,2.0
Manjuyod,0.32496628862443794,0.7024343808530371,0.709270799603308,0.1709309865260764,0.7153536619008509,0.0
Mankayan,0.4828745813135931,0.8888254465650667,0.6321805613861881,0.09603847003954305,0.8846662218159695,0.0
Manolo Fortich,0.6994772766674979,0.7442532814427663,0.7905842704239787,0.1775626151012694,0.7498355190788044,0.0
Mansalay,0.2989175717382126,0.7372550260524093,0.5639266252318815,0.11407224661585882,0.715769046027571,0.0
Manticao,0.5331565186066107,0.8058584046881982,0.794044072518426,0.0936592760580846,0.8081012266740983,0.0
Manukan,0.5763094733869825,0.4478306243797096,0.7256439475432274,0.13310080315922707,0.42074806651747504,2.0
Mapanas,0.39499923157282674,0.49854826505046784,0.36561336809053735,0.06116622280141155,0.49965488294860855,2.0
Mapandan,0.36249319936964336,0.8841336617590545,0.7090596379731305,0.11694240804160144,0.8646108792187079,0.0
Mapun,0.24142684988949725,0.8062714512061089,0.4579965812932071,0.08439369277816361,0.7639909146785833,0.0
Marabut,0.4241469277975715,0.6619758271997889,0.6976650315447047,0.05437617159158036,0.6855268430052708,0.0
Maragondon,0.4373940669442044,0.939330091737985,0.7363888258787995,0.10248669943860084,0.9429953563288163,0.0
Maragusan,0.6219761925234921,0.7595124671913389,0.8326297996327893,0.1891338899691005,0.7539993096664042,0.0
Maramag,0.643489493296262,0.7387495248494085,0.7829986949399089,0.20125036705703786,0.7388141594051763,0.0
Marantao,0.30010795221373837,0.23635904460434048,0.4127186548224482,0.040140256553753494,0.1822728058384404,2.0
Marawi,0.4438779829421799,0.28830994097529977,0.6518348361950196,0.4580891385791363,0.22483599851168118,2.0
Marcos,0.5109449499571357,0.9710946634130999,0.7020182097668258,0.017104035523321445,0.9470186127657594,0.0
Margosatubig,0.5866105871109455,0.6373895568330945,0.7012872656623653,0.05703438922233404,0.6221820073455337,0.0
Maria,0.6308541698130279,0.7202130326837948,0.7804403905742966,0.057184962086787465,0.7231912390463269,0.0
Maria Aurora,0.5064760355462237,0.8844207938113913,0.6579422802678468,0.2206150364874088,0.869891481021261,0.0
Maribojoc,0.6496941021435554,0.9017063787162098,0.7667636142197213,0.14208879002079552,0.8979050362738545,0.0
Marihatag,0.5482856559352198,0.5834169683887147,0.651380026530022,0.08423741098993942,0.5575649023395852,0.0
Marikina,0.49044912523327927,0.9416918705455259,0.6858805882605662,0.2814300605707535,0.9622236616677884,0.0
Marilao,0.8423827852628762,0.9748038446793528,0.8738388039220507,0.20107909934391546,0.9974989771476797,0.0
Maripipi,0.4839851597460669,0.7810050073711743,0.6318475757386002,0.04681755651911245,0.7736927457340985,0.0
Mariveles,0.6369789766172693,0.9540114830697648,0.7874412107747978,0.19690088075920065,0.9644871320588968,0.0
Marogong,0.0,0.0,0.1379080363487132,0.011237402733408439,0.0,2.0
Masantol,0.45761723468763343,0.9079879807464311,0.7282347383134825,0.07017989981994838,0.8875079964553558,0.0
Masbate,0.5036098121666059,0.7975315751704304,0.7978449818616216,0.278709758393993,0.7808910790438435,0.0
Masinloc,0.5023928310100627,0.9132646205934736,0.7036425299989608,0.0845435520271457,0.8925746878692988,0.0
Masiu,0.5130331034169968,0.14369305856616005,0.5102509631609854,0.02169472385047269,0.07936822860135623,2.0
Maslog,0.2418524607857746,0.15924172990848184,0.5179908490671078,0.014792635011640597,0.10422660562194802,2.0
Mataasnakahoy,0.6350770279245299,0.9219150620554737,0.743803847738495,0.09588147463584754,0.9026732480757831,0.0
Matag-Ob,0.3670020148020818,0.6841567782428091,0.6221585055539159,0.048462440180558695,0.6677772554108199,0.0
Matalam,0.48153124692221755,0.5941255818160307,0.8061208934443486,0.261353202899982,0.5692516228149958,0.0
Matalom,0.44319966557623797,0.7170381053182013,0.6616944600040784,0.06581043228891353,0.6906420373561661,0.0
Matanao,0.5241189372309711,0.7631816382535777,0.6757042220062413,0.265280228838784,0.7713621174302867,0.0
Matanog,0.41290148989749326,0.26559473603162004,0.725578974733942,0.054690162398971405,0.206331506231844,2.0
Mati,0.5542575088236117,0.772413404444489,0.8120577838928015,0.2672405305385639,0.7659248138314259,0.0
Matnog,0.3126767739944291,0.5761810053156853,0.6584701843432905,0.07905941712987266,0.547359386938796,2.0
Matuguinao,0.27260949821206826,0.545740300685156,0.6451994880467486,0.026704304459302435,0.5179118858834839,2.0
Matungao,0.4928365363545851,0.5471747841761339,0.6529799819586746,0.02886441849105851,0.5239648036821243,2.0
Mauban,0.5846487868859171,0.9335615617357098,0.718050250457997,0.2656356093435129,0.9209103523698572,0.0
Mawab,0.6966576044796602,0.8180415118105064,0.7571232736420008,0.1021777039395092,0.8172235098162859,0.0
Mayantoc,0.43366332143152325,0.9471662078712266,0.7014903056913819,0.04912610256890793,0.9208046408406023,0.0
Maydolong,0.3272140461704028,0.4553643104414325,0.625122889977562,0.03600200043543388,0.44110810705200126,2.0
Mayorga,0.34634658599212104,0.6628995922042331,0.2654577825771025,0.040863149026224226,0.655979848745954,2.0
Mayoyao,0.2934245311081329,0.8228780394133932,0.6916631682869663,0.20071943714635848,0.7990324211290634,0.0
Medellin,0.5182202362153769,0.7855826454186754,0.7395968583372659,0.14934126405605716,0.7820452002102989,0.0
Medina,0.7588699472089528,0.8163504923055556,0.7926065491129867,0.10123787236375012,0.8046500561601828,0.0
Mendez,0.9024005718082382,0.9166913768902147,0.9403790822314547,0.1312953560167286,0.9043609015487137,0.0
Mercedes,0.41391896594640637,0.6098907789683117,0.6916631682869663,0.08285442420647618,0.5326928450034427,2.0
Mercedes (ES),0.08243457944888571,0.5427948436072909,0.16920056562079114,0.06974388076695764,0.5425899314718172,2.0
Merida,0.4220853750187283,0.7434236580948259,0.7191060586088847,0.060785152139714256,0.7641501038049909,0.0
Mexico,0.664750087599367,0.9603483933231822,0.7385897797933421,0.3324207404601154,0.9646276662095536,0.0
Meycauayan,0.6723711827108336,0.971146441324177,0.7836321798304416,0.39290821504211354,0.9771463986034536,1.0
Miag-ao,0.508896697518801,0.8210987621054702,0.7727167478704955,0.12981745837557668,0.8112116329642975,0.0
Midsalip,0.5044743342996691,0.4917877173427831,0.7091246107824158,0.048199829687104366,0.47108416575358864,2.0
Midsayap,0.6582329207501201,0.74142903174765,0.8837796437427158,0.48248765154436263,0.7224960302833434,1.0
Milagros,0.3227384815892362,0.5445435248768504,0.5805515428077817,0.15473262894205556,0.5655542066211681,2.0
Milaor,0.27562202533728136,0.8157515160160498,0.488119599998148,0.10822488144367207,0.7744762547156361,0.0
Mina,0.7818329850971673,0.8370204697616883,0.8067300135313991,0.06209535014510049,0.8427795829299609,0.0
Minalabac,0.4110261418857712,0.6147555490681498,0.5429566510350206,0.15086269224096102,0.5968684489166198,0.0
Minalin,0.49661383305904677,0.9575794518512619,0.7242632753459126,0.07011638804299883,0.9411074727828257,0.0
Minglanilla,0.5771074938175025,0.9093659792435065,0.6212245214204384,0.16718807337888095,0.9205061612285879,0.0
Mlang,0.5474942856749543,0.7854449632460383,0.7982510619196551,0.34517733062584766,0.7643466028829002,0.0
Moalboal,0.8117654014119235,0.845026040876637,0.7289819256202645,0.10598698332553957,0.8297783084966379,0.0
Mobo,0.3492793110742823,0.7412042685427469,0.5762877021984278,0.16886221527465226,0.7123303121641562,0.0
Mogpog,0.5858724182127144,0.8852916041340522,0.7710193332279144,0.031287856631740246,0.8538419835502415,0.0
Moises Padilla,0.42427328103240397,0.6436864568824978,0.66159700079015,0.10453120776399932,0.614285977942705,0.0
Molave,0.5928284962987476,0.8055830403429245,0.6733652008719674,0.09482318289184546,0.7944097181379917,0.0
Moncada,0.4252242553787738,0.9375143345381662,0.6378738037998207,0.07767000780716735,0.9165450880441481,0.0
Mondragon,0.288583207162978,0.549789568685529,0.6130217042481575,0.05223960687037862,0.5210359724892337,2.0
Monkayo,0.6277684908150172,0.6982203649537821,0.7824626692633044,0.1753247169831369,0.6939613793747752,0.0
Monreal,0.47005970323349205,0.48199816183708616,0.44492892502568226,0.06744461171828964,0.5075123587348851,2.0
Montevista,0.7534899594731967,0.7023272947187638,0.7730903415238861,0.15807591742529878,0.6983577353267361,0.0
Morong (BN),0.3211490908984503,0.9706898542901332,0.7590887011228841,0.13491695453379568,0.9701060107550663,0.0
Morong (RL),0.5675312486512618,0.9111264282201292,0.7696142962271177,0.140183436712309,0.8931927893991785,0.0
Motiong,0.4751271329672942,0.6642399340387071,0.6580559826840963,0.04856163273107541,0.6279762428137614,0.0
Mulanay,0.5182069358748684,0.7782513639184359,0.6949767815605215,0.17141553143111848,0.7550091656870526,0.0
Mulondo,0.08424342575806454,0.07823754156971952,0.5568445890197735,0.007325362719504635,0.03869665046925608,2.0
Munai,0.41328719977224454,0.6005778155986654,0.6412036602756972,0.014734832158461796,0.5598855813229964,2.0
Muntinlupa,0.9023540206164582,0.8195313035246803,1.0,0.2218488776373613,0.8016553107196391,0.0
Murcia,0.2738929810711546,0.47278287043606265,0.6503160967779735,0.19327143247194878,0.42437708113354905,2.0
Mutia,0.5566648704556807,0.9723949950435598,0.852811978517065,0.04016095140242245,0.9608208074913211,0.0
Naawan,0.5762030706629131,0.8158044706978331,0.7821865348238415,0.06286534123867987,0.8195541381200973,0.0
Nabas,0.6898079291176966,0.8329229541623573,0.6843212408377168,0.04343287833853133,0.8040817012323056,0.0
Nabua,0.2324823708974183,0.8468771011976446,0.6357540658968847,0.15960091368755933,0.8031327847991101,0.0
Nabunturan,0.6815151668105426,0.8210764034620501,0.8443167837029996,0.24184509675987104,0.8181376036280794,0.0
Naga (CS),1.0,0.6525240048867993,1.0,0.34657102164138104,0.6334272267281726,1.0
Naga (CU),0.4747414230925428,0.8487387524550087,0.6664780830877155,0.2179132883129032,0.8353001813189025,0.0
Naga (ZS),0.5484519101915784,0.9191319993350777,0.6054198855617663,0.0655542443347013,0.900966939627101,0.0
Nagbukel,0.6005626443045378,0.9533124812702236,0.768834622515693,0.04377541376477611,0.9524832769957214,0.0
Nagcarlan,0.5197298248631108,1.0000000000000002,0.7438119693396555,0.07354245592091788,0.9961471132382647,0.0
Nagtipunan,0.49587566416081547,0.7624202676066023,0.747296136237585,0.0983099080848287,0.740526686179108,0.0
Naguilian (IA),0.4688161213959316,0.8607594652198478,0.6420239419929253,0.4017813098127957,0.8280869240285569,0.0
Naguilian (LU),0.6379033502826217,0.9971224778950099,0.7278936310647343,0.40176846473431155,0.9962677487481206,1.0
Naic,0.5965525916411742,0.9588080004686375,0.8081188073298744,0.24280847764618446,0.9422068726870785,0.0
Nampicuan,0.5123082348592742,0.9508495001819408,0.6581047122910603,0.0324382047715456,0.9337163713903214,0.0
Narra,0.6132578193200608,0.9005649111311003,0.7714416564882696,0.17296550423487608,0.8987333171971941,0.0
Narvacan,0.5418083901074988,0.9492596829577316,0.7522259481421143,0.07983083545439476,0.9493741143705723,0.0
Nasipit,0.6936051763329212,0.7984565169455808,0.8153307891605532,0.151818936972561,0.7901675766522385,0.0
Nasugbu,0.40820646969793367,0.840929702048012,0.6459547969546917,0.2706694528783683,0.8453452639282342,0.0
Natividad,0.4187868905725786,0.864068544445959,0.741854663459933,0.14208308109702478,0.870931185003111,0.0
Natonin,0.40987566243177126,0.707575692068855,0.6657308957809334,0.09383268461762101,0.7248813798493579,0.0
Naujan,0.5147222466615975,0.8807351479592647,0.7853458376753436,0.5099968143491742,0.8719286043732588,1.0
Naval,0.53940102847543,0.7409347880510044,0.703236449940927,0.14241776675308476,0.7473282903378842,0.0
Navotas,0.3915477932108275,0.8692027950375394,0.6922722883740169,0.1292601246924576,0.8501930702933667,0.0
New Bataan,0.6655547582001415,0.7107576800586861,0.7011816848472764,0.12088584713624434,0.7152504377016959,0.0
New Corella,0.49277003465204167,0.7950568263750846,0.7022050065935214,0.16388117928467624,0.7824108377350165,0.0
New Lucena,0.5591453839605469,0.8849138607373304,0.6857993722489595,0.05102717418456639,0.8662288874488353,0.0
New Washington,0.6425850701416727,0.8953165137810091,0.8367230866177693,0.05683743135224329,0.8822112270071518,0.0
Norala,0.6930000108397769,0.738724812664576,0.8322643275805591,0.13268476533943394,0.7338046765835358,0.0
Northern Kabuntalan,0.3368966940607127,0.2507227078454198,0.4094375279535357,0.03302907838181783,0.1795914639905118,2.0
Norzagaray,0.6264983082964393,0.9307832060981391,0.7663331693582054,0.09483816881674367,0.9277903074267873,0.0
Noveleta,0.7021107440882142,0.9831695076304285,0.8111319213604847,0.12305381093818518,0.9742660703475157,0.0
Nueva Era,0.4705717663430757,0.9574500070735692,0.7809033218404551,0.03363707876340229,0.9398625640677163,0.0
Nueva Valencia,0.5209933572114342,0.8351458740265549,0.7600876580656468,0.16344587384715686,0.8268333096580964,0.0
Numancia,0.6884313438750496,0.9248475746555695,0.7487011732383815,0.0413063042339284,0.9383490237017935,0.0
Nunungan,0.26804748141759527,0.5088073520679781,0.4909377956009019,0.00010571499592479036,0.46151043219822957,2.0
Oas,0.17725270693517636,0.6185023869970041,0.6547504910117018,0.09181315283371957,0.5793663506671307,2.0
Obando,0.5305895528884377,0.9288780143246418,0.7245150449818937,0.07789336944969777,0.9707191376247457,0.0
Ocampo,0.17209217481781347,0.6291086213728723,0.5350380899033632,0.1999037746626131,0.6092167991986619,2.0
Odiongan,0.6528928340358902,0.9152710146477123,0.8499125669027041,0.19007586239127364,0.9049404494620417,0.0
Old Panamao,0.09225688091453671,0.0,0.14686616242893694,0.0408445950239693,0.0,2.0
Olongapo,0.3510815072132066,0.8832122502960229,0.6327978030743994,0.21962025652035627,0.847531627086239,0.0
Olutanga,0.371071918997734,0.5819307069866597,0.6355429042667072,0.05827322568058594,0.5576233545969382,2.0
Omar,0.37562728562195263,0.09437930534801575,0.38908479544488606,0.05019795300686552,0.03629015859739054,2.0
Opol,0.5399928936280658,0.8781968535457787,0.7247668146178744,0.11425778663840805,0.8705332121870919,0.0
Orani,0.4973919029788037,0.9336003951690177,0.7281535223018755,0.16669781955006813,0.9368230466853704,0.0
Oras,0.5863445803007721,0.405403333334824,0.6206560093391914,0.0619933031326984,0.33003140677097537,2.0
Orion,0.49599536722539356,0.9278848198485259,0.7443804814209031,0.13583751849182849,0.911417457042752,0.0
Ormoc,0.7955190354805863,0.77395497406974,0.9557776380320931,0.5328132418144326,0.7651437921799884,1.0
Oroquieta,0.4052604442752637,0.848262160318958,0.7713523188755023,0.1564189023008397,0.821361183437834,0.0
Oslob,0.5103796854855176,0.7314759051137771,0.7282266167123218,0.14181047998697166,0.7517893168724481,0.0
Oton,0.6352831832024142,0.889032558209375,0.7508533975459603,0.11468096061291463,0.8847346233937228,0.0
Ozamiz,0.26085864737266057,0.785750923629676,0.791380187337725,0.28467772458083673,0.7616988399913232,0.0
Padada,0.5898159691735341,0.9181694008973256,0.7710436980313965,0.16113518695094736,0.9166470685782531,0.0
Padre Burgos (QN),0.47789360379309714,0.8880934951857486,0.6306780651714633,0.18686887446305697,0.9076491519410714,0.0
Padre Burgos (SL),0.5649908836141064,0.7463644080898657,0.6920692483449998,0.18767525994567485,0.719543569454502,0.0
Padre Garcia,0.41525565016752736,0.7710318756352947,0.736323853069514,0.13611582852565238,0.7640568289262364,0.0
Paete,0.5616059469546506,0.9560084629583534,0.768412299255338,0.07029051021800659,0.9570947870013424,0.0
Pagadian,0.6893623677106564,0.856243019249074,0.8350013071717062,0.3352859065775586,0.8702160775993264,0.0
Pagagawan,0.23761630233376402,0.2324874689806184,0.6342678128844814,0.037970865520869965,0.16509157317186646,2.0
Pagalungan,0.28614924484989174,0.30771135961004276,0.39782363829377154,0.012459112420348112,0.22617542577059546,2.0
